c Instance Type c
c
n 2000
c w	 v1	 v2
i 47	 200 	 115 
i 970	 569 	 638 
i 818	 447 	 401 
i 418	 470 	 559 
i 578	 111 	 150 
i 893	 750 	 811 
i 374	 742 	 803 
i 403	 491 	 516 
i 206	 697 	 748 
i 798	 551 	 451 
i 898	 558 	 468 
i 414	 629 	 533 
i 792	 494 	 561 
i 197	 735 	 686 
i 197	 687 	 753 
i 916	 421 	 466 
i 627	 248 	 168 
i 56	 966 	 966 
i 715	 637 	 679 
i 212	 423 	 424 
i 715	 426 	 407 
i 299	 471 	 535 
i 729	 489 	 511 
i 432	 346 	 408 
i 81	 574 	 475 
i 430	 426 	 510 
i 584	 184 	 194 
i 547	 274 	 295 
i 140	 722 	 686 
i 491	 465 	 471 
i 846	 917 	 866 
i 252	 389 	 398 
i 678	 231 	 186 
i 942	 776 	 817 
i 464	 607 	 664 
i 818	 614 	 557 
i 901	 546 	 606 
i 85	 147 	 116 
i 773	 686 	 683 
i 172	 972 	 1067 
i 78	 558 	 623 
i 392	 779 	 694 
i 527	 377 	 428 
i 276	 623 	 662 
i 834	 364 	 296 
i 401	 176 	 272 
i 890	 370 	 446 
i 931	 195 	 288 
i 578	 506 	 553 
i 548	 940 	 1022 
i 52	 922 	 1019 
i 803	 767 	 742 
i 103	 837 	 918 
i 679	 620 	 556 
i 963	 352 	 255 
i 38	 496 	 479 
i 330	 478 	 439 
i 425	 373 	 320 
i 869	 343 	 406 
i 802	 111 	 84 
i 715	 920 	 903 
i 454	 910 	 853 
i 271	 358 	 322 
i 843	 275 	 175 
i 116	 437 	 529 
i 548	 452 	 352 
i 962	 824 	 790 
i 258	 208 	 259 
i 519	 421 	 446 
i 520	 258 	 243 
i 431	 583 	 511 
i 330	 953 	 972 
i 608	 259 	 332 
i 793	 546 	 588 
i 161	 547 	 612 
i 545	 516 	 491 
i 348	 518 	 485 
i 457	 813 	 832 
i 806	 596 	 519 
i 972	 263 	 290 
i 504	 644 	 557 
i 452	 772 	 751 
i 619	 414 	 314 
i 109	 298 	 357 
i 599	 931 	 1022 
i 56	 778 	 778 
i 514	 224 	 294 
i 304	 525 	 486 
i 850	 167 	 90 
i 22	 270 	 187 
i 622	 835 	 853 
i 366	 895 	 803 
i 707	 358 	 390 
i 917	 362 	 416 
i 840	 183 	 157 
i 592	 146 	 131 
i 719	 594 	 681 
i 186	 462 	 410 
i 249	 737 	 655 
i 428	 840 	 763 
i 244	 918 	 965 
i 126	 555 	 475 
i 404	 594 	 656 
i 688	 294 	 339 
i 769	 979 	 992 
i 809	 419 	 351 
i 353	 798 	 873 
i 749	 745 	 658 
i 454	 961 	 923 
i 274	 155 	 203 
i 182	 257 	 353 
i 682	 912 	 834 
i 226	 115 	 117 
i 432	 835 	 775 
i 409	 593 	 687 
i 756	 209 	 265 
i 530	 352 	 278 
i 244	 245 	 321 
i 200	 303 	 270 
i 250	 582 	 603 
i 414	 352 	 410 
i 317	 339 	 333 
i 321	 437 	 476 
i 137	 895 	 821 
i 679	 186 	 194 
i 790	 161 	 120 
i 62	 855 	 920 
i 213	 974 	 887 
i 429	 869 	 822 
i 959	 279 	 282 
i 232	 821 	 907 
i 489	 636 	 586 
i 856	 169 	 183 
i 739	 791 	 832 
i 824	 907 	 884 
i 881	 499 	 434 
i 718	 763 	 710 
i 689	 608 	 598 
i 543	 671 	 746 
i 733	 910 	 977 
i 533	 483 	 397 
i 124	 424 	 435 
i 190	 647 	 630 
i 954	 266 	 196 
i 851	 895 	 990 
i 288	 349 	 420 
i 22	 506 	 521 
i 581	 717 	 670 
i 211	 229 	 291 
i 111	 122 	 130 
i 530	 868 	 783 
i 883	 931 	 871 
i 487	 540 	 517 
i 661	 909 	 877 
i 543	 158 	 96 
i 811	 139 	 135 
i 257	 903 	 903 
i 939	 528 	 444 
i 73	 766 	 725 
i 86	 598 	 579 
i 938	 192 	 279 
i 861	 260 	 324 
i 345	 438 	 399 
i 243	 784 	 877 
i 297	 201 	 203 
i 329	 374 	 338 
i 221	 803 	 818 
i 690	 362 	 365 
i 428	 438 	 456 
i 975	 701 	 736 
i 68	 174 	 196 
i 236	 118 	 113 
i 604	 848 	 912 
i 362	 232 	 144 
i 464	 204 	 176 
i 760	 659 	 696 
i 540	 946 	 1027 
i 823	 572 	 591 
i 191	 144 	 49 
i 855	 670 	 570 
i 926	 383 	 297 
i 934	 929 	 890 
i 763	 463 	 544 
i 900	 304 	 258 
i 6	 361 	 408 
i 622	 681 	 680 
i 561	 405 	 312 
i 81	 324 	 395 
i 120	 857 	 766 
i 748	 881 	 961 
i 55	 883 	 949 
i 975	 946 	 998 
i 372	 329 	 334 
i 589	 248 	 233 
i 870	 490 	 476 
i 513	 254 	 165 
i 843	 695 	 718 
i 84	 726 	 765 
i 922	 600 	 663 
i 789	 644 	 657 
i 658	 559 	 583 
i 598	 408 	 427 
i 843	 199 	 292 
i 997	 669 	 680 
i 424	 161 	 146 
i 586	 547 	 635 
i 243	 596 	 652 
i 935	 256 	 329 
i 486	 877 	 934 
i 86	 714 	 729 
i 590	 328 	 275 
i 924	 880 	 947 
i 24	 520 	 555 
i 652	 491 	 526 
i 708	 986 	 906 
i 200	 477 	 514 
i 746	 424 	 509 
i 909	 231 	 303 
i 771	 113 	 82 
i 451	 815 	 802 
i 695	 441 	 346 
i 560	 652 	 741 
i 21	 505 	 599 
i 449	 219 	 244 
i 433	 820 	 786 
i 845	 909 	 915 
i 198	 630 	 585 
i 334	 567 	 504 
i 336	 446 	 538 
i 129	 757 	 739 
i 501	 255 	 176 
i 110	 277 	 310 
i 554	 233 	 270 
i 676	 209 	 136 
i 474	 766 	 779 
i 372	 174 	 156 
i 956	 648 	 670 
i 469	 896 	 985 
i 846	 175 	 131 
i 573	 140 	 122 
i 735	 505 	 587 
i 922	 599 	 503 
i 61	 303 	 317 
i 172	 914 	 864 
i 908	 146 	 190 
i 979	 652 	 571 
i 584	 132 	 42 
i 468	 676 	 680 
i 541	 628 	 601 
i 574	 878 	 966 
i 18	 355 	 390 
i 567	 276 	 295 
i 783	 295 	 326 
i 687	 806 	 872 
i 727	 140 	 188 
i 337	 784 	 827 
i 360	 870 	 830 
i 996	 916 	 970 
i 578	 492 	 454 
i 442	 819 	 896 
i 716	 767 	 847 
i 902	 479 	 473 
i 111	 123 	 74 
i 892	 710 	 798 
i 925	 560 	 593 
i 682	 330 	 231 
i 536	 970 	 943 
i 443	 351 	 323 
i 871	 148 	 236 
i 668	 426 	 402 
i 407	 325 	 244 
i 821	 240 	 140 
i 836	 659 	 581 
i 511	 885 	 785 
i 17	 834 	 919 
i 264	 541 	 563 
i 230	 546 	 475 
i 500	 872 	 890 
i 542	 305 	 297 
i 897	 252 	 178 
i 139	 592 	 599 
i 284	 680 	 651 
i 900	 681 	 620 
i 772	 780 	 821 
i 586	 783 	 827 
i 71	 720 	 817 
i 561	 375 	 318 
i 418	 506 	 549 
i 637	 142 	 93 
i 796	 553 	 484 
i 339	 669 	 627 
i 978	 257 	 272 
i 620	 577 	 572 
i 373	 750 	 700 
i 129	 489 	 556 
i 814	 242 	 323 
i 112	 230 	 223 
i 557	 422 	 499 
i 592	 169 	 173 
i 90	 398 	 362 
i 718	 536 	 567 
i 883	 797 	 824 
i 408	 422 	 373 
i 127	 847 	 872 
i 552	 181 	 232 
i 700	 925 	 939 
i 835	 843 	 880 
i 186	 371 	 319 
i 251	 270 	 336 
i 575	 735 	 819 
i 55	 131 	 159 
i 827	 717 	 722 
i 178	 394 	 480 
i 6	 623 	 535 
i 85	 294 	 316 
i 1	 968 	 930 
i 824	 589 	 518 
i 117	 309 	 275 
i 296	 524 	 541 
i 998	 377 	 309 
i 23	 309 	 251 
i 704	 880 	 788 
i 24	 459 	 402 
i 600	 399 	 343 
i 806	 453 	 414 
i 771	 998 	 959 
i 309	 388 	 314 
i 532	 520 	 470 
i 997	 817 	 826 
i 297	 448 	 457 
i 521	 591 	 604 
i 387	 781 	 735 
i 778	 818 	 777 
i 104	 123 	 202 
i 489	 322 	 362 
i 488	 597 	 591 
i 799	 872 	 928 
i 261	 991 	 954 
i 56	 325 	 287 
i 435	 811 	 832 
i 975	 407 	 333 
i 729	 912 	 915 
i 525	 265 	 224 
i 539	 529 	 508 
i 777	 437 	 514 
i 325	 173 	 148 
i 181	 594 	 529 
i 171	 401 	 388 
i 412	 681 	 679 
i 200	 959 	 1044 
i 533	 612 	 692 
i 434	 728 	 754 
i 608	 298 	 229 
i 78	 561 	 600 
i 445	 916 	 910 
i 515	 817 	 876 
i 59	 262 	 357 
i 385	 418 	 347 
i 27	 806 	 818 
i 980	 354 	 405 
i 544	 289 	 247 
i 239	 202 	 247 
i 450	 763 	 729 
i 956	 902 	 884 
i 862	 632 	 703 
i 657	 164 	 138 
i 827	 873 	 858 
i 174	 853 	 915 
i 956	 986 	 1054 
i 230	 595 	 659 
i 431	 382 	 355 
i 534	 642 	 662 
i 268	 398 	 308 
i 159	 695 	 596 
i 745	 173 	 247 
i 805	 934 	 939 
i 663	 376 	 347 
i 498	 758 	 764 
i 483	 593 	 590 
i 28	 452 	 495 
i 333	 293 	 222 
i 930	 618 	 654 
i 254	 266 	 355 
i 911	 313 	 234 
i 981	 322 	 392 
i 908	 208 	 240 
i 207	 679 	 643 
i 934	 996 	 1060 
i 478	 578 	 538 
i 861	 122 	 88 
i 67	 759 	 792 
i 638	 890 	 909 
i 812	 607 	 676 
i 40	 563 	 615 
i 278	 660 	 708 
i 387	 531 	 561 
i 27	 229 	 300 
i 23	 516 	 574 
i 548	 357 	 310 
i 561	 628 	 554 
i 291	 923 	 862 
i 169	 625 	 692 
i 727	 266 	 295 
i 237	 132 	 169 
i 854	 808 	 901 
i 327	 579 	 549 
i 460	 269 	 244 
i 916	 142 	 122 
i 194	 846 	 935 
i 775	 196 	 198 
i 689	 313 	 373 
i 269	 490 	 584 
i 444	 344 	 383 
i 468	 920 	 1006 
i 253	 643 	 700 
i 780	 612 	 534 
i 958	 926 	 940 
i 993	 374 	 372 
i 820	 730 	 766 
i 917	 685 	 676 
i 146	 250 	 179 
i 572	 963 	 946 
i 834	 936 	 1008 
i 745	 667 	 632 
i 344	 608 	 624 
i 908	 420 	 392 
i 825	 522 	 486 
i 121	 144 	 106 
i 818	 580 	 506 
i 464	 300 	 210 
i 621	 708 	 647 
i 580	 841 	 894 
i 509	 324 	 344 
i 136	 200 	 169 
