c Instance Type c
c
n 2000
c w	 v1	 v2
i 259	 712 	 801 
i 932	 775 	 683 
i 210	 745 	 787 
i 433	 730 	 726 
i 583	 177 	 111 
i 442	 677 	 677 
i 493	 778 	 704 
i 515	 905 	 948 
i 621	 706 	 761 
i 168	 616 	 569 
i 844	 470 	 475 
i 592	 423 	 414 
i 306	 461 	 494 
i 3	 207 	 126 
i 78	 636 	 672 
i 715	 789 	 714 
i 466	 347 	 370 
i 359	 465 	 391 
i 29	 214 	 264 
i 598	 905 	 989 
i 3	 253 	 306 
i 354	 719 	 690 
i 749	 237 	 269 
i 857	 830 	 863 
i 449	 919 	 967 
i 213	 638 	 629 
i 478	 749 	 833 
i 876	 410 	 366 
i 992	 528 	 490 
i 886	 309 	 390 
i 47	 239 	 321 
i 731	 920 	 873 
i 873	 349 	 251 
i 683	 939 	 1013 
i 593	 642 	 606 
i 186	 414 	 420 
i 904	 821 	 723 
i 241	 753 	 830 
i 710	 115 	 191 
i 933	 392 	 445 
i 79	 311 	 373 
i 989	 233 	 242 
i 258	 469 	 452 
i 190	 483 	 403 
i 787	 369 	 407 
i 129	 655 	 731 
i 927	 241 	 298 
i 650	 252 	 157 
i 655	 153 	 200 
i 971	 936 	 969 
i 198	 730 	 779 
i 336	 565 	 612 
i 739	 161 	 259 
i 158	 534 	 470 
i 449	 624 	 718 
i 62	 353 	 273 
i 208	 247 	 152 
i 367	 945 	 980 
i 414	 968 	 934 
i 343	 733 	 693 
i 40	 438 	 438 
i 551	 214 	 281 
i 608	 868 	 883 
i 85	 863 	 909 
i 662	 138 	 74 
i 935	 113 	 61 
i 90	 202 	 192 
i 28	 227 	 290 
i 992	 830 	 776 
i 692	 236 	 251 
i 61	 507 	 530 
i 177	 954 	 887 
i 30	 809 	 864 
i 876	 433 	 504 
i 907	 197 	 201 
i 910	 360 	 351 
i 14	 578 	 587 
i 145	 980 	 994 
i 953	 819 	 832 
i 96	 138 	 89 
i 541	 650 	 613 
i 490	 308 	 307 
i 276	 457 	 462 
i 639	 257 	 237 
i 736	 132 	 93 
i 18	 596 	 539 
i 542	 114 	 60 
i 520	 599 	 574 
i 318	 221 	 187 
i 348	 725 	 710 
i 954	 955 	 1048 
i 177	 350 	 341 
i 567	 792 	 838 
i 732	 371 	 345 
i 756	 728 	 649 
i 303	 114 	 39 
i 307	 309 	 342 
i 856	 516 	 453 
i 980	 851 	 852 
i 672	 256 	 327 
i 622	 635 	 696 
i 891	 606 	 703 
i 658	 124 	 134 
i 950	 776 	 733 
i 645	 218 	 126 
i 649	 315 	 283 
i 872	 427 	 457 
i 328	 132 	 133 
i 162	 300 	 297 
i 325	 751 	 683 
i 915	 622 	 678 
i 473	 453 	 487 
i 488	 441 	 407 
i 236	 933 	 889 
i 357	 298 	 383 
i 586	 335 	 350 
i 941	 641 	 630 
i 966	 331 	 386 
i 180	 782 	 869 
i 899	 327 	 279 
i 475	 470 	 405 
i 860	 276 	 306 
i 232	 875 	 802 
i 157	 281 	 255 
i 368	 532 	 578 
i 620	 467 	 430 
i 217	 979 	 930 
i 465	 489 	 434 
i 221	 290 	 271 
i 464	 235 	 195 
i 868	 469 	 524 
i 55	 628 	 655 
i 914	 317 	 391 
i 106	 441 	 346 
i 580	 774 	 753 
i 980	 535 	 438 
i 958	 817 	 763 
i 384	 158 	 197 
i 586	 359 	 442 
i 726	 719 	 695 
i 130	 990 	 940 
i 711	 794 	 755 
i 943	 474 	 418 
i 316	 360 	 325 
i 62	 385 	 466 
i 539	 738 	 815 
i 334	 753 	 822 
i 388	 960 	 905 
i 667	 692 	 755 
i 352	 620 	 628 
i 341	 961 	 995 
i 111	 296 	 272 
i 519	 568 	 533 
i 800	 764 	 792 
i 110	 166 	 206 
i 815	 972 	 920 
i 537	 871 	 886 
i 493	 734 	 826 
i 148	 937 	 963 
i 721	 773 	 869 
i 677	 366 	 330 
i 885	 963 	 950 
i 401	 414 	 504 
i 137	 704 	 754 
i 199	 386 	 458 
i 168	 122 	 157 
i 23	 338 	 281 
i 724	 851 	 892 
i 654	 820 	 891 
i 399	 493 	 508 
i 686	 479 	 429 
i 645	 768 	 696 
i 986	 266 	 274 
i 654	 225 	 260 
i 963	 896 	 971 
i 976	 775 	 683 
i 233	 490 	 403 
i 67	 682 	 740 
i 864	 423 	 411 
i 295	 296 	 364 
i 709	 809 	 814 
i 448	 147 	 81 
i 623	 272 	 204 
i 752	 753 	 815 
i 635	 467 	 522 
i 384	 357 	 407 
i 810	 395 	 492 
i 453	 454 	 364 
i 804	 268 	 351 
i 14	 662 	 604 
i 799	 523 	 607 
i 840	 993 	 966 
i 22	 259 	 357 
i 744	 401 	 449 
i 146	 236 	 211 
i 422	 927 	 979 
i 742	 708 	 722 
i 130	 696 	 601 
i 306	 743 	 809 
i 926	 669 	 737 
i 391	 858 	 886 
i 383	 787 	 783 
i 550	 227 	 227 
i 877	 219 	 168 
i 19	 880 	 858 
i 937	 328 	 391 
i 610	 117 	 128 
i 269	 627 	 664 
i 979	 649 	 747 
i 608	 498 	 582 
i 449	 359 	 321 
i 210	 930 	 968 
i 341	 470 	 419 
i 463	 918 	 842 
i 329	 250 	 178 
i 574	 600 	 515 
i 582	 437 	 474 
i 163	 934 	 1025 
i 768	 656 	 743 
i 205	 651 	 660 
i 484	 581 	 679 
i 407	 858 	 798 
i 811	 587 	 595 
i 720	 805 	 706 
i 877	 914 	 881 
i 429	 151 	 232 
i 795	 222 	 220 
i 721	 835 	 865 
i 336	 797 	 781 
i 943	 741 	 766 
i 473	 337 	 259 
i 314	 332 	 335 
i 849	 513 	 478 
i 631	 997 	 906 
i 535	 115 	 200 
i 581	 413 	 384 
i 706	 333 	 263 
i 521	 770 	 844 
i 293	 463 	 404 
i 3	 838 	 768 
i 257	 506 	 530 
i 506	 605 	 692 
i 958	 176 	 233 
i 955	 468 	 451 
i 960	 512 	 602 
i 301	 447 	 454 
i 552	 762 	 710 
i 294	 896 	 948 
i 690	 783 	 694 
i 509	 968 	 879 
i 953	 213 	 176 
i 509	 768 	 832 
i 583	 713 	 768 
i 985	 524 	 571 
i 436	 896 	 935 
i 814	 855 	 954 
i 548	 442 	 451 
i 432	 656 	 724 
i 188	 446 	 452 
i 153	 495 	 403 
i 268	 547 	 645 
i 8	 827 	 827 
i 685	 668 	 585 
i 151	 472 	 386 
i 34	 237 	 238 
i 871	 856 	 820 
i 244	 853 	 927 
i 857	 451 	 411 
i 235	 311 	 308 
i 667	 785 	 813 
i 159	 821 	 903 
i 964	 816 	 899 
i 592	 375 	 395 
i 999	 452 	 502 
i 142	 516 	 573 
i 980	 968 	 999 
i 815	 366 	 446 
i 199	 250 	 301 
i 424	 518 	 616 
i 182	 954 	 986 
i 981	 636 	 700 
i 775	 556 	 613 
i 74	 484 	 459 
i 458	 131 	 106 
i 914	 801 	 804 
i 878	 613 	 612 
i 166	 309 	 271 
i 323	 222 	 224 
i 781	 898 	 985 
i 730	 893 	 816 
i 321	 592 	 511 
i 822	 432 	 506 
i 243	 241 	 330 
i 266	 577 	 558 
i 43	 912 	 875 
i 608	 484 	 423 
i 831	 928 	 900 
i 957	 317 	 354 
i 843	 773 	 766 
i 723	 715 	 654 
i 265	 820 	 823 
i 627	 908 	 875 
i 774	 796 	 812 
i 299	 749 	 818 
i 200	 220 	 298 
i 620	 504 	 503 
i 539	 680 	 645 
i 772	 113 	 70 
i 517	 722 	 648 
i 198	 248 	 318 
i 995	 422 	 345 
i 892	 882 	 930 
i 664	 295 	 298 
i 383	 812 	 875 
i 507	 677 	 580 
i 949	 580 	 607 
i 590	 134 	 69 
i 593	 427 	 516 
i 281	 682 	 675 
i 436	 798 	 830 
i 786	 668 	 699 
i 654	 773 	 783 
i 861	 546 	 489 
i 651	 118 	 137 
i 288	 845 	 766 
i 815	 860 	 770 
i 842	 537 	 565 
i 199	 694 	 641 
i 842	 649 	 652 
i 615	 173 	 263 
i 242	 763 	 811 
i 986	 459 	 437 
i 477	 950 	 901 
i 485	 252 	 333 
i 311	 784 	 722 
i 154	 878 	 780 
i 634	 926 	 996 
i 291	 610 	 520 
i 895	 821 	 899 
i 966	 393 	 394 
i 700	 352 	 402 
i 93	 121 	 168 
i 37	 472 	 414 
i 196	 699 	 738 
i 954	 616 	 517 
i 817	 789 	 721 
i 735	 798 	 857 
i 297	 667 	 584 
i 97	 712 	 808 
i 414	 617 	 706 
i 685	 180 	 210 
i 697	 847 	 895 
i 104	 613 	 668 
i 765	 803 	 898 
i 335	 535 	 620 
i 98	 543 	 592 
i 871	 689 	 685 
i 498	 508 	 563 
i 175	 586 	 661 
i 745	 571 	 528 
i 823	 527 	 621 
i 651	 216 	 250 
i 217	 876 	 930 
i 994	 680 	 688 
i 472	 658 	 732 
i 959	 596 	 690 
i 609	 371 	 439 
i 58	 800 	 768 
i 593	 603 	 606 
i 112	 493 	 445 
i 579	 750 	 667 
i 698	 727 	 774 
i 559	 435 	 525 
i 200	 235 	 324 
i 816	 715 	 698 
i 362	 604 	 579 
i 655	 579 	 676 
i 431	 441 	 350 
i 985	 745 	 772 
i 415	 316 	 365 
i 135	 549 	 514 
i 828	 625 	 530 
i 194	 390 	 407 
i 333	 348 	 405 
i 14	 302 	 322 
i 568	 675 	 767 
i 95	 123 	 146 
i 467	 112 	 22 
i 181	 153 	 60 
i 411	 720 	 710 
i 904	 498 	 514 
i 483	 790 	 772 
i 797	 814 	 835 
i 66	 446 	 533 
i 280	 255 	 345 
i 914	 791 	 794 
i 928	 759 	 781 
i 930	 421 	 337 
i 978	 465 	 417 
i 664	 497 	 531 
i 100	 897 	 912 
i 864	 528 	 440 
i 656	 895 	 966 
i 34	 544 	 628 
i 196	 490 	 430 
i 961	 448 	 371 
i 690	 910 	 819 
i 40	 568 	 663 
i 438	 640 	 731 
i 872	 873 	 896 
i 757	 582 	 625 
i 227	 207 	 223 
i 109	 260 	 207 
i 596	 134 	 88 
i 24	 955 	 948 
i 403	 247 	 233 
i 303	 352 	 276 
i 816	 393 	 324 
i 412	 372 	 391 
i 270	 332 	 326 
i 800	 883 	 828 
i 908	 634 	 624 
i 77	 264 	 276 
i 104	 477 	 408 
i 54	 720 	 656 
i 207	 248 	 265 
i 478	 630 	 707 
i 795	 737 	 777 
i 90	 879 	 802 
i 340	 522 	 499 
i 209	 940 	 877 
i 797	 253 	 172 
i 969	 657 	 591 
i 382	 268 	 223 
i 68	 410 	 375 
i 222	 572 	 579 
i 807	 204 	 106 
i 512	 993 	 1054 
i 377	 731 	 810 
i 839	 835 	 782 
i 772	 290 	 279 
i 932	 456 	 404 
i 547	 541 	 483 
i 724	 694 	 713 
i 61	 939 	 971 
i 579	 343 	 419 
i 684	 820 	 858 
i 677	 832 	 772 
i 375	 662 	 678 
i 190	 571 	 555 
i 392	 783 	 721 
i 780	 291 	 216 
i 264	 508 	 542 
i 920	 698 	 677 
i 852	 338 	 329 
i 115	 927 	 834 
i 912	 825 	 868 
i 723	 551 	 530 
i 343	 733 	 787 
i 861	 360 	 452 
i 618	 734 	 704 
i 822	 906 	 832 
i 269	 128 	 107 
i 929	 725 	 688 
i 186	 188 	 122 
i 105	 593 	 550 
i 907	 625 	 564 
i 403	 376 	 460 
i 103	 729 	 681 
i 384	 527 	 452 
i 86	 494 	 542 
i 980	 809 	 822 
i 1	 928 	 995 
i 691	 393 	 445 
i 778	 676 	 766 
i 322	 828 	 738 
i 900	 192 	 284 
i 199	 368 	 341 
i 895	 297 	 290 
i 364	 532 	 602 
i 795	 644 	 731 
i 581	 416 	 499 
i 501	 919 	 1002 
i 818	 773 	 795 
i 454	 564 	 541 
i 261	 520 	 562 
i 353	 568 	 590 
i 642	 535 	 597 
i 852	 860 	 901 
i 326	 388 	 302 
i 925	 257 	 330 
i 270	 203 	 192 
i 179	 131 	 220 
i 924	 949 	 1002 
i 434	 603 	 547 
i 893	 949 	 945 
i 409	 692 	 759 
i 886	 347 	 342 
i 729	 179 	 144 
i 42	 807 	 838 
i 207	 869 	 885 
i 311	 750 	 820 
i 334	 259 	 165 
i 277	 213 	 303 
i 830	 895 	 872 
i 774	 203 	 159 
i 429	 631 	 669 
i 695	 485 	 500 
i 772	 909 	 870 
i 555	 313 	 282 
i 409	 896 	 906 
i 129	 524 	 596 
i 295	 391 	 330 
i 410	 418 	 413 
i 293	 377 	 338 
i 396	 722 	 638 
i 981	 972 	 973 
i 403	 697 	 637 
i 302	 321 	 416 
i 529	 593 	 599 
i 413	 902 	 989 
i 878	 506 	 419 
i 194	 385 	 357 
i 540	 562 	 616 
i 840	 985 	 898 
i 528	 368 	 360 
i 497	 440 	 428 
i 157	 892 	 961 
i 394	 184 	 113 
i 936	 162 	 197 
i 826	 634 	 552 
i 271	 580 	 673 
i 580	 641 	 573 
i 88	 963 	 1003 
i 72	 762 	 770 
i 361	 820 	 734 
i 731	 342 	 355 
i 610	 736 	 780 
i 692	 599 	 522 
i 750	 731 	 641 
i 340	 444 	 520 
i 868	 525 	 455 
i 465	 496 	 542 
i 424	 641 	 704 
i 157	 376 	 454 
i 954	 859 	 809 
i 215	 921 	 1017 
i 918	 537 	 555 
i 468	 293 	 250 
i 167	 398 	 305 
i 542	 447 	 422 
i 8	 341 	 289 
i 442	 476 	 517 
i 39	 238 	 164 
i 337	 967 	 924 
i 179	 869 	 817 
i 91	 204 	 195 
i 571	 189 	 164 
i 775	 716 	 785 
i 100	 969 	 871 
i 477	 112 	 122 
i 736	 446 	 458 
i 148	 662 	 562 
i 291	 403 	 311 
i 254	 520 	 495 
i 108	 777 	 788 
i 213	 993 	 1022 
i 301	 512 	 455 
i 981	 847 	 945 
i 947	 709 	 627 
i 948	 720 	 733 
i 326	 323 	 284 
i 946	 821 	 811 
i 275	 824 	 872 
i 735	 860 	 959 
i 485	 306 	 227 
i 478	 801 	 764 
i 928	 487 	 510 
i 757	 681 	 701 
i 431	 675 	 684 
i 116	 758 	 757 
i 354	 375 	 439 
i 154	 648 	 701 
i 955	 162 	 70 
i 798	 824 	 879 
i 19	 822 	 774 
i 795	 916 	 964 
i 219	 310 	 343 
i 861	 861 	 846 
i 496	 506 	 577 
i 224	 992 	 1086 
i 522	 545 	 510 
i 126	 387 	 382 
i 184	 181 	 168 
i 986	 219 	 165 
i 787	 910 	 860 
i 693	 255 	 164 
i 917	 913 	 866 
i 761	 619 	 544 
i 206	 998 	 1022 
i 198	 871 	 940 
i 686	 846 	 820 
