c Instance Type k
c
n 500
c w	 v1	 v2
i 362	 700 	 375 
i 734	 31 	 999 
i 423	 870 	 182 
i 256	 361 	 591 
i 138	 646 	 343 
i 525	 655 	 323 
i 782	 645 	 375 
i 116	 176 	 915 
i 166	 18 	 987 
i 385	 606 	 352 
i 997	 967 	 132 
i 874	 702 	 202 
i 872	 125 	 954 
i 638	 380 	 570 
i 903	 518 	 562 
i 353	 44 	 935 
i 748	 825 	 114 
i 351	 941 	 60 
i 309	 108 	 870 
i 202	 493 	 406 
i 497	 490 	 603 
i 492	 364 	 669 
i 517	 237 	 821 
i 413	 874 	 60 
i 670	 778 	 260 
i 573	 131 	 916 
i 131	 878 	 134 
i 334	 230 	 770 
i 713	 539 	 482 
i 109	 741 	 178 
i 111	 238 	 780 
i 80	 730 	 361 
i 751	 248 	 690 
i 547	 660 	 252 
i 722	 331 	 738 
i 416	 903 	 192 
i 154	 34 	 980 
i 716	 368 	 548 
i 220	 81 	 931 
i 830	 190 	 782 
i 934	 300 	 720 
i 528	 380 	 586 
i 486	 131 	 885 
i 680	 677 	 270 
i 749	 400 	 614 
i 596	 816 	 178 
i 573	 969 	 66 
i 430	 686 	 389 
i 516	 905 	 186 
i 142	 736 	 192 
i 508	 670 	 319 
i 114	 198 	 867 
i 448	 683 	 408 
i 31	 363 	 663 
i 274	 112 	 794 
i 846	 708 	 362 
i 324	 282 	 782 
i 834	 711 	 290 
i 712	 227 	 755 
i 671	 369 	 560 
i 819	 877 	 186 
i 267	 990 	 1 
i 95	 438 	 601 
i 54	 469 	 442 
i 689	 742 	 192 
i 725	 589 	 487 
i 578	 912 	 31 
i 400	 746 	 329 
i 907	 459 	 460 
i 321	 130 	 863 
i 470	 948 	 53 
i 290	 216 	 751 
i 307	 310 	 745 
i 8	 364 	 584 
i 72	 53 	 998 
i 248	 778 	 237 
i 132	 357 	 640 
i 298	 756 	 190 
i 174	 663 	 375 
i 278	 984 	 95 
i 750	 454 	 600 
i 100	 743 	 354 
i 439	 50 	 894 
i 217	 58 	 946 
i 464	 130 	 912 
i 453	 378 	 620 
i 32	 510 	 559 
i 522	 807 	 213 
i 759	 981 	 32 
i 456	 259 	 691 
i 281	 10 	 967 
i 55	 109 	 880 
i 44	 548 	 451 
i 343	 764 	 247 
i 6	 229 	 808 
i 721	 681 	 231 
i 216	 712 	 302 
i 67	 235 	 741 
i 673	 994 	 38 
i 943	 450 	 574 
i 198	 731 	 295 
i 906	 785 	 262 
i 358	 829 	 128 
i 859	 173 	 736 
i 418	 178 	 777 
i 107	 899 	 193 
i 174	 116 	 918 
i 749	 182 	 899 
i 133	 855 	 225 
i 497	 798 	 172 
i 120	 996 	 8 
i 752	 902 	 172 
i 493	 261 	 778 
i 782	 120 	 954 
i 835	 538 	 371 
i 118	 645 	 444 
i 81	 818 	 94 
i 755	 567 	 381 
i 665	 699 	 220 
i 570	 196 	 884 
i 924	 316 	 763 
i 10	 68 	 966 
i 880	 561 	 350 
i 581	 343 	 592 
i 453	 179 	 864 
i 504	 296 	 675 
i 454	 376 	 559 
i 520	 132 	 917 
i 767	 797 	 191 
i 869	 367 	 661 
i 769	 291 	 800 
i 667	 301 	 603 
i 467	 181 	 835 
i 527	 761 	 324 
i 707	 215 	 705 
i 425	 719 	 261 
i 787	 174 	 881 
i 966	 693 	 389 
i 714	 460 	 581 
i 161	 329 	 585 
i 802	 99 	 873 
i 760	 765 	 268 
i 786	 233 	 836 
i 373	 760 	 261 
i 303	 468 	 596 
i 411	 892 	 116 
i 815	 679 	 364 
i 595	 646 	 335 
i 507	 360 	 713 
i 216	 521 	 418 
i 292	 324 	 634 
i 658	 84 	 826 
i 326	 870 	 88 
i 174	 244 	 666 
i 784	 546 	 458 
i 609	 957 	 59 
i 153	 773 	 145 
i 870	 368 	 680 
i 281	 875 	 44 
i 151	 91 	 927 
i 350	 382 	 707 
i 648	 41 	 862 
i 711	 366 	 714 
i 8	 540 	 388 
i 64	 324 	 713 
i 587	 932 	 108 
i 4	 86 	 891 
i 100	 955 	 114 
i 841	 236 	 796 
i 943	 387 	 663 
i 566	 737 	 189 
i 513	 385 	 549 
i 543	 96 	 910 
i 444	 103 	 813 
i 588	 167 	 814 
i 279	 753 	 214 
i 927	 757 	 227 
i 349	 857 	 119 
i 139	 698 	 325 
i 803	 642 	 258 
i 560	 208 	 840 
i 698	 721 	 203 
i 876	 264 	 679 
i 421	 707 	 257 
i 506	 296 	 701 
i 915	 574 	 374 
i 257	 502 	 397 
i 685	 850 	 221 
i 68	 989 	 61 
i 687	 793 	 146 
i 694	 353 	 628 
i 437	 51 	 867 
i 564	 926 	 68 
i 787	 348 	 571 
i 113	 853 	 125 
i 605	 769 	 324 
i 850	 26 	 932 
i 853	 710 	 253 
i 713	 778 	 183 
i 272	 466 	 453 
i 471	 160 	 830 
i 879	 597 	 403 
i 8	 161 	 825 
i 400	 948 	 118 
i 500	 62 	 940 
i 895	 666 	 314 
i 865	 516 	 469 
i 337	 369 	 558 
i 658	 83 	 985 
i 969	 354 	 622 
i 74	 825 	 183 
i 530	 704 	 223 
i 38	 712 	 247 
i 471	 113 	 836 
i 253	 612 	 349 
i 887	 508 	 587 
i 292	 373 	 625 
i 721	 710 	 362 
i 862	 369 	 720 
i 781	 338 	 621 
i 167	 412 	 512 
i 712	 942 	 130 
i 854	 979 	 65 
i 157	 450 	 580 
i 408	 702 	 250 
i 720	 590 	 464 
i 698	 881 	 47 
i 193	 603 	 468 
i 57	 465 	 479 
i 3	 247 	 765 
i 303	 413 	 682 
i 427	 126 	 957 
i 256	 979 	 108 
i 796	 137 	 831 
i 449	 544 	 364 
i 714	 265 	 762 
i 487	 963 	 71 
i 633	 156 	 767 
i 490	 213 	 804 
i 715	 215 	 851 
i 278	 518 	 430 
i 254	 944 	 58 
i 171	 201 	 768 
i 68	 997 	 50 
i 414	 446 	 459 
i 463	 161 	 797 
i 102	 648 	 303 
i 621	 282 	 700 
i 744	 771 	 254 
i 332	 486 	 582 
i 166	 764 	 207 
i 413	 18 	 917 
i 785	 189 	 811 
i 137	 256 	 744 
i 625	 670 	 419 
i 657	 133 	 788 
i 954	 234 	 817 
i 215	 855 	 52 
i 631	 599 	 463 
i 260	 931 	 50 
i 104	 98 	 813 
i 465	 510 	 405 
i 771	 295 	 657 
i 278	 432 	 572 
i 782	 57 	 872 
i 732	 713 	 251 
i 843	 668 	 343 
i 601	 882 	 100 
i 641	 513 	 389 
i 453	 772 	 317 
i 750	 876 	 31 
i 811	 342 	 668 
i 891	 113 	 956 
i 160	 391 	 564 
i 684	 174 	 792 
i 878	 905 	 10 
i 205	 748 	 295 
i 765	 350 	 669 
i 182	 991 	 12 
i 197	 444 	 633 
i 144	 194 	 858 
i 188	 6 	 904 
i 742	 896 	 46 
i 592	 57 	 938 
i 873	 740 	 316 
i 211	 619 	 418 
i 263	 823 	 163 
i 981	 589 	 468 
i 583	 770 	 285 
i 698	 967 	 29 
i 585	 112 	 870 
i 349	 300 	 683 
i 453	 43 	 901 
i 671	 634 	 340 
i 281	 507 	 414 
i 63	 717 	 329 
i 751	 980 	 66 
i 188	 961 	 20 
i 973	 545 	 538 
i 751	 243 	 833 
i 972	 827 	 272 
i 387	 176 	 782 
i 806	 629 	 337 
i 124	 301 	 793 
i 496	 581 	 414 
i 610	 644 	 294 
i 343	 395 	 539 
i 899	 583 	 343 
i 45	 557 	 479 
i 960	 308 	 777 
i 844	 280 	 770 
i 840	 666 	 419 
i 136	 473 	 538 
i 474	 597 	 474 
i 446	 94 	 890 
i 924	 703 	 212 
i 121	 46 	 923 
i 297	 944 	 9 
i 435	 989 	 68 
i 119	 949 	 139 
i 44	 794 	 146 
i 797	 634 	 440 
i 726	 770 	 198 
i 284	 244 	 844 
i 143	 689 	 217 
i 583	 614 	 433 
i 667	 734 	 322 
i 147	 32 	 964 
i 209	 467 	 576 
i 828	 585 	 448 
i 754	 629 	 363 
i 960	 426 	 492 
i 833	 152 	 921 
i 180	 436 	 485 
i 123	 579 	 481 
i 159	 163 	 819 
i 898	 829 	 100 
i 683	 976 	 22 
i 414	 186 	 843 
i 133	 14 	 911 
i 802	 767 	 305 
i 266	 728 	 228 
i 364	 562 	 425 
i 232	 741 	 333 
i 344	 864 	 126 
i 145	 23 	 952 
i 560	 921 	 79 
i 709	 604 	 379 
i 890	 18 	 953 
i 538	 151 	 872 
i 771	 953 	 57 
i 633	 220 	 702 
i 921	 583 	 452 
i 361	 815 	 168 
i 236	 159 	 797 
i 690	 304 	 656 
i 307	 864 	 80 
i 753	 573 	 493 
i 176	 464 	 605 
i 783	 3 	 896 
i 404	 773 	 317 
i 792	 407 	 526 
i 908	 328 	 723 
i 587	 689 	 324 
i 7	 924 	 128 
i 291	 615 	 291 
i 598	 922 	 160 
i 825	 675 	 318 
i 658	 851 	 236 
i 508	 634 	 453 
i 509	 39 	 959 
i 463	 831 	 92 
i 636	 739 	 250 
i 393	 327 	 599 
i 964	 333 	 578 
i 696	 624 	 411 
i 731	 222 	 797 
i 630	 48 	 891 
i 103	 705 	 219 
i 40	 213 	 838 
i 977	 721 	 338 
i 690	 184 	 841 
i 809	 820 	 153 
i 258	 213 	 826 
i 394	 178 	 726 
i 456	 873 	 157 
i 133	 604 	 470 
i 732	 234 	 850 
i 8	 337 	 688 
i 134	 376 	 691 
i 895	 353 	 658 
i 694	 44 	 962 
i 325	 853 	 159 
i 695	 111 	 944 
i 392	 505 	 585 
i 422	 961 	 115 
i 76	 95 	 888 
i 950	 826 	 206 
i 872	 834 	 65 
i 500	 968 	 49 
i 340	 863 	 182 
i 900	 558 	 496 
i 645	 883 	 142 
i 210	 578 	 469 
i 987	 970 	 31 
i 941	 392 	 548 
i 769	 467 	 492 
i 202	 417 	 507 
i 866	 290 	 801 
i 868	 789 	 296 
i 246	 129 	 929 
i 976	 30 	 914 
i 751	 675 	 270 
i 378	 884 	 178 
i 117	 871 	 185 
i 360	 813 	 121 
i 564	 583 	 444 
i 862	 784 	 126 
i 987	 651 	 318 
i 947	 520 	 406 
i 876	 766 	 186 
i 668	 743 	 215 
i 20	 494 	 600 
i 253	 871 	 200 
i 66	 988 	 81 
i 848	 348 	 659 
i 23	 911 	 23 
i 664	 773 	 308 
i 723	 761 	 250 
i 72	 709 	 206 
i 211	 586 	 483 
i 478	 255 	 762 
i 775	 274 	 641 
i 747	 526 	 564 
i 604	 591 	 497 
i 332	 439 	 518 
i 874	 462 	 477 
i 999	 126 	 969 
i 908	 848 	 199 
i 469	 920 	 80 
i 550	 131 	 774 
i 397	 609 	 347 
i 986	 384 	 627 
i 70	 132 	 784 
i 24	 735 	 300 
i 966	 68 	 850 
i 258	 941 	 91 
i 459	 940 	 112 
i 434	 849 	 161 
i 171	 319 	 675 
i 617	 869 	 151 
i 649	 266 	 675 
i 935	 252 	 767 
i 496	 321 	 724 
i 582	 345 	 647 
i 259	 312 	 693 
i 376	 569 	 425 
i 953	 29 	 923 
i 658	 462 	 490 
i 211	 633 	 383 
i 683	 251 	 738 
i 288	 900 	 143 
i 501	 836 	 258 
i 99	 332 	 625 
i 827	 913 	 118 
i 292	 173 	 916 
i 823	 548 	 455 
i 298	 502 	 506 
i 712	 160 	 740 
i 976	 370 	 657 
i 560	 54 	 983 
i 13	 341 	 717 
i 731	 842 	 183 
i 701	 940 	 153 
i 992	 767 	 307 
i 629	 59 	 847 
i 577	 882 	 136 
i 95	 180 	 738 
i 640	 892 	 58 
i 648	 869 	 156 
i 290	 430 	 606 
i 182	 443 	 460 
