c Instance Type k
c
n 500
c w	 v1	 v2
i 288	 82 	 981 
i 566	 481 	 469 
i 385	 326 	 575 
i 237	 648 	 430 
i 653	 963 	 0 
i 38	 201 	 787 
i 843	 807 	 291 
i 588	 835 	 103 
i 522	 395 	 634 
i 326	 609 	 376 
i 606	 896 	 106 
i 505	 463 	 635 
i 760	 847 	 116 
i 774	 84 	 994 
i 668	 736 	 350 
i 672	 774 	 151 
i 115	 618 	 469 
i 110	 206 	 848 
i 308	 727 	 205 
i 958	 53 	 965 
i 391	 659 	 375 
i 903	 164 	 762 
i 898	 924 	 173 
i 219	 699 	 213 
i 187	 368 	 692 
i 119	 40 	 940 
i 250	 155 	 783 
i 189	 265 	 714 
i 963	 572 	 352 
i 132	 531 	 404 
i 909	 921 	 150 
i 583	 825 	 74 
i 719	 723 	 362 
i 703	 941 	 99 
i 771	 129 	 970 
i 575	 247 	 658 
i 153	 497 	 440 
i 349	 686 	 304 
i 750	 649 	 255 
i 879	 780 	 231 
i 61	 690 	 305 
i 901	 273 	 687 
i 905	 992 	 2 
i 835	 696 	 397 
i 463	 467 	 451 
i 458	 42 	 906 
i 493	 195 	 872 
i 682	 543 	 461 
i 137	 293 	 641 
i 163	 173 	 918 
i 720	 233 	 795 
i 199	 135 	 948 
i 503	 41 	 987 
i 530	 875 	 146 
i 499	 338 	 575 
i 596	 796 	 126 
i 940	 289 	 672 
i 781	 971 	 110 
i 308	 108 	 820 
i 483	 271 	 692 
i 439	 990 	 60 
i 86	 189 	 847 
i 5	 692 	 353 
i 915	 222 	 797 
i 523	 721 	 366 
i 598	 317 	 729 
i 713	 258 	 646 
i 24	 39 	 999 
i 877	 346 	 574 
i 24	 829 	 145 
i 343	 269 	 703 
i 894	 354 	 656 
i 581	 359 	 589 
i 308	 275 	 718 
i 909	 797 	 140 
i 849	 395 	 605 
i 586	 109 	 943 
i 611	 133 	 927 
i 608	 11 	 904 
i 713	 34 	 996 
i 89	 377 	 571 
i 454	 271 	 748 
i 9	 852 	 239 
i 255	 160 	 785 
i 723	 69 	 835 
i 913	 918 	 77 
i 420	 504 	 502 
i 184	 115 	 918 
i 985	 723 	 312 
i 134	 436 	 606 
i 112	 525 	 391 
i 357	 978 	 43 
i 957	 987 	 23 
i 915	 242 	 731 
i 149	 965 	 59 
i 179	 878 	 92 
i 605	 298 	 774 
i 140	 482 	 613 
i 807	 468 	 571 
i 485	 601 	 325 
i 197	 713 	 318 
i 285	 71 	 937 
i 643	 28 	 951 
i 854	 943 	 136 
i 226	 92 	 967 
i 665	 271 	 771 
i 23	 875 	 26 
i 883	 16 	 940 
i 859	 822 	 269 
i 558	 308 	 703 
i 694	 504 	 450 
i 354	 788 	 180 
i 992	 432 	 541 
i 618	 287 	 675 
i 485	 512 	 468 
i 319	 177 	 857 
i 31	 199 	 810 
i 41	 83 	 920 
i 532	 942 	 61 
i 492	 500 	 539 
i 53	 195 	 744 
i 326	 548 	 549 
