c Instance Type c
c
n 600
c w	 v1	 v2
i 309	 139 	 219 
i 829	 777 	 808 
i 366	 217 	 288 
i 245	 717 	 644 
i 989	 903 	 955 
i 965	 949 	 897 
i 504	 933 	 946 
i 730	 526 	 460 
i 372	 641 	 607 
i 106	 111 	 19 
i 138	 750 	 720 
i 887	 661 	 597 
i 7	 356 	 365 
i 688	 229 	 287 
i 579	 352 	 408 
i 523	 141 	 190 
i 448	 355 	 305 
i 915	 858 	 954 
i 512	 120 	 90 
i 513	 414 	 405 
i 232	 453 	 472 
i 851	 766 	 762 
i 128	 928 	 925 
i 262	 525 	 460 
i 533	 340 	 391 
i 567	 146 	 102 
i 842	 810 	 855 
i 683	 143 	 171 
i 693	 126 	 57 
i 36	 440 	 473 
i 421	 847 	 926 
i 159	 488 	 538 
i 78	 917 	 992 
i 544	 463 	 391 
i 803	 621 	 655 
i 842	 406 	 354 
i 629	 655 	 571 
i 666	 414 	 467 
i 684	 987 	 978 
i 55	 236 	 234 
i 882	 831 	 914 
i 307	 742 	 656 
i 214	 520 	 450 
i 611	 412 	 451 
i 185	 537 	 536 
i 517	 246 	 214 
i 130	 461 	 555 
i 472	 535 	 562 
i 457	 327 	 291 
i 599	 735 	 709 
i 409	 286 	 237 
i 119	 211 	 223 
i 580	 276 	 331 
i 919	 411 	 388 
i 399	 140 	 154 
i 552	 583 	 501 
i 945	 887 	 831 
i 423	 860 	 898 
i 666	 537 	 467 
i 368	 822 	 871 
i 565	 265 	 196 
i 678	 494 	 449 
i 864	 996 	 1067 
i 202	 799 	 854 
i 235	 256 	 190 
i 766	 767 	 812 
i 639	 848 	 882 
i 483	 156 	 75 
i 962	 772 	 824 
i 762	 906 	 831 
i 936	 683 	 721 
i 368	 823 	 797 
i 364	 180 	 127 
i 139	 942 	 929 
i 303	 743 	 777 
i 42	 898 	 885 
i 871	 656 	 571 
i 922	 364 	 376 
i 667	 449 	 453 
i 562	 236 	 193 
i 206	 351 	 295 
i 8	 968 	 986 
i 87	 409 	 500 
i 22	 619 	 537 
i 733	 119 	 98 
i 619	 717 	 704 
i 233	 218 	 180 
i 518	 288 	 234 
i 898	 788 	 868 
i 40	 365 	 357 
i 310	 619 	 652 
i 275	 817 	 852 
i 611	 454 	 506 
i 183	 414 	 470 
i 193	 499 	 502 
i 874	 852 	 779 
i 996	 353 	 326 
i 197	 629 	 706 
i 957	 836 	 893 
i 244	 747 	 811 
i 816	 269 	 195 
i 611	 863 	 844 
i 997	 575 	 478 
i 340	 364 	 304 
i 776	 173 	 152 
i 610	 633 	 587 
i 883	 754 	 707 
i 466	 193 	 185 
i 282	 982 	 966 
i 997	 790 	 822 
i 176	 635 	 631 
i 22	 755 	 673 
i 544	 229 	 146 
i 830	 247 	 232 
i 900	 427 	 367 
i 487	 779 	 841 
i 212	 130 	 169 
i 305	 367 	 299 
i 285	 778 	 766 
i 50	 263 	 251 
i 639	 853 	 876 
i 364	 391 	 418 
i 497	 472 	 408 
i 651	 551 	 453 
i 7	 932 	 1014 
i 758	 224 	 204 
i 780	 948 	 970 
i 69	 679 	 762 
i 819	 824 	 764 
i 990	 330 	 280 
i 826	 724 	 802 
i 142	 384 	 334 
i 549	 952 	 1002 
i 45	 227 	 207 
i 968	 239 	 220 
i 97	 162 	 95 
i 39	 519 	 608 
i 678	 175 	 78 
i 481	 991 	 1058 
i 728	 282 	 347 
i 418	 505 	 535 
i 725	 408 	 467 
i 672	 634 	 602 
i 803	 413 	 390 
i 948	 770 	 741 
i 7	 245 	 235 
i 466	 394 	 392 
i 539	 347 	 281 
i 529	 362 	 392 
i 722	 216 	 192 
i 167	 951 	 1010 
i 501	 642 	 647 
i 91	 460 	 399 
i 431	 766 	 666 
i 173	 223 	 312 
i 324	 541 	 632 
i 642	 945 	 929 
i 908	 495 	 587 
i 192	 648 	 646 
i 310	 339 	 281 
i 256	 678 	 653 
i 853	 500 	 576 
i 247	 967 	 1061 
i 984	 254 	 234 
i 111	 256 	 270 
i 594	 211 	 290 
i 533	 172 	 180 
i 965	 547 	 536 
i 569	 513 	 541 
i 826	 949 	 1039 
i 465	 249 	 190 
i 903	 587 	 499 
i 867	 481 	 442 
i 30	 455 	 413 
i 193	 812 	 792 
i 306	 434 	 533 
i 374	 343 	 348 
i 865	 824 	 822 
i 318	 335 	 247 
i 262	 906 	 983 
i 418	 863 	 833 
i 953	 158 	 109 
i 370	 212 	 137 
i 757	 486 	 416 
i 546	 745 	 714 
i 909	 213 	 243 
i 172	 210 	 115 
i 974	 680 	 758 
i 228	 231 	 173 
i 122	 287 	 281 
i 968	 189 	 266 
i 22	 504 	 572 
i 137	 733 	 675 
i 558	 845 	 938 
i 272	 982 	 984 
i 387	 401 	 385 
i 499	 981 	 1000 
i 140	 116 	 129 
i 275	 909 	 968 
i 473	 207 	 290 
i 562	 627 	 704 
i 5	 528 	 609 
i 705	 388 	 297 
i 531	 577 	 597 
i 511	 549 	 624 
i 838	 118 	 70 
i 818	 495 	 547 
i 824	 135 	 215 
i 723	 641 	 576 
i 831	 461 	 490 
i 412	 389 	 331 
i 882	 289 	 231 
i 195	 208 	 291 
i 719	 248 	 238 
i 213	 785 	 877 
i 221	 674 	 734 
i 652	 907 	 930 
i 680	 694 	 682 
i 277	 606 	 539 
i 671	 762 	 861 
i 984	 450 	 431 
i 186	 637 	 595 
i 295	 828 	 825 
i 450	 757 	 698 
i 209	 269 	 252 
i 842	 235 	 262 
i 737	 946 	 904 
i 395	 607 	 701 
i 952	 111 	 60 
i 685	 258 	 341 
i 68	 256 	 336 
i 660	 620 	 537 
i 467	 879 	 855 
i 195	 423 	 489 
i 372	 605 	 513 
i 512	 976 	 1052 
i 451	 655 	 679 
i 10	 913 	 816 
i 11	 887 	 980 
i 177	 219 	 249 
i 341	 147 	 191 
i 913	 951 	 927 
i 779	 141 	 210 
i 130	 483 	 391 
i 686	 335 	 317 
i 660	 373 	 458 
i 272	 271 	 246 
i 175	 824 	 801 
i 49	 838 	 817 
i 171	 811 	 825 
i 212	 503 	 585 
i 157	 256 	 321 
i 191	 594 	 615 
i 609	 460 	 507 
i 862	 497 	 481 
i 158	 866 	 782 
i 338	 800 	 771 
i 140	 247 	 253 
i 958	 591 	 606 
i 746	 944 	 993 
i 189	 565 	 657 
i 352	 489 	 412 
i 896	 336 	 297 
i 289	 876 	 959 
i 724	 643 	 699 
i 573	 130 	 217 
i 349	 204 	 159 
i 502	 519 	 502 
i 43	 991 	 966 
i 979	 617 	 541 
i 491	 395 	 357 
i 917	 360 	 392 
i 172	 465 	 476 
i 33	 740 	 809 
i 631	 667 	 681 
i 653	 472 	 400 
i 757	 418 	 416 
i 218	 663 	 762 
i 208	 144 	 51 
i 777	 478 	 381 
i 97	 586 	 587 
i 378	 862 	 847 
i 777	 562 	 581 
i 485	 169 	 195 
i 112	 922 	 874 
i 518	 541 	 623 
i 864	 670 	 704 
i 486	 220 	 297 
i 524	 217 	 136 
i 937	 252 	 326 
i 472	 269 	 363 
i 317	 722 	 691 
i 824	 213 	 138 
i 890	 744 	 766 
i 803	 416 	 460 
i 289	 649 	 597 
i 918	 574 	 494 
i 42	 282 	 300 
i 162	 185 	 107 
i 321	 271 	 181 
i 499	 160 	 164 
i 187	 135 	 203 
i 302	 445 	 478 
i 15	 557 	 568 
i 359	 211 	 182 
i 964	 854 	 883 
i 486	 179 	 192 
i 679	 272 	 293 
i 762	 797 	 850 
i 943	 899 	 817 
i 999	 945 	 962 
i 27	 521 	 576 
i 402	 380 	 295 
i 904	 971 	 889 
i 18	 576 	 566 
i 853	 896 	 879 
i 930	 583 	 663 
i 112	 198 	 214 
i 884	 738 	 706 
i 771	 533 	 490 
i 709	 613 	 570 
i 172	 249 	 211 
i 474	 939 	 982 
i 442	 119 	 142 
i 966	 202 	 229 
i 850	 604 	 602 
i 382	 975 	 959 
i 480	 889 	 895 
i 186	 517 	 500 
i 661	 823 	 760 
i 227	 190 	 269 
i 382	 445 	 359 
i 314	 723 	 731 
i 324	 470 	 567 
i 427	 132 	 222 
i 982	 699 	 759 
i 955	 246 	 183 
i 830	 621 	 654 
i 288	 206 	 276 
i 90	 578 	 580 
i 179	 746 	 793 
i 555	 656 	 580 
i 245	 718 	 705 
i 649	 313 	 364 
i 673	 302 	 239 
i 335	 260 	 193 
i 487	 974 	 898 
i 62	 250 	 340 
i 170	 842 	 790 
i 695	 710 	 676 
i 410	 277 	 279 
i 24	 934 	 847 
i 707	 153 	 114 
i 935	 540 	 631 
i 151	 326 	 352 
i 319	 492 	 585 
i 290	 643 	 633 
i 447	 753 	 756 
i 271	 713 	 749 
i 944	 928 	 903 
i 132	 333 	 390 
i 59	 787 	 849 
i 107	 845 	 848 
i 590	 231 	 221 
i 832	 194 	 215 
i 262	 755 	 839 
i 860	 725 	 667 
i 583	 240 	 272 
i 261	 698 	 784 
i 180	 418 	 493 
i 431	 755 	 656 
i 192	 568 	 481 
i 18	 401 	 335 
i 153	 863 	 915 
i 247	 379 	 397 
i 972	 917 	 988 
i 664	 849 	 892 
i 809	 150 	 110 
i 470	 738 	 750 
i 815	 677 	 725 
i 540	 567 	 501 
i 55	 574 	 546 
i 382	 633 	 609 
i 229	 786 	 792 
i 531	 575 	 630 
i 438	 214 	 264 
i 268	 976 	 959 
i 313	 724 	 669 
i 18	 991 	 1029 
i 655	 601 	 603 
i 168	 371 	 281 
i 689	 524 	 445 
i 277	 847 	 844 
i 37	 296 	 339 
i 559	 770 	 719 
i 675	 575 	 611 
i 648	 354 	 444 
i 339	 724 	 676 
i 329	 924 	 880 
i 880	 653 	 740 
i 174	 217 	 138 
i 638	 262 	 320 
i 466	 355 	 269 
i 675	 788 	 709 
i 417	 536 	 569 
i 939	 755 	 723 
i 214	 474 	 572 
i 903	 431 	 396 
i 818	 666 	 697 
i 428	 917 	 924 
i 548	 862 	 904 
i 718	 955 	 925 
i 993	 773 	 836 
i 755	 836 	 834 
i 234	 932 	 1013 
i 958	 636 	 705 
i 367	 940 	 852 
i 728	 932 	 1025 
i 353	 337 	 393 
i 261	 922 	 864 
i 106	 513 	 564 
i 57	 258 	 253 
i 800	 570 	 564 
i 617	 407 	 352 
i 541	 845 	 837 
i 132	 764 	 747 
i 66	 630 	 687 
i 989	 686 	 688 
i 244	 655 	 728 
i 158	 463 	 388 
i 610	 651 	 597 
i 775	 438 	 396 
i 292	 863 	 781 
i 625	 393 	 434 
i 451	 594 	 543 
i 187	 115 	 91 
i 771	 487 	 476 
i 418	 297 	 284 
i 31	 755 	 790 
i 428	 637 	 704 
i 36	 751 	 740 
i 404	 959 	 903 
i 251	 329 	 331 
i 567	 410 	 337 
i 112	 150 	 167 
i 117	 371 	 426 
i 540	 710 	 719 
i 750	 217 	 310 
i 475	 603 	 702 
i 67	 318 	 302 
i 787	 173 	 165 
i 742	 569 	 641 
i 987	 766 	 688 
i 325	 334 	 370 
i 370	 457 	 515 
i 663	 982 	 1064 
i 337	 783 	 773 
i 457	 381 	 321 
i 11	 351 	 386 
i 245	 348 	 396 
i 315	 725 	 731 
i 830	 245 	 199 
i 568	 124 	 76 
i 819	 226 	 243 
i 210	 833 	 924 
i 190	 649 	 672 
i 945	 570 	 661 
