c Instance Type c
c
n 600
c w	 v1	 v2
i 80	 458 	 548 
i 740	 486 	 421 
i 290	 603 	 575 
i 832	 693 	 774 
i 641	 942 	 1019 
i 577	 986 	 1056 
i 351	 170 	 244 
i 79	 497 	 532 
i 162	 409 	 385 
i 152	 922 	 993 
i 543	 532 	 619 
i 965	 491 	 526 
i 519	 650 	 743 
i 175	 974 	 1033 
i 110	 892 	 879 
i 95	 791 	 694 
i 162	 661 	 634 
i 597	 547 	 536 
i 932	 260 	 281 
i 845	 598 	 650 
i 319	 471 	 431 
i 746	 415 	 368 
i 354	 127 	 184 
i 325	 987 	 1079 
i 204	 808 	 722 
i 969	 310 	 243 
i 589	 326 	 292 
i 81	 653 	 738 
i 249	 161 	 232 
i 796	 701 	 741 
i 202	 488 	 392 
i 543	 758 	 812 
i 562	 998 	 922 
i 548	 810 	 799 
i 333	 777 	 807 
i 558	 842 	 866 
i 800	 992 	 934 
i 410	 396 	 354 
i 467	 332 	 339 
i 132	 207 	 174 
i 556	 833 	 840 
i 285	 854 	 770 
i 283	 650 	 678 
i 70	 760 	 698 
i 819	 269 	 273 
i 643	 849 	 765 
i 634	 512 	 588 
i 955	 699 	 657 
i 205	 958 	 1009 
i 313	 548 	 626 
i 126	 846 	 835 
i 961	 435 	 481 
i 568	 506 	 408 
i 299	 188 	 104 
i 478	 357 	 437 
i 308	 823 	 831 
i 760	 896 	 831 
i 422	 791 	 717 
i 375	 162 	 129 
i 867	 837 	 867 
i 695	 740 	 795 
i 60	 247 	 294 
i 505	 897 	 858 
i 592	 909 	 930 
i 869	 983 	 899 
i 671	 896 	 874 
i 555	 491 	 421 
i 321	 650 	 664 
i 380	 769 	 858 
i 197	 181 	 244 
i 904	 761 	 763 
i 59	 562 	 576 
i 943	 330 	 245 
i 842	 603 	 636 
i 823	 252 	 259 
i 706	 327 	 268 
i 134	 675 	 727 
i 740	 809 	 726 
i 481	 430 	 422 
i 561	 384 	 416 
i 292	 221 	 234 
i 800	 675 	 699 
i 47	 294 	 307 
i 600	 362 	 343 
i 760	 956 	 902 
i 4	 545 	 632 
i 638	 730 	 644 
i 424	 521 	 583 
i 783	 597 	 555 
i 92	 121 	 191 
i 216	 709 	 638 
i 850	 324 	 413 
i 58	 879 	 977 
i 341	 495 	 513 
i 292	 859 	 829 
i 779	 177 	 148 
i 477	 123 	 222 
i 938	 187 	 170 
i 485	 910 	 850 
i 497	 282 	 240 
i 171	 153 	 154 
i 410	 283 	 254 
i 275	 236 	 219 
i 706	 230 	 281 
i 549	 758 	 667 
i 623	 184 	 249 
i 637	 502 	 463 
i 723	 498 	 446 
i 622	 870 	 915 
i 814	 161 	 106 
i 861	 422 	 401 
i 56	 874 	 935 
i 197	 305 	 221 
i 332	 676 	 733 
i 61	 461 	 428 
i 144	 504 	 596 
i 584	 352 	 371 
i 20	 624 	 588 
i 874	 841 	 929 
i 930	 601 	 652 
i 281	 802 	 825 
i 140	 266 	 300 
i 358	 983 	 1057 
i 994	 167 	 107 
i 388	 868 	 820 
i 830	 279 	 260 
i 103	 244 	 342 
i 680	 775 	 677 
i 503	 171 	 248 
i 54	 120 	 183 
i 831	 793 	 712 
i 7	 454 	 401 
i 988	 165 	 184 
i 52	 940 	 957 
i 904	 232 	 327 
i 94	 467 	 528 
i 244	 830 	 912 
i 990	 824 	 842 
i 59	 835 	 753 
i 70	 734 	 663 
i 837	 571 	 667 
i 223	 658 	 755 
i 284	 870 	 964 
i 217	 511 	 416 
i 353	 146 	 232 
i 754	 126 	 30 
i 564	 845 	 798 
i 366	 766 	 717 
i 181	 404 	 367 
i 882	 488 	 465 
i 401	 620 	 564 
i 17	 602 	 591 
i 871	 590 	 636 
i 321	 567 	 656 
i 361	 590 	 550 
i 379	 529 	 440 
i 205	 550 	 573 
i 942	 788 	 885 
i 273	 129 	 62 
i 696	 412 	 321 
i 270	 756 	 745 
i 822	 955 	 948 
i 361	 464 	 431 
i 874	 225 	 256 
i 414	 178 	 81 
i 884	 446 	 425 
i 379	 495 	 515 
i 141	 156 	 165 
i 162	 143 	 206 
i 501	 291 	 293 
i 227	 334 	 390 
i 177	 734 	 755 
i 574	 259 	 352 
i 702	 559 	 627 
i 778	 255 	 206 
i 156	 271 	 199 
i 588	 625 	 628 
i 639	 271 	 302 
i 676	 756 	 820 
i 879	 594 	 558 
i 132	 162 	 171 
i 832	 859 	 904 
i 999	 508 	 468 
i 504	 479 	 379 
i 666	 338 	 394 
i 846	 565 	 652 
i 425	 690 	 695 
i 606	 262 	 194 
i 332	 849 	 917 
i 875	 690 	 734 
i 933	 977 	 1047 
i 775	 577 	 614 
i 223	 334 	 371 
i 637	 601 	 538 
i 892	 603 	 673 
i 404	 409 	 449 
i 56	 353 	 278 
i 226	 819 	 865 
i 56	 966 	 878 
i 708	 825 	 912 
i 683	 577 	 651 
i 209	 446 	 475 
i 459	 166 	 240 
i 11	 775 	 776 
i 565	 943 	 922 
i 900	 814 	 874 
i 173	 548 	 619 
i 969	 661 	 577 
i 931	 423 	 351 
i 735	 480 	 549 
i 260	 426 	 432 
i 636	 313 	 361 
i 698	 889 	 828 
i 446	 774 	 716 
i 383	 335 	 390 
i 174	 691 	 726 
i 666	 516 	 585 
i 286	 390 	 453 
i 637	 465 	 514 
i 53	 590 	 587 
i 407	 456 	 504 
i 635	 929 	 905 
i 511	 698 	 613 
i 257	 876 	 881 
i 510	 174 	 255 
i 162	 863 	 779 
i 618	 575 	 624 
i 932	 440 	 346 
