c Instance Type c
c
n 900
c w	 v1	 v2
i 306	 746 	 791 
i 543	 264 	 238 
i 963	 202 	 260 
i 678	 479 	 495 
i 440	 582 	 500 
i 318	 186 	 183 
i 349	 763 	 744 
i 974	 468 	 508 
i 541	 667 	 588 
i 939	 290 	 334 
i 654	 619 	 524 
i 826	 377 	 390 
i 929	 709 	 715 
i 344	 526 	 468 
i 873	 153 	 183 
i 958	 236 	 329 
i 692	 668 	 631 
i 95	 142 	 100 
i 720	 766 	 832 
i 922	 860 	 914 
i 495	 613 	 598 
i 795	 637 	 587 
i 469	 255 	 191 
i 935	 728 	 733 
i 984	 916 	 895 
i 126	 605 	 576 
i 753	 577 	 487 
i 788	 859 	 787 
i 526	 229 	 301 
i 369	 970 	 1027 
i 933	 766 	 722 
i 526	 255 	 170 
i 688	 479 	 488 
i 383	 641 	 637 
i 289	 219 	 212 
i 845	 574 	 592 
i 371	 892 	 861 
i 213	 937 	 863 
i 347	 176 	 207 
i 313	 945 	 850 
i 51	 756 	 848 
i 214	 118 	 115 
i 629	 188 	 123 
i 226	 673 	 684 
i 348	 213 	 282 
i 869	 628 	 666 
i 749	 266 	 178 
i 679	 573 	 528 
i 753	 693 	 717 
i 692	 390 	 477 
i 418	 416 	 513 
i 427	 382 	 322 
i 514	 815 	 881 
i 147	 971 	 882 
i 263	 579 	 559 
i 845	 443 	 397 
i 21	 170 	 74 
i 541	 226 	 266 
i 196	 472 	 462 
i 510	 137 	 66 
i 853	 970 	 982 
i 159	 958 	 1056 
i 951	 248 	 248 
i 919	 986 	 1016 
i 446	 146 	 228 
i 820	 505 	 556 
i 886	 748 	 804 
i 17	 767 	 731 
i 424	 501 	 504 
i 454	 904 	 809 
i 420	 144 	 220 
i 374	 645 	 552 
i 528	 637 	 735 
i 513	 196 	 278 
i 553	 776 	 747 
i 997	 700 	 635 
i 713	 486 	 398 
i 452	 291 	 206 
i 890	 576 	 576 
i 783	 146 	 237 
i 820	 171 	 146 
i 421	 953 	 1002 
i 13	 988 	 943 
i 110	 980 	 1038 
i 857	 900 	 868 
i 520	 328 	 296 
i 942	 485 	 395 
i 146	 541 	 542 
i 669	 612 	 591 
i 710	 170 	 106 
i 777	 131 	 31 
i 725	 466 	 450 
i 713	 244 	 230 
i 691	 491 	 499 
i 579	 305 	 285 
i 823	 611 	 695 
i 245	 915 	 987 
i 729	 964 	 865 
i 293	 525 	 560 
i 359	 879 	 856 
i 383	 150 	 83 
i 782	 151 	 229 
i 931	 526 	 546 
i 360	 913 	 871 
i 578	 508 	 582 
i 142	 864 	 903 
i 47	 794 	 882 
i 7	 674 	 708 
i 473	 682 	 774 
i 337	 396 	 360 
i 382	 742 	 783 
i 428	 889 	 886 
i 895	 792 	 775 
i 797	 440 	 495 
i 245	 702 	 673 
i 93	 590 	 589 
i 861	 321 	 330 
i 495	 270 	 280 
i 138	 867 	 771 
i 459	 835 	 807 
i 170	 233 	 281 
i 46	 861 	 795 
i 812	 405 	 318 
i 183	 778 	 850 
i 848	 581 	 502 
i 389	 899 	 839 
i 626	 454 	 366 
i 805	 940 	 951 
i 657	 542 	 580 
i 472	 564 	 494 
i 610	 885 	 849 
i 454	 657 	 630 
i 785	 809 	 745 
i 536	 868 	 840 
i 66	 747 	 689 
i 953	 843 	 863 
i 340	 132 	 77 
i 273	 187 	 93 
i 757	 682 	 719 
i 268	 411 	 343 
i 139	 548 	 602 
i 754	 835 	 780 
i 540	 273 	 175 
i 393	 434 	 443 
i 109	 757 	 779 
i 933	 946 	 959 
i 957	 592 	 673 
i 45	 793 	 728 
i 687	 822 	 909 
i 26	 546 	 486 
i 517	 689 	 657 
i 332	 486 	 405 
i 515	 687 	 714 
i 879	 697 	 602 
i 607	 294 	 221 
i 547	 839 	 753 
i 89	 453 	 358 
i 856	 370 	 284 
i 656	 529 	 581 
i 146	 472 	 529 
i 797	 653 	 613 
i 220	 958 	 984 
i 868	 155 	 84 
i 527	 721 	 626 
i 734	 748 	 774 
i 553	 870 	 806 
i 938	 934 	 887 
i 231	 959 	 884 
i 701	 135 	 191 
i 108	 811 	 896 
i 718	 620 	 665 
i 671	 889 	 978 
i 722	 564 	 626 
i 409	 696 	 664 
i 126	 721 	 635 
i 980	 396 	 421 
i 906	 557 	 570 
i 860	 797 	 856 
i 888	 909 	 908 
i 676	 716 	 737 
i 250	 652 	 616 
i 126	 408 	 507 
i 635	 360 	 403 
i 294	 193 	 118 
i 980	 496 	 446 
i 302	 562 	 508 
i 804	 231 	 158 
i 577	 735 	 834 
i 475	 555 	 632 
i 156	 997 	 1009 
i 765	 647 	 709 
i 101	 935 	 1022 
i 381	 931 	 945 
i 474	 679 	 752 
i 907	 792 	 861 
i 416	 126 	 55 
i 551	 332 	 422 
i 254	 455 	 461 
i 753	 453 	 354 
i 751	 352 	 284 
i 355	 853 	 938 
i 282	 686 	 591 
i 205	 631 	 612 
i 844	 252 	 328 
i 610	 134 	 191 
i 628	 888 	 829 
i 877	 132 	 183 
i 265	 979 	 881 
i 650	 562 	 614 
i 922	 567 	 570 
i 757	 710 	 783 
i 405	 645 	 575 
i 990	 670 	 641 
i 151	 144 	 84 
i 177	 928 	 990 
i 52	 742 	 729 
i 75	 924 	 887 
i 53	 707 	 723 
i 560	 716 	 662 
i 74	 507 	 437 
i 748	 965 	 1047 
i 350	 849 	 812 
i 979	 984 	 945 
i 17	 412 	 403 
i 937	 590 	 616 
i 647	 422 	 459 
i 562	 813 	 865 
i 233	 206 	 268 
i 914	 723 	 697 
i 361	 929 	 918 
i 321	 178 	 116 
i 153	 988 	 996 
i 135	 381 	 385 
i 474	 655 	 662 
i 14	 173 	 168 
i 364	 738 	 662 
i 155	 459 	 496 
i 262	 246 	 329 
i 950	 969 	 1035 
i 871	 412 	 350 
i 947	 809 	 812 
i 934	 982 	 1015 
i 240	 577 	 637 
i 851	 153 	 108 
i 922	 633 	 590 
i 628	 168 	 198 
i 20	 278 	 339 
i 173	 887 	 800 
i 139	 815 	 719 
i 478	 667 	 745 
i 264	 840 	 907 
i 245	 409 	 463 
i 768	 113 	 15 
i 816	 826 	 899 
i 404	 183 	 240 
i 468	 440 	 423 
i 656	 133 	 120 
i 530	 851 	 872 
i 322	 913 	 962 
i 948	 931 	 876 
i 768	 835 	 832 
i 104	 692 	 738 
i 107	 491 	 491 
i 911	 504 	 467 
i 993	 384 	 428 
i 364	 195 	 132 
i 389	 565 	 634 
i 222	 952 	 927 
i 124	 604 	 643 
i 47	 379 	 408 
i 861	 579 	 561 
i 516	 125 	 128 
i 944	 777 	 801 
i 386	 335 	 342 
i 694	 618 	 623 
i 789	 371 	 449 
i 300	 539 	 495 
i 247	 402 	 402 
i 802	 735 	 760 
i 105	 466 	 500 
i 632	 151 	 158 
i 648	 520 	 430 
i 398	 980 	 1079 
i 650	 646 	 622 
i 221	 234 	 149 
i 514	 705 	 778 
i 995	 610 	 543 
i 323	 861 	 843 
i 26	 420 	 362 
i 426	 979 	 942 
i 472	 690 	 780 
i 932	 278 	 297 
i 910	 324 	 423 
i 513	 321 	 350 
i 652	 661 	 734 
i 321	 729 	 705 
i 882	 609 	 584 
i 727	 756 	 796 
i 76	 233 	 278 
i 53	 424 	 354 
i 704	 708 	 733 
i 893	 665 	 676 
i 134	 309 	 302 
i 370	 307 	 403 
i 988	 882 	 908 
i 684	 766 	 856 
i 245	 217 	 284 
i 970	 553 	 565 
i 109	 288 	 315 
i 462	 934 	 972 
i 135	 182 	 161 
i 758	 738 	 695 
i 981	 345 	 329 
i 202	 760 	 818 
i 70	 743 	 799 
i 807	 417 	 410 
i 926	 375 	 417 
i 425	 230 	 266 
i 624	 731 	 788 
i 551	 410 	 360 
i 631	 136 	 113 
i 337	 489 	 417 
i 600	 746 	 670 
i 331	 234 	 199 
i 44	 938 	 917 
i 388	 744 	 684 
i 686	 269 	 195 
i 820	 901 	 911 
i 517	 617 	 552 
i 854	 430 	 475 
i 883	 653 	 625 
i 309	 996 	 1035 
i 25	 234 	 193 
i 163	 345 	 370 
i 94	 635 	 669 
i 806	 987 	 899 
i 985	 278 	 327 
i 874	 394 	 407 
i 445	 887 	 803 
i 803	 157 	 244 
i 414	 806 	 870 
i 410	 238 	 163 
i 549	 859 	 789 
i 812	 235 	 198 
i 402	 794 	 775 
i 388	 503 	 446 
i 576	 557 	 497 
i 894	 331 	 246 
i 768	 834 	 838 
i 820	 908 	 872 
i 603	 852 	 899 
