c Instance Type k
c
n 200
c w	 v1	 v2
i 188	 120 	 947 
i 836	 17 	 943 
i 238	 770 	 323 
i 916	 756 	 320 
i 383	 216 	 801 
i 766	 774 	 209 
i 442	 346 	 644 
i 964	 773 	 175 
i 538	 641 	 364 
i 363	 534 	 414 
i 983	 722 	 250 
i 820	 559 	 416 
i 341	 796 	 133 
i 309	 713 	 368 
i 191	 96 	 827 
i 780	 861 	 218 
i 201	 304 	 643 
i 658	 268 	 634 
i 906	 806 	 225 
i 437	 170 	 767 
i 682	 153 	 929 
i 48	 973 	 60 
i 429	 314 	 639 
i 581	 622 	 474 
i 489	 812 	 102 
i 613	 593 	 494 
i 511	 794 	 154 
i 755	 452 	 549 
i 772	 358 	 605 
i 430	 795 	 202 
i 622	 478 	 549 
i 536	 525 	 497 
i 10	 954 	 135 
i 280	 535 	 474 
i 262	 25 	 919 
i 340	 637 	 454 
i 280	 149 	 900 
i 524	 904 	 39 
i 36	 676 	 335 
i 355	 106 	 864 
i 843	 728 	 338 
i 485	 265 	 705 
i 100	 274 	 687 
i 28	 553 	 516 
i 577	 815 	 259 
i 940	 156 	 845 
i 896	 435 	 596 
i 646	 958 	 79 
i 848	 994 	 25 
i 408	 349 	 619 
i 763	 193 	 720 
i 596	 677 	 289 
i 953	 776 	 245 
i 266	 804 	 128 
i 114	 382 	 713 
i 985	 322 	 604 
i 496	 218 	 795 
i 155	 864 	 141 
i 717	 712 	 292 
i 956	 121 	 953 
i 302	 883 	 29 
i 375	 479 	 569 
i 712	 433 	 570 
i 323	 699 	 265 
i 488	 812 	 228 
i 468	 798 	 106 
i 603	 294 	 654 
i 173	 448 	 472 
i 702	 166 	 898 
i 226	 123 	 965 
i 99	 424 	 640 
i 164	 798 	 161 
i 906	 511 	 535 
i 426	 834 	 152 
i 749	 322 	 626 
i 454	 789 	 119 
i 481	 393 	 574 
i 725	 565 	 492 
i 834	 267 	 823 
i 656	 492 	 422 
i 597	 590 	 409 
i 422	 754 	 204 
i 725	 660 	 401 
i 461	 86 	 933 
i 896	 835 	 257 
i 143	 289 	 761 
i 189	 770 	 158 
i 528	 496 	 545 
i 315	 331 	 764 
i 267	 986 	 53 
i 342	 584 	 327 
i 840	 6 	 980 
i 138	 731 	 263 
i 945	 192 	 819 
i 588	 88 	 885 
i 551	 231 	 805 
i 305	 420 	 570 
i 450	 947 	 145 
i 161	 262 	 693 
i 140	 529 	 423 
i 610	 871 	 199 
i 671	 711 	 360 
i 486	 849 	 168 
i 961	 795 	 260 
i 522	 383 	 690 
i 918	 934 	 16 
i 604	 239 	 764 
i 59	 689 	 303 
i 10	 849 	 196 
i 291	 988 	 28 
i 558	 599 	 325 
i 409	 270 	 797 
i 266	 755 	 282 
i 853	 716 	 280 
i 633	 239 	 834 
i 501	 158 	 901 
i 600	 761 	 145 
i 119	 820 	 225 
i 584	 829 	 186 
i 312	 121 	 891 
i 568	 678 	 254 
i 695	 88 	 893 
i 535	 354 	 583 
i 223	 208 	 873 
i 706	 840 	 88 
i 572	 342 	 618 
i 373	 941 	 10 
i 412	 61 	 981 
i 141	 644 	 398 
i 718	 956 	 120 
i 285	 524 	 478 
i 450	 220 	 799 
i 884	 754 	 336 
i 75	 977 	 19 
i 981	 684 	 215 
i 128	 257 	 711 
i 432	 629 	 327 
i 497	 42 	 906 
i 382	 182 	 916 
i 97	 899 	 190 
i 932	 185 	 808 
i 445	 634 	 404 
i 47	 519 	 469 
i 1	 594 	 390 
i 163	 576 	 344 
i 165	 704 	 268 
i 510	 136 	 962 
i 796	 632 	 274 
i 143	 14 	 910 
i 134	 111 	 811 
i 82	 43 	 899 
i 553	 488 	 599 
i 246	 534 	 456 
i 692	 535 	 374 
i 117	 697 	 327 
i 225	 862 	 103 
i 590	 372 	 620 
i 584	 168 	 750 
i 619	 311 	 610 
i 836	 444 	 499 
i 954	 526 	 426 
i 256	 80 	 955 
i 193	 325 	 631 
i 648	 18 	 978 
i 698	 135 	 868 
i 324	 360 	 615 
i 654	 949 	 113 
i 120	 533 	 551 
i 217	 152 	 793 
i 328	 988 	 75 
i 550	 942 	 31 
i 814	 199 	 756 
i 567	 391 	 629 
i 853	 40 	 946 
i 674	 737 	 314 
i 194	 62 	 856 
i 575	 716 	 196 
i 328	 835 	 184 
i 250	 53 	 961 
i 482	 380 	 667 
i 158	 929 	 116 
i 360	 744 	 332 
i 641	 311 	 642 
i 248	 164 	 797 
i 870	 838 	 70 
i 628	 32 	 881 
i 746	 606 	 458 
i 812	 934 	 109 
i 411	 185 	 857 
i 163	 666 	 251 
i 902	 824 	 79 
i 585	 184 	 869 
i 466	 825 	 89 
i 737	 73 	 867 
i 49	 943 	 12 
i 97	 572 	 349 
i 207	 318 	 725 
i 33	 130 	 899 
i 693	 541 	 525 
i 407	 703 	 296 
c
c
W 48175
c end of file
