c Instance Type k
c
n 200
c w	 v1	 v2
i 419	 925 	 7 
i 987	 657 	 377 
i 166	 305 	 626 
i 460	 514 	 495 
i 226	 710 	 261 
i 276	 554 	 431 
i 37	 481 	 580 
i 539	 808 	 266 
i 185	 803 	 250 
i 826	 242 	 795 
i 718	 661 	 361 
i 760	 649 	 305 
i 434	 815 	 200 
i 595	 275 	 642 
i 148	 500 	 560 
i 507	 775 	 195 
i 936	 812 	 255 
i 744	 351 	 678 
i 617	 536 	 453 
i 384	 363 	 675 
i 76	 81 	 882 
i 691	 840 	 59 
i 965	 275 	 788 
i 544	 869 	 48 
i 638	 17 	 951 
i 441	 524 	 448 
i 799	 460 	 475 
i 638	 205 	 800 
i 286	 821 	 91 
i 737	 205 	 780 
i 430	 281 	 720 
i 784	 972 	 44 
i 787	 937 	 102 
i 605	 482 	 516 
i 698	 120 	 881 
i 291	 561 	 345 
i 659	 360 	 638 
i 839	 998 	 71 
i 371	 285 	 718 
i 439	 22 	 966 
i 868	 452 	 448 
i 380	 236 	 859 
i 731	 23 	 989 
i 357	 628 	 351 
i 852	 326 	 677 
i 364	 616 	 299 
i 400	 275 	 712 
i 896	 115 	 872 
i 597	 485 	 559 
i 119	 923 	 131 
i 845	 792 	 146 
i 852	 173 	 812 
i 832	 903 	 89 
i 749	 260 	 655 
i 148	 112 	 869 
i 667	 476 	 428 
i 746	 876 	 83 
i 187	 772 	 210 
i 625	 369 	 710 
i 348	 487 	 577 
i 93	 333 	 689 
i 290	 186 	 871 
i 722	 18 	 963 
i 177	 767 	 323 
i 260	 914 	 11 
i 669	 581 	 426 
i 694	 328 	 654 
i 994	 514 	 422 
i 410	 139 	 871 
i 310	 487 	 420 
i 135	 580 	 394 
i 751	 869 	 143 
i 540	 591 	 424 
i 233	 768 	 200 
i 185	 29 	 904 
i 249	 697 	 371 
i 788	 392 	 541 
i 205	 387 	 649 
i 393	 796 	 268 
i 949	 107 	 854 
i 993	 241 	 837 
i 371	 992 	 82 
i 933	 533 	 436 
i 514	 765 	 158 
i 861	 949 	 22 
i 124	 199 	 870 
i 967	 986 	 27 
i 139	 192 	 832 
i 824	 584 	 399 
i 649	 534 	 470 
i 961	 528 	 525 
i 853	 898 	 153 
i 614	 832 	 125 
i 966	 347 	 563 
i 88	 209 	 691 
i 237	 333 	 607 
i 83	 300 	 637 
i 320	 439 	 537 
i 943	 264 	 829 
i 364	 913 	 93 
i 890	 874 	 31 
i 658	 727 	 358 
i 418	 342 	 710 
i 710	 309 	 611 
i 768	 396 	 566 
i 775	 632 	 397 
i 981	 714 	 375 
i 174	 34 	 917 
i 558	 977 	 80 
i 526	 341 	 671 
i 29	 231 	 756 
i 59	 889 	 43 
i 987	 307 	 694 
i 749	 18 	 978 
i 857	 785 	 156 
i 175	 561 	 507 
i 823	 542 	 469 
i 772	 716 	 302 
i 161	 274 	 739 
i 812	 800 	 282 
i 377	 828 	 99 
i 816	 887 	 18 
i 982	 875 	 91 
i 490	 624 	 346 
i 307	 482 	 445 
i 519	 656 	 384 
i 363	 480 	 468 
i 922	 252 	 840 
i 515	 413 	 533 
i 85	 225 	 680 
i 995	 601 	 471 
i 137	 417 	 632 
i 168	 400 	 624 
i 506	 890 	 59 
i 861	 197 	 848 
i 4	 716 	 260 
i 706	 80 	 975 
i 950	 2 	 909 
i 911	 516 	 489 
i 146	 600 	 450 
i 180	 595 	 375 
i 43	 732 	 322 
i 792	 900 	 34 
i 417	 406 	 505 
i 666	 268 	 683 
i 398	 271 	 824 
i 785	 976 	 7 
i 652	 927 	 10 
i 771	 838 	 176 
i 303	 983 	 20 
i 59	 164 	 889 
i 416	 206 	 793 
i 191	 997 	 41 
i 366	 415 	 646 
i 430	 82 	 830 
i 691	 479 	 489 
i 669	 264 	 699 
i 726	 916 	 45 
i 784	 687 	 229 
i 359	 989 	 7 
i 533	 49 	 885 
i 302	 465 	 522 
i 804	 656 	 330 
i 206	 22 	 981 
i 13	 452 	 634 
i 88	 144 	 837 
i 433	 812 	 223 
i 755	 539 	 479 
i 5	 323 	 632 
i 93	 681 	 272 
i 164	 215 	 748 
i 398	 517 	 539 
i 838	 321 	 666 
i 276	 526 	 465 
i 128	 538 	 544 
i 62	 626 	 284 
i 474	 60 	 978 
i 151	 814 	 166 
i 744	 819 	 226 
i 25	 911 	 77 
i 295	 75 	 934 
i 614	 473 	 454 
i 398	 311 	 681 
i 838	 586 	 511 
i 300	 714 	 291 
i 213	 776 	 153 
i 269	 250 	 691 
i 138	 401 	 503 
i 544	 146 	 923 
i 275	 170 	 881 
i 687	 465 	 601 
i 313	 79 	 874 
i 456	 477 	 545 
i 919	 315 	 624 
i 908	 614 	 469 
i 436	 826 	 212 
i 589	 96 	 988 
i 802	 233 	 735 
i 829	 777 	 220 
i 675	 52 	 947 
c
c
W 51713
c end of file
