c Instance Type k
c
n 200
c w	 v1	 v2
i 245	 812 	 190 
i 468	 354 	 547 
i 964	 802 	 210 
i 28	 623 	 310 
i 465	 358 	 548 
i 849	 234 	 780 
i 884	 611 	 354 
i 176	 239 	 789 
i 741	 431 	 630 
i 196	 722 	 361 
i 477	 967 	 97 
i 991	 436 	 480 
i 2	 401 	 676 
i 565	 428 	 573 
i 738	 893 	 180 
i 776	 743 	 176 
i 350	 628 	 414 
i 683	 804 	 286 
i 328	 545 	 431 
i 139	 740 	 180 
i 59	 218 	 696 
i 791	 209 	 792 
i 877	 211 	 871 
i 766	 776 	 191 
i 278	 514 	 432 
i 149	 291 	 804 
i 253	 640 	 380 
i 967	 323 	 658 
i 920	 651 	 439 
i 306	 789 	 249 
i 414	 847 	 235 
i 489	 638 	 285 
i 1	 516 	 449 
i 911	 282 	 638 
i 252	 560 	 463 
i 486	 708 	 374 
i 463	 960 	 77 
i 68	 927 	 151 
i 477	 848 	 156 
i 431	 155 	 807 
i 125	 568 	 363 
i 37	 57 	 968 
i 157	 57 	 892 
i 488	 968 	 78 
i 595	 221 	 709 
i 217	 706 	 367 
i 130	 170 	 895 
i 681	 238 	 812 
i 557	 714 	 306 
i 83	 145 	 906 
i 398	 270 	 694 
i 561	 306 	 669 
i 362	 462 	 525 
i 679	 950 	 60 
i 277	 546 	 479 
i 435	 762 	 204 
i 301	 891 	 109 
i 128	 573 	 474 
i 881	 130 	 860 
i 485	 213 	 806 
i 242	 611 	 462 
i 566	 172 	 762 
i 947	 534 	 493 
i 386	 213 	 804 
i 792	 490 	 435 
i 420	 924 	 157 
i 753	 226 	 831 
i 257	 354 	 617 
i 997	 235 	 762 
i 453	 720 	 320 
i 53	 961 	 43 
i 922	 528 	 468 
i 99	 476 	 427 
i 736	 861 	 84 
i 325	 654 	 390 
i 459	 75 	 938 
i 355	 827 	 247 
i 144	 85 	 856 
i 505	 82 	 901 
i 996	 534 	 401 
i 700	 587 	 340 
i 16	 510 	 523 
i 503	 608 	 320 
i 523	 345 	 555 
i 756	 670 	 362 
i 479	 129 	 918 
i 128	 484 	 528 
i 2	 627 	 402 
i 229	 132 	 913 
i 691	 128 	 824 
i 873	 828 	 242 
i 17	 843 	 128 
i 688	 347 	 746 
i 835	 869 	 93 
i 845	 626 	 470 
i 509	 106 	 815 
i 247	 233 	 785 
i 811	 234 	 709 
i 461	 463 	 507 
i 192	 154 	 842 
i 456	 27 	 911 
i 308	 44 	 877 
i 669	 732 	 267 
i 638	 568 	 405 
i 952	 413 	 686 
i 936	 921 	 18 
i 50	 168 	 798 
i 645	 979 	 68 
i 868	 440 	 465 
i 224	 631 	 305 
i 706	 88 	 851 
i 18	 396 	 554 
i 172	 65 	 998 
i 672	 702 	 308 
i 43	 655 	 438 
i 40	 591 	 486 
i 142	 641 	 269 
i 477	 287 	 619 
i 46	 156 	 838 
i 78	 379 	 541 
i 263	 86 	 849 
i 475	 103 	 914 
i 730	 274 	 756 
i 718	 946 	 55 
i 275	 989 	 1 
i 244	 30 	 948 
i 134	 171 	 777 
i 192	 647 	 359 
i 229	 693 	 344 
i 706	 770 	 142 
i 815	 33 	 886 
i 12	 508 	 442 
i 603	 238 	 767 
i 260	 956 	 68 
i 618	 232 	 760 
i 632	 475 	 523 
i 238	 609 	 423 
i 484	 800 	 161 
i 17	 30 	 869 
i 703	 735 	 319 
i 770	 550 	 511 
i 922	 562 	 400 
i 177	 165 	 845 
i 705	 425 	 576 
i 181	 43 	 962 
i 645	 675 	 267 
i 140	 912 	 155 
i 804	 396 	 628 
i 117	 412 	 618 
i 122	 116 	 861 
i 896	 886 	 202 
i 705	 808 	 192 
i 21	 985 	 76 
i 575	 690 	 227 
i 86	 871 	 55 
i 828	 517 	 544 
i 46	 656 	 388 
i 871	 461 	 461 
i 497	 577 	 428 
i 153	 698 	 331 
i 544	 595 	 411 
i 485	 301 	 666 
i 988	 321 	 643 
i 656	 896 	 6 
i 749	 981 	 105 
i 884	 809 	 171 
i 695	 854 	 57 
i 418	 725 	 278 
i 537	 223 	 695 
i 69	 376 	 683 
i 716	 920 	 70 
i 250	 406 	 632 
i 592	 394 	 507 
i 919	 51 	 986 
i 937	 799 	 279 
i 826	 684 	 356 
i 232	 379 	 631 
i 293	 796 	 159 
i 815	 334 	 666 
i 914	 402 	 674 
i 712	 119 	 941 
i 105	 369 	 571 
i 798	 961 	 83 
i 813	 880 	 150 
i 723	 818 	 171 
i 615	 645 	 281 
i 317	 876 	 126 
i 873	 170 	 791 
i 155	 984 	 74 
i 660	 899 	 9 
i 541	 611 	 321 
i 342	 715 	 291 
i 549	 514 	 484 
i 151	 327 	 647 
i 802	 50 	 878 
i 254	 665 	 402 
i 389	 982 	 84 
i 902	 855 	 221 
i 213	 11 	 985 
i 857	 670 	 383 
c
c
W 47976
c end of file
