n 200
c  w 
i 21 	 19 	 29 	 29
i 22 	 14 	 18 	 29
i 8 	 23 	 21 	 25
i 10 	 22 	 33 	 32
i 16 	 27 	 13 	 25
i 2 	 16 	 13 	 30
i 5 	 20 	 13 	 12
i 24 	 15 	 22 	 30
i 16 	 17 	 25 	 23
i 13 	 34 	 17 	 29
i 14 	 29 	 20 	 32
i 8 	 18 	 30 	 32
i 3 	 33 	 23 	 12
i 6 	 26 	 32 	 18
i 3 	 10 	 21 	 11
i 7 	 34 	 32 	 31
i 8 	 23 	 19 	 29
i 13 	 26 	 23 	 10
i 12 	 33 	 33 	 28
i 8 	 28 	 25 	 18
i 17 	 14 	 21 	 32
i 21 	 18 	 15 	 32
i 10 	 27 	 33 	 24
i 17 	 31 	 20 	 33
i 11 	 30 	 27 	 32
i 13 	 15 	 33 	 33
i 5 	 32 	 26 	 20
i 16 	 17 	 29 	 17
i 12 	 15 	 14 	 16
i 14 	 20 	 14 	 32
i 4 	 13 	 22 	 29
i 24 	 33 	 27 	 19
i 19 	 19 	 17 	 15
i 15 	 16 	 13 	 28
i 4 	 29 	 14 	 28
i 3 	 33 	 11 	 23
i 6 	 16 	 29 	 28
i 17 	 34 	 25 	 28
i 4 	 13 	 23 	 11
i 3 	 15 	 21 	 30
i 15 	 28 	 11 	 13
i 24 	 15 	 32 	 13
i 24 	 11 	 31 	 11
i 2 	 33 	 24 	 14
i 5 	 19 	 32 	 30
i 10 	 23 	 24 	 21
i 17 	 12 	 23 	 28
i 8 	 34 	 24 	 31
i 19 	 25 	 10 	 28
i 21 	 33 	 31 	 30
i 24 	 28 	 32 	 34
i 17 	 22 	 14 	 30
i 22 	 11 	 26 	 16
i 16 	 15 	 27 	 17
i 9 	 15 	 11 	 25
i 7 	 26 	 22 	 34
i 8 	 23 	 27 	 12
i 12 	 24 	 33 	 21
i 9 	 31 	 20 	 10
i 9 	 24 	 30 	 15
i 17 	 22 	 22 	 17
i 18 	 14 	 25 	 11
i 11 	 27 	 26 	 25
i 9 	 14 	 25 	 25
i 18 	 18 	 28 	 15
i 23 	 27 	 26 	 16
i 14 	 12 	 16 	 31
i 17 	 12 	 12 	 19
i 15 	 24 	 26 	 17
i 19 	 17 	 18 	 14
i 24 	 10 	 30 	 18
i 6 	 20 	 33 	 32
i 19 	 27 	 13 	 27
i 10 	 29 	 33 	 32
i 21 	 15 	 29 	 23
i 8 	 32 	 32 	 31
i 13 	 24 	 14 	 16
i 21 	 22 	 21 	 31
i 13 	 17 	 14 	 27
i 18 	 13 	 25 	 22
i 21 	 28 	 14 	 15
i 13 	 13 	 13 	 19
i 9 	 33 	 32 	 25
i 21 	 30 	 22 	 18
i 11 	 26 	 25 	 16
i 5 	 11 	 12 	 26
i 10 	 17 	 18 	 12
i 11 	 33 	 24 	 16
i 17 	 29 	 22 	 13
i 22 	 25 	 22 	 15
i 14 	 20 	 30 	 19
i 7 	 18 	 28 	 25
i 24 	 18 	 32 	 13
i 11 	 10 	 29 	 29
i 8 	 12 	 31 	 28
i 3 	 21 	 34 	 27
i 6 	 21 	 31 	 12
i 4 	 19 	 17 	 26
i 20 	 13 	 11 	 11
i 12 	 29 	 27 	 21
i 4 	 24 	 24 	 23
i 15 	 19 	 17 	 32
i 12 	 14 	 25 	 23
i 16 	 24 	 15 	 30
i 3 	 12 	 33 	 14
i 13 	 15 	 30 	 17
i 10 	 31 	 18 	 30
i 17 	 10 	 16 	 29
i 16 	 30 	 17 	 15
i 6 	 25 	 12 	 26
i 19 	 27 	 15 	 20
i 9 	 20 	 15 	 19
i 14 	 13 	 23 	 10
i 10 	 19 	 17 	 28
i 7 	 26 	 23 	 32
i 17 	 30 	 27 	 17
i 16 	 10 	 23 	 31
i 16 	 26 	 22 	 20
i 10 	 27 	 30 	 26
i 5 	 10 	 11 	 27
i 6 	 25 	 27 	 24
i 2 	 10 	 17 	 16
i 17 	 31 	 14 	 18
i 17 	 31 	 26 	 17
i 22 	 14 	 13 	 22
i 21 	 26 	 32 	 14
i 11 	 27 	 31 	 23
i 18 	 33 	 15 	 33
i 14 	 33 	 22 	 23
i 23 	 29 	 30 	 24
i 17 	 34 	 33 	 18
i 22 	 24 	 25 	 28
i 19 	 29 	 16 	 25
i 12 	 14 	 29 	 31
i 22 	 26 	 20 	 25
i 15 	 26 	 23 	 13
i 15 	 10 	 27 	 22
i 21 	 22 	 12 	 22
i 13 	 11 	 30 	 19
i 16 	 21 	 13 	 20
i 7 	 20 	 10 	 27
i 15 	 30 	 24 	 21
i 12 	 34 	 11 	 11
i 16 	 24 	 15 	 15
i 16 	 33 	 28 	 21
i 12 	 31 	 33 	 33
i 22 	 29 	 18 	 23
i 7 	 21 	 33 	 21
i 22 	 34 	 14 	 21
i 19 	 29 	 32 	 16
i 19 	 34 	 18 	 20
i 14 	 23 	 25 	 14
i 12 	 19 	 26 	 32
i 6 	 25 	 31 	 12
i 10 	 14 	 26 	 24
i 17 	 24 	 11 	 24
i 14 	 16 	 10 	 18
i 2 	 33 	 25 	 29
i 22 	 33 	 14 	 21
i 13 	 29 	 25 	 34
i 5 	 17 	 32 	 19
i 22 	 28 	 21 	 16
i 23 	 13 	 31 	 25
i 18 	 33 	 14 	 17
i 5 	 15 	 25 	 14
i 4 	 15 	 33 	 10
i 5 	 12 	 21 	 26
i 23 	 12 	 25 	 11
i 11 	 22 	 20 	 17
i 7 	 32 	 24 	 14
i 2 	 20 	 30 	 28
i 10 	 34 	 10 	 23
i 6 	 26 	 27 	 18
i 22 	 26 	 18 	 11
i 19 	 30 	 27 	 27
i 22 	 17 	 28 	 17
i 20 	 14 	 24 	 11
i 4 	 13 	 16 	 13
i 15 	 11 	 32 	 33
i 3 	 33 	 21 	 16
i 15 	 14 	 24 	 21
i 20 	 33 	 23 	 24
i 18 	 15 	 16 	 25
i 14 	 10 	 33 	 18
i 6 	 23 	 20 	 17
i 17 	 26 	 21 	 16
i 18 	 18 	 15 	 28
i 7 	 27 	 10 	 31
i 21 	 25 	 18 	 26
i 14 	 31 	 16 	 16
i 3 	 22 	 32 	 25
i 14 	 30 	 33 	 28
i 9 	 18 	 11 	 10
i 2 	 22 	 17 	 27
i 20 	 22 	 21 	 11
i 6 	 22 	 33 	 11
i 3 	 16 	 27 	 25
i 4 	 34 	 31 	 14
i 12 	 28 	 29 	 10
i 15 	 28 	 28 	 33
c c
W 13
c end of file

