@RELATION eval  
   
@ATTRIBUTE Type NUMERIC 
@ATTRIBUTE Size {100, 200} 
@ATTRIBUTE Instance NUMERIC  
@ATTRIBUTE Budget NUMERIC  
@ATTRIBUTE PopSize NUMERIC  
@ATTRIBUTE Info NUMERIC  
@ATTRIBUTE nb_evaluation NUMERIC  
@ATTRIBUTE AVG_dist NUMERIC  
@ATTRIBUTE MaxMin NUMERIC  
@ATTRIBUTE PR NUMERIC  
@ATTRIBUTE Diversification {1, 0}  

@DATA 
0,100,0.111,0.0,0.0,1.0,0,0.237,0.614,0.0,0
0,100,0.111,0.0,0.0,0.451,0,0.188,0.41,0.0,0
0,100,0.111,0.0,0.0,0.313,0,0.168,0.35,0.0,0
0,100,0.111,0.0,0.0,0.129,0,0.073,0.102,0.0,0
0,100,0.111,0.0,0.0,0.089,0,0.063,0.091,0.008,0
0,100,0.111,0.0,0.0,0.048,0,0.066,0.066,0.067,0
0,100,0.111,0.0,0.0,0.041,0,0.055,0.055,0.067,0
0,100,0.111,0.0,0.0,0.0,0,0.079,0.079,0.033,0
0,100,0.111,0.0,0.061,1.0,0,0.549,0.655,0.0,0
0,100,0.111,0.0,0.061,0.451,0,0.342,0.439,0.0,0
0,100,0.111,0.0,0.061,0.313,0,0.279,0.375,0.0,0
0,100,0.111,0.0,0.061,0.129,0,0.106,0.126,0.0,0
0,100,0.111,0.0,0.061,0.089,0,0.074,0.1,0.0,0
0,100,0.111,0.0,0.061,0.048,0,0.06,0.06,0.033,0
0,100,0.111,0.0,0.061,0.041,0,0.057,0.056,0.067,0
0,100,0.111,0.0,0.061,0.0,0,0.079,0.079,0.033,0
0,100,0.111,0.0,0.184,1.0,0,0.656,0.717,0.0,0
0,100,0.111,0.0,0.184,0.451,0,0.349,0.445,0.0,0
0,100,0.111,0.0,0.184,0.313,0,0.281,0.376,0.0,0
0,100,0.111,0.0,0.184,0.129,0,0.106,0.127,0.0,0
0,100,0.111,0.0,0.184,0.089,0,0.074,0.1,0.0,0
0,100,0.111,0.0,0.184,0.048,0,0.06,0.06,0.033,0
0,100,0.111,0.0,0.184,0.041,0,0.057,0.056,0.067,0
0,100,0.111,0.0,0.184,0.0,0,0.079,0.079,0.033,0
0,100,0.111,0.0,0.592,1.0,0,0.66,0.725,0.0,0
0,100,0.111,0.0,0.592,0.451,0,0.35,0.447,0.0,0
0,100,0.111,0.0,0.592,0.313,0,0.281,0.376,0.0,0
0,100,0.111,0.0,0.592,0.129,0,0.106,0.127,0.0,0
0,100,0.111,0.0,0.592,0.089,0,0.074,0.1,0.0,0
