@RELATION eval  
   
@ATTRIBUTE Type NUMERIC 
@ATTRIBUTE Size {100, 200} 
@ATTRIBUTE Instance NUMERIC  
@ATTRIBUTE Budget NUMERIC  
@ATTRIBUTE PopSize NUMERIC  
@ATTRIBUTE Info NUMERIC  
@ATTRIBUTE nb_evaluation NUMERIC  
@ATTRIBUTE AVG_dist NUMERIC  
@ATTRIBUTE MaxMin NUMERIC  
@ATTRIBUTE PR NUMERIC  
@ATTRIBUTE Diversification {1, 0}  

@DATA 
0,100,0.889,0.005,0.02,1.0,0,0.15,0.41,0.0,0
0,100,0.889,0.005,0.02,0.451,0,0.124,0.267,0.0,0
0,100,0.889,0.005,0.02,0.313,0,0.122,0.215,0.0,0
0,100,0.889,0.005,0.02,0.129,0,0.092,0.151,0.0,0
0,100,0.889,0.005,0.02,0.089,0,0.034,0.033,0.0,0
0,100,0.889,0.005,0.02,0.048,0,0.03,0.029,0.0,0
0,100,0.889,0.005,0.02,0.041,0,0.03,0.029,0.0,0
0,100,0.889,0.005,0.02,0.0,0,0.033,0.032,0.0,0
0,100,0.889,0.005,0.082,1.0,0,0.385,0.452,0.0,0
0,100,0.889,0.005,0.082,0.451,0,0.249,0.308,0.0,0
0,100,0.889,0.005,0.082,0.313,0,0.202,0.253,0.0,0
0,100,0.889,0.005,0.082,0.129,0,0.101,0.159,0.0,0
0,100,0.889,0.005,0.082,0.089,0,0.042,0.041,0.0,0
0,100,0.889,0.005,0.082,0.048,0,0.031,0.03,0.0,0
0,100,0.889,0.005,0.082,0.041,0,0.031,0.03,0.0,0
0,100,0.889,0.005,0.082,0.0,0,0.033,0.032,0.0,0
0,100,0.889,0.005,0.204,1.0,0,0.423,0.479,0.0,0
0,100,0.889,0.005,0.204,0.451,0,0.257,0.309,0.0,0
0,100,0.889,0.005,0.204,0.313,0,0.2,0.247,0.0,0
0,100,0.889,0.005,0.204,0.129,0,0.102,0.159,0.0,0
0,100,0.889,0.005,0.204,0.089,0,0.042,0.041,0.0,0
0,100,0.889,0.005,0.204,0.048,0,0.031,0.03,0.0,0
0,100,0.889,0.005,0.204,0.041,0,0.031,0.03,0.0,0
0,100,0.889,0.005,0.204,0.0,0,0.033,0.032,0.0,0
0,100,0.889,0.005,0.612,1.0,0,0.421,0.48,0.0,0
0,100,0.889,0.005,0.612,0.451,0,0.257,0.309,0.0,0
0,100,0.889,0.005,0.612,0.313,0,0.2,0.247,0.0,0
0,100,0.889,0.005,0.612,0.129,0,0.102,0.159,0.0,0
0,100,0.889,0.005,0.612,0.089,0,0.042,0.041,0.0,0
0,100,0.889,0.005,0.612,0.048,0,0.031,0.03,0.0,0
0,100,0.889,0.005,0.612,0.041,0,0.031,0.03,0.0,0
0,100,0.889,0.005,0.612,0.0,0,0.033,0.032,0.0,0
0,100,0.889,0.005,1.02,1.0,0,0.421,0.48,0.0,0
0,100,0.889,0.005,1.02,0.451,0,0.257,0.309,0.0,0
0,100,0.889,0.005,1.02,0.313,0,0.2,0.247,0.0,0
0,100,0.889,0.005,1.02,0.129,0,0.102,0.159,0.0,0
0,100,0.889,0.005,1.02,0.089,0,0.042,0.041,0.0,0
0,100,0.889,0.005,1.02,0.048,0,0.031,0.03,0.0,0
0,100,0.889,0.005,1.02,0.041,0,0.031,0.03,0.0,0
0,100,0.889,0.005,1.02,0.0,0,0.033,0.032,0.0,0
0,100,0.889,0.015,0.02,1.0,0,0.065,0.306,0.0,0
0,100,0.889,0.015,0.02,0.451,0,0.056,0.177,0.002,0
0,100,0.889,0.015,0.02,0.313,0,0.061,0.147,0.024,0
0,100,0.889,0.015,0.02,0.129,0,0.065,0.122,0.0,0
0,100,0.889,0.015,0.02,0.089,0,0.032,0.032,0.0,0
0,100,0.889,0.015,0.02,0.048,0,0.031,0.031,0.0,0
0,100,0.889,0.015,0.02,0.041,0,0.031,0.031,0.0,0
0,100,0.889,0.015,0.02,0.0,0,0.033,0.032,0.0,0
0,100,0.889,0.015,0.082,1.0,0,0.132,0.349,0.0,0
0,100,0.889,0.015,0.082,0.451,0,0.079,0.189,0.0,0
0,100,0.889,0.015,0.082,0.313,0,0.058,0.131,0.013,0
0,100,0.889,0.015,0.082,0.129,0,0.058,0.111,0.0,0
0,100,0.889,0.015,0.082,0.089,0,0.034,0.033,0.0,0
0,100,0.889,0.015,0.082,0.048,0,0.032,0.032,0.0,0
0,100,0.889,0.015,0.082,0.041,0,0.032,0.032,0.0,0
0,100,0.889,0.015,0.082,0.0,0,0.033,0.032,0.0,0
0,100,0.889,0.015,0.204,1.0,0,0.231,0.345,0.0,0
0,100,0.889,0.015,0.204,0.451,0,0.095,0.182,0.0,0
0,100,0.889,0.015,0.204,0.313,0,0.071,0.142,0.007,0
0,100,0.889,0.015,0.204,0.129,0,0.058,0.111,0.0,0
0,100,0.889,0.015,0.204,0.089,0,0.034,0.033,0.0,0
0,100,0.889,0.015,0.204,0.048,0,0.032,0.032,0.0,0
0,100,0.889,0.015,0.204,0.041,0,0.032,0.032,0.0,0
0,100,0.889,0.015,0.204,0.0,0,0.033,0.032,0.0,0
0,100,0.889,0.015,0.612,1.0,0,0.235,0.347,0.0,0
0,100,0.889,0.015,0.612,0.451,0,0.095,0.184,0.0,0
0,100,0.889,0.015,0.612,0.313,0,0.071,0.142,0.007,0
0,100,0.889,0.015,0.612,0.129,0,0.058,0.111,0.0,0
0,100,0.889,0.015,0.612,0.089,0,0.034,0.033,0.0,0
0,100,0.889,0.015,0.612,0.048,0,0.032,0.032,0.0,0
0,100,0.889,0.015,0.612,0.041,0,0.032,0.032,0.0,0
0,100,0.889,0.015,0.612,0.0,0,0.033,0.032,0.0,0
0,100,0.889,0.015,1.02,1.0,0,0.235,0.347,0.0,0
0,100,0.889,0.015,1.02,0.451,0,0.095,0.184,0.0,0
0,100,0.889,0.015,1.02,0.313,0,0.071,0.142,0.007,0
0,100,0.889,0.015,1.02,0.129,0,0.058,0.111,0.0,0
0,100,0.889,0.015,1.02,0.089,0,0.034,0.033,0.0,0
0,100,0.889,0.015,1.02,0.048,0,0.032,0.032,0.0,0
0,100,0.889,0.015,1.02,0.041,0,0.032,0.032,0.0,0
0,100,0.889,0.015,1.02,0.0,0,0.033,0.032,0.0,0
0,100,0.889,0.025,0.02,1.0,0,0.055,0.283,0.0,0
0,100,0.889,0.025,0.02,0.451,0,0.056,0.177,0.002,0
0,100,0.889,0.025,0.02,0.313,0,0.061,0.147,0.024,0
0,100,0.889,0.025,0.02,0.129,0,0.065,0.122,0.0,0
0,100,0.889,0.025,0.02,0.089,0,0.032,0.032,0.0,0
0,100,0.889,0.025,0.02,0.048,0,0.031,0.031,0.0,0
0,100,0.889,0.025,0.02,0.041,0,0.031,0.031,0.0,0
0,100,0.889,0.025,0.02,0.0,0,0.033,0.032,0.0,0
0,100,0.889,0.025,0.082,1.0,0,0.087,0.353,0.0,0
0,100,0.889,0.025,0.082,0.451,0,0.037,0.137,0.032,0
0,100,0.889,0.025,0.082,0.313,0,0.037,0.111,0.098,0
0,100,0.889,0.025,0.082,0.129,0,0.058,0.111,0.0,0
0,100,0.889,0.025,0.082,0.089,0,0.034,0.033,0.0,0
0,100,0.889,0.025,0.082,0.048,0,0.032,0.032,0.0,0
0,100,0.889,0.025,0.082,0.041,0,0.032,0.032,0.0,0
0,100,0.889,0.025,0.082,0.0,0,0.033,0.032,0.0,0
0,100,0.889,0.025,0.204,1.0,0,0.136,0.297,0.0,0
0,100,0.889,0.025,0.204,0.451,0,0.045,0.131,0.015,0
0,100,0.889,0.025,0.204,0.313,0,0.035,0.104,0.087,0
0,100,0.889,0.025,0.204,0.129,0,0.058,0.111,0.0,0
0,100,0.889,0.025,0.204,0.089,0,0.034,0.033,0.0,0
0,100,0.889,0.025,0.204,0.048,0,0.032,0.032,0.0,0
0,100,0.889,0.025,0.204,0.041,0,0.032,0.032,0.0,0
0,100,0.889,0.025,0.204,0.0,0,0.033,0.032,0.0,0
0,100,0.889,0.025,0.612,1.0,0,0.158,0.28,0.0,0
0,100,0.889,0.025,0.612,0.451,0,0.044,0.129,0.015,0
0,100,0.889,0.025,0.612,0.313,0,0.035,0.104,0.087,0
0,100,0.889,0.025,0.612,0.129,0,0.058,0.111,0.0,0
0,100,0.889,0.025,0.612,0.089,0,0.034,0.033,0.0,0
0,100,0.889,0.025,0.612,0.048,0,0.032,0.032,0.0,0
0,100,0.889,0.025,0.612,0.041,0,0.032,0.032,0.0,0
0,100,0.889,0.025,0.612,0.0,0,0.033,0.032,0.0,0
0,100,0.889,0.025,1.02,1.0,0,0.158,0.28,0.0,0
0,100,0.889,0.025,1.02,0.451,0,0.044,0.129,0.015,0
0,100,0.889,0.025,1.02,0.313,0,0.035,0.104,0.087,0
0,100,0.889,0.025,1.02,0.129,0,0.058,0.111,0.0,0
0,100,0.889,0.025,1.02,0.089,0,0.034,0.033,0.0,0
0,100,0.889,0.025,1.02,0.048,0,0.032,0.032,0.0,0
0,100,0.889,0.025,1.02,0.041,0,0.032,0.032,0.0,0
0,100,0.889,0.025,1.02,0.0,0,0.033,0.032,0.0,0
0,100,0.889,0.035,0.02,1.0,0,0.054,0.279,0.0,0
0,100,0.889,0.035,0.02,0.451,0,0.056,0.177,0.002,0
0,100,0.889,0.035,0.02,0.313,0,0.061,0.147,0.024,0
0,100,0.889,0.035,0.02,0.129,0,0.065,0.122,0.0,0
