@RELATION eval  
   
@ATTRIBUTE Type NUMERIC 
@ATTRIBUTE Size {100, 200} 
@ATTRIBUTE Instance NUMERIC  
@ATTRIBUTE Budget NUMERIC  
@ATTRIBUTE PopSize NUMERIC  
@ATTRIBUTE Info NUMERIC  
@ATTRIBUTE nb_evaluation NUMERIC  
@ATTRIBUTE AVG_dist NUMERIC  
@ATTRIBUTE MaxMin NUMERIC  
@ATTRIBUTE PR NUMERIC  
@ATTRIBUTE Diversification {1, 0}  

@DATA 
0,100,0.222,0.0,0.0,1.0,0,0.17,0.462,0.0,0
0,100,0.222,0.0,0.0,0.451,0,0.134,0.269,0.001,0
0,100,0.222,0.0,0.0,0.313,0,0.118,0.238,0.0,0
0,100,0.222,0.0,0.0,0.129,0,0.075,0.106,0.008,0
0,100,0.222,0.0,0.0,0.089,0,0.051,0.054,0.017,0
0,100,0.222,0.0,0.0,0.048,0,0.038,0.041,0.017,0
0,100,0.222,0.0,0.0,0.041,0,0.044,0.047,0.033,0
0,100,0.222,0.0,0.0,0.0,0,0.045,0.045,0.0,0
0,100,0.222,0.0,0.061,1.0,0,0.393,0.51,0.0,0
0,100,0.222,0.0,0.061,0.451,0,0.282,0.344,0.0,0
0,100,0.222,0.0,0.061,0.313,0,0.229,0.287,0.0,0
0,100,0.222,0.0,0.061,0.129,0,0.104,0.128,0.0,0
0,100,0.222,0.0,0.061,0.089,0,0.061,0.062,0.017,0
0,100,0.222,0.0,0.061,0.048,0,0.04,0.043,0.017,0
0,100,0.222,0.0,0.061,0.041,0,0.045,0.048,0.033,0
0,100,0.222,0.0,0.061,0.0,0,0.046,0.046,0.0,0
0,100,0.222,0.0,0.184,1.0,0,0.407,0.519,0.0,0
0,100,0.222,0.0,0.184,0.451,0,0.289,0.344,0.0,0
0,100,0.222,0.0,0.184,0.313,0,0.225,0.285,0.0,0
0,100,0.222,0.0,0.184,0.129,0,0.102,0.125,0.0,0
0,100,0.222,0.0,0.184,0.089,0,0.061,0.062,0.017,0
0,100,0.222,0.0,0.184,0.048,0,0.04,0.043,0.017,0
0,100,0.222,0.0,0.184,0.041,0,0.045,0.048,0.033,0
0,100,0.222,0.0,0.184,0.0,0,0.046,0.046,0.0,0
0,100,0.222,0.0,0.592,1.0,0,0.41,0.523,0.0,0
0,100,0.222,0.0,0.592,0.451,0,0.289,0.344,0.0,0
0,100,0.222,0.0,0.592,0.313,0,0.225,0.285,0.0,0
0,100,0.222,0.0,0.592,0.129,0,0.102,0.125,0.0,0
0,100,0.222,0.0,0.592,0.089,0,0.061,0.062,0.017,0
0,100,0.222,0.0,0.592,0.048,0,0.04,0.043,0.017,0
0,100,0.222,0.0,0.592,0.041,0,0.045,0.048,0.033,0
0,100,0.222,0.0,0.592,0.0,0,0.046,0.046,0.0,0
0,100,0.222,0.0,1.0,1.0,0,0.41,0.523,0.0,0
0,100,0.222,0.0,1.0,0.451,0,0.289,0.344,0.0,0
0,100,0.222,0.0,1.0,0.313,0,0.225,0.285,0.0,0
0,100,0.222,0.0,1.0,0.129,0,0.102,0.125,0.0,0
0,100,0.222,0.0,1.0,0.089,0,0.061,0.062,0.017,0
0,100,0.222,0.0,1.0,0.048,0,0.04,0.043,0.017,0
0,100,0.222,0.0,1.0,0.041,0,0.045,0.048,0.033,0
0,100,0.222,0.0,1.0,0.0,0,0.046,0.046,0.0,0
0,100,0.222,0.01,0.0,1.0,0,0.087,0.395,0.002,0
0,100,0.222,0.01,0.0,0.451,0,0.081,0.247,0.026,0
0,100,0.222,0.01,0.0,0.313,0,0.078,0.217,0.019,0
0,100,0.222,0.01,0.0,0.129,0,0.063,0.102,0.033,0
0,100,0.222,0.01,0.0,0.089,0,0.045,0.047,0.033,0
0,100,0.222,0.01,0.0,0.048,0,0.038,0.041,0.05,0
0,100,0.222,0.01,0.0,0.041,0,0.043,0.046,0.05,0
0,100,0.222,0.01,0.0,0.0,0,0.045,0.045,0.0,0
0,100,0.222,0.01,0.061,1.0,0,0.16,0.428,0.0,0
0,100,0.222,0.01,0.061,0.451,0,0.101,0.228,0.004,0
0,100,0.222,0.01,0.061,0.313,0,0.076,0.191,0.015,0
0,100,0.222,0.01,0.061,0.129,0,0.061,0.1,0.042,0
0,100,0.222,0.01,0.061,0.089,0,0.045,0.048,0.05,0
0,100,0.222,0.01,0.061,0.048,0,0.037,0.04,0.05,0
0,100,0.222,0.01,0.061,0.041,0,0.042,0.045,0.05,0
0,100,0.222,0.01,0.061,0.0,0,0.046,0.046,0.0,0
0,100,0.222,0.01,0.184,1.0,0,0.237,0.404,0.0,0
0,100,0.222,0.01,0.184,0.451,0,0.117,0.209,0.004,0
0,100,0.222,0.01,0.184,0.313,0,0.082,0.187,0.019,0
0,100,0.222,0.01,0.184,0.129,0,0.061,0.1,0.042,0
0,100,0.222,0.01,0.184,0.089,0,0.047,0.049,0.05,0
0,100,0.222,0.01,0.184,0.048,0,0.037,0.04,0.05,0
0,100,0.222,0.01,0.184,0.041,0,0.042,0.045,0.05,0
0,100,0.222,0.01,0.184,0.0,0,0.046,0.046,0.0,0
0,100,0.222,0.01,0.592,1.0,0,0.241,0.389,0.0,0
0,100,0.222,0.01,0.592,0.451,0,0.117,0.207,0.004,0
0,100,0.222,0.01,0.592,0.313,0,0.082,0.187,0.019,0
0,100,0.222,0.01,0.592,0.129,0,0.061,0.1,0.042,0
0,100,0.222,0.01,0.592,0.089,0,0.047,0.049,0.05,0
0,100,0.222,0.01,0.592,0.048,0,0.037,0.04,0.05,0
0,100,0.222,0.01,0.592,0.041,0,0.042,0.045,0.05,0
0,100,0.222,0.01,0.592,0.0,0,0.046,0.046,0.0,0
0,100,0.222,0.01,1.0,1.0,0,0.241,0.389,0.0,0
0,100,0.222,0.01,1.0,0.451,0,0.117,0.207,0.004,0
0,100,0.222,0.01,1.0,0.313,0,0.082,0.187,0.019,0
0,100,0.222,0.01,1.0,0.129,0,0.061,0.1,0.042,0
0,100,0.222,0.01,1.0,0.089,0,0.047,0.049,0.05,0
0,100,0.222,0.01,1.0,0.048,0,0.037,0.04,0.05,0
0,100,0.222,0.01,1.0,0.041,0,0.042,0.045,0.05,0
0,100,0.222,0.01,1.0,0.0,0,0.046,0.046,0.0,0
0,100,0.222,0.02,0.0,1.0,0,0.071,0.363,0.003,0
0,100,0.222,0.02,0.0,0.451,0,0.081,0.247,0.026,0
0,100,0.222,0.02,0.0,0.313,0,0.078,0.217,0.019,0
0,100,0.222,0.02,0.0,0.129,0,0.063,0.102,0.033,0
0,100,0.222,0.02,0.0,0.089,0,0.045,0.047,0.033,0
0,100,0.222,0.02,0.0,0.048,0,0.038,0.041,0.05,0
0,100,0.222,0.02,0.0,0.041,0,0.043,0.046,0.05,0
0,100,0.222,0.02,0.0,0.0,0,0.045,0.045,0.0,0
0,100,0.222,0.02,0.061,1.0,0,0.099,0.404,0.003,0
0,100,0.222,0.02,0.061,0.451,0,0.054,0.201,0.071,0
0,100,0.222,0.02,0.061,0.313,0,0.051,0.175,0.072,0
0,100,0.222,0.02,0.061,0.129,0,0.061,0.1,0.042,0
0,100,0.222,0.02,0.061,0.089,0,0.045,0.048,0.05,0
0,100,0.222,0.02,0.061,0.048,0,0.037,0.04,0.05,0
0,100,0.222,0.02,0.061,0.041,0,0.042,0.045,0.05,0
0,100,0.222,0.02,0.061,0.0,0,0.046,0.046,0.0,0
0,100,0.222,0.02,0.184,1.0,0,0.157,0.368,0.0,0
0,100,0.222,0.02,0.184,0.451,0,0.063,0.177,0.026,0
0,100,0.222,0.02,0.184,0.313,0,0.054,0.172,0.063,0
0,100,0.222,0.02,0.184,0.129,0,0.061,0.1,0.042,0
0,100,0.222,0.02,0.184,0.089,0,0.047,0.049,0.05,0
0,100,0.222,0.02,0.184,0.048,0,0.037,0.04,0.05,0
0,100,0.222,0.02,0.184,0.041,0,0.042,0.045,0.05,0
0,100,0.222,0.02,0.184,0.0,0,0.046,0.046,0.0,0
0,100,0.222,0.02,0.592,1.0,0,0.18,0.349,0.0,0
0,100,0.222,0.02,0.592,0.451,0,0.064,0.174,0.027,0
0,100,0.222,0.02,0.592,0.313,0,0.054,0.173,0.063,0
0,100,0.222,0.02,0.592,0.129,0,0.061,0.1,0.042,0
0,100,0.222,0.02,0.592,0.089,0,0.047,0.049,0.05,0
0,100,0.222,0.02,0.592,0.048,0,0.037,0.04,0.05,0
0,100,0.222,0.02,0.592,0.041,0,0.042,0.045,0.05,0
0,100,0.222,0.02,0.592,0.0,0,0.046,0.046,0.0,0
0,100,0.222,0.02,1.0,1.0,0,0.18,0.349,0.0,0
0,100,0.222,0.02,1.0,0.451,0,0.064,0.174,0.027,0
0,100,0.222,0.02,1.0,0.313,0,0.054,0.173,0.063,0
0,100,0.222,0.02,1.0,0.129,0,0.061,0.1,0.042,0
0,100,0.222,0.02,1.0,0.089,0,0.047,0.049,0.05,0
0,100,0.222,0.02,1.0,0.048,0,0.037,0.04,0.05,0
0,100,0.222,0.02,1.0,0.041,0,0.042,0.045,0.05,0
0,100,0.222,0.02,1.0,0.0,0,0.046,0.046,0.0,0
0,100,0.222,0.03,0.0,1.0,0,0.071,0.363,0.003,0
0,100,0.222,0.03,0.0,0.451,0,0.081,0.247,0.026,0
0,100,0.222,0.03,0.0,0.313,0,0.078,0.217,0.019,0
0,100,0.222,0.03,0.0,0.129,0,0.063,0.102,0.033,0
0,100,0.222,0.03,0.0,0.089,0,0.045,0.047,0.033,0
0,100,0.222,0.03,0.0,0.048,0,0.038,0.041,0.05,0
0,100,0.222,0.03,0.0,0.041,0,0.043,0.046,0.05,0
0,100,0.222,0.03,0.0,0.0,0,0.045,0.045,0.0,0
0,100,0.222,0.03,0.061,1.0,0,0.067,0.343,0.018,0
0,100,0.222,0.03,0.061,0.451,0,0.045,0.188,0.11,0
0,100,0.222,0.03,0.061,0.313,0,0.05,0.174,0.081,0
0,100,0.222,0.03,0.061,0.129,0,0.061,0.1,0.042,0
0,100,0.222,0.03,0.061,0.089,0,0.045,0.048,0.05,0
0,100,0.222,0.03,0.061,0.048,0,0.037,0.04,0.05,0
0,100,0.222,0.03,0.061,0.041,0,0.042,0.045,0.05,0
0,100,0.222,0.03,0.061,0.0,0,0.046,0.046,0.0,0
0,100,0.222,0.03,0.184,1.0,0,0.108,0.346,0.0,0
0,100,0.222,0.03,0.184,0.451,0,0.042,0.167,0.114,0
0,100,0.222,0.03,0.184,0.313,0,0.049,0.171,0.083,0
