c Instance Type c
c
n 3000
c w	 v1	 v2
i 75	 784 	 806 
i 170	 796 	 819 
i 486	 575 	 523 
i 702	 664 	 724 
i 46	 303 	 314 
i 285	 797 	 767 
i 545	 724 	 737 
i 571	 387 	 437 
i 6	 914 	 902 
i 826	 846 	 791 
i 584	 284 	 244 
i 355	 827 	 821 
i 877	 486 	 577 
i 500	 700 	 731 
i 716	 522 	 562 
i 489	 127 	 224 
i 180	 440 	 447 
i 491	 942 	 863 
i 395	 720 	 642 
i 223	 223 	 310 
i 417	 425 	 429 
i 224	 693 	 768 
i 646	 224 	 274 
i 310	 186 	 136 
i 773	 773 	 867 
i 792	 510 	 502 
i 163	 501 	 529 
i 98	 977 	 903 
i 783	 183 	 188 
i 909	 282 	 331 
i 263	 228 	 161 
i 918	 692 	 669 
i 46	 582 	 489 
i 131	 364 	 333 
i 875	 590 	 513 
i 326	 565 	 647 
i 765	 975 	 889 
i 740	 655 	 589 
i 821	 771 	 861 
i 16	 350 	 422 
i 147	 126 	 51 
i 800	 273 	 181 
i 331	 619 	 536 
i 616	 651 	 595 
i 156	 958 	 877 
i 667	 174 	 158 
i 639	 984 	 921 
i 251	 159 	 244 
i 994	 311 	 360 
i 263	 270 	 322 
i 281	 148 	 230 
i 464	 259 	 301 
i 37	 299 	 207 
i 644	 379 	 410 
i 598	 575 	 637 
i 670	 660 	 656 
i 652	 146 	 69 
i 707	 312 	 286 
i 932	 248 	 221 
i 112	 913 	 938 
i 153	 703 	 784 
i 321	 624 	 598 
i 532	 367 	 348 
i 833	 403 	 313 
i 356	 988 	 1018 
i 974	 822 	 786 
i 15	 360 	 454 
i 242	 467 	 503 
i 396	 797 	 819 
i 299	 233 	 277 
i 966	 791 	 866 
i 543	 710 	 649 
i 831	 153 	 199 
i 161	 517 	 529 
i 148	 564 	 647 
i 948	 254 	 332 
i 230	 539 	 620 
i 631	 516 	 446 
i 403	 231 	 240 
i 540	 776 	 845 
i 306	 531 	 593 
i 980	 422 	 393 
i 29	 598 	 535 
i 485	 358 	 327 
i 995	 859 	 858 
i 157	 788 	 777 
i 639	 694 	 728 
i 95	 613 	 574 
i 231	 748 	 789 
i 979	 346 	 295 
i 452	 210 	 220 
i 802	 933 	 939 
i 350	 361 	 373 
i 628	 528 	 437 
i 470	 838 	 746 
i 231	 391 	 331 
i 887	 787 	 855 
i 453	 498 	 585 
i 170	 769 	 702 
i 435	 510 	 439 
i 547	 731 	 750 
i 473	 335 	 315 
i 755	 810 	 859 
i 225	 422 	 397 
i 44	 465 	 534 
i 359	 504 	 419 
i 120	 683 	 776 
i 555	 541 	 524 
i 296	 484 	 501 
i 745	 632 	 536 
i 443	 762 	 776 
i 695	 404 	 312 
i 482	 760 	 819 
i 832	 537 	 441 
i 232	 873 	 786 
i 675	 738 	 723 
i 319	 807 	 815 
i 803	 777 	 697 
i 224	 259 	 238 
i 810	 782 	 710 
i 543	 802 	 819 
i 872	 420 	 376 
i 603	 458 	 510 
i 84	 278 	 297 
i 941	 298 	 363 
i 646	 357 	 357 
i 430	 735 	 799 
i 180	 330 	 354 
i 347	 419 	 488 
i 103	 772 	 803 
i 880	 898 	 838 
i 229	 529 	 443 
i 620	 779 	 814 
i 808	 568 	 620 
i 20	 209 	 249 
i 297	 945 	 914 
i 999	 502 	 557 
i 247	 344 	 435 
i 593	 899 	 859 
i 337	 765 	 746 
i 223	 462 	 419 
i 693	 641 	 644 
i 445	 707 	 634 
i 960	 420 	 508 
i 72	 207 	 299 
i 10	 831 	 782 
i 451	 251 	 202 
i 713	 943 	 944 
i 600	 905 	 824 
i 336	 287 	 274 
i 731	 649 	 680 
i 328	 904 	 874 
i 998	 474 	 533 
i 347	 594 	 645 
i 455	 544 	 609 
i 265	 512 	 579 
i 423	 743 	 701 
i 359	 973 	 873 
i 253	 533 	 553 
i 452	 621 	 708 
i 58	 120 	 154 
i 949	 705 	 804 
i 359	 130 	 229 
i 902	 839 	 807 
i 391	 624 	 683 
i 841	 472 	 384 
i 553	 330 	 327 
i 523	 588 	 657 
i 998	 591 	 510 
i 573	 238 	 247 
i 584	 185 	 206 
i 253	 781 	 792 
i 275	 781 	 864 
i 94	 778 	 841 
i 671	 195 	 136 
i 79	 905 	 815 
i 325	 962 	 982 
i 862	 505 	 430 
i 402	 367 	 292 
i 546	 454 	 493 
i 629	 943 	 899 
i 384	 594 	 601 
i 138	 200 	 261 
i 888	 125 	 205 
i 983	 852 	 867 
i 877	 148 	 178 
i 835	 193 	 288 
i 279	 729 	 797 
i 567	 841 	 789 
i 954	 953 	 1010 
i 890	 684 	 667 
i 435	 935 	 995 
i 535	 522 	 609 
i 551	 353 	 418 
i 385	 267 	 329 
i 427	 779 	 817 
i 520	 471 	 476 
i 215	 453 	 513 
i 38	 312 	 286 
i 984	 528 	 492 
i 630	 341 	 284 
i 558	 713 	 742 
i 21	 537 	 474 
i 293	 483 	 530 
i 470	 331 	 255 
i 221	 164 	 173 
i 627	 778 	 691 
i 12	 355 	 311 
i 238	 181 	 145 
i 708	 510 	 470 
i 967	 798 	 884 
i 644	 990 	 988 
i 124	 679 	 681 
i 543	 843 	 904 
i 791	 609 	 564 
i 851	 716 	 715 
i 601	 315 	 239 
i 876	 375 	 302 
i 955	 627 	 601 
i 405	 912 	 828 
i 179	 294 	 203 
i 168	 236 	 274 
i 807	 674 	 737 
i 631	 241 	 212 
i 192	 958 	 888 
i 873	 314 	 214 
i 104	 756 	 776 
i 401	 866 	 862 
i 982	 987 	 974 
i 884	 430 	 498 
i 91	 502 	 405 
i 231	 546 	 483 
i 864	 273 	 371 
i 12	 999 	 1024 
i 964	 430 	 493 
i 193	 564 	 601 
i 919	 565 	 623 
i 769	 213 	 151 
i 754	 640 	 575 
i 114	 138 	 50 
i 554	 885 	 815 
i 44	 903 	 879 
i 226	 180 	 129 
i 225	 175 	 126 
i 584	 730 	 674 
i 94	 567 	 550 
i 605	 292 	 258 
i 720	 997 	 917 
i 316	 280 	 351 
i 347	 437 	 531 
i 219	 491 	 495 
i 110	 625 	 638 
i 188	 964 	 1022 
i 260	 294 	 197 
i 957	 524 	 544 
i 471	 721 	 760 
i 675	 201 	 161 
i 672	 498 	 402 
i 862	 590 	 558 
i 230	 463 	 500 
i 658	 437 	 518 
i 237	 904 	 807 
i 197	 521 	 461 
i 404	 338 	 330 
i 868	 356 	 340 
i 555	 893 	 971 
i 657	 624 	 637 
i 94	 894 	 841 
i 633	 916 	 836 
i 30	 329 	 295 
i 397	 941 	 1038 
i 290	 857 	 802 
i 751	 870 	 854 
i 8	 162 	 227 
i 283	 573 	 611 
i 163	 947 	 896 
i 741	 850 	 931 
i 623	 465 	 564 
i 529	 676 	 702 
i 775	 766 	 798 
i 709	 171 	 82 
i 548	 161 	 130 
i 403	 362 	 281 
i 461	 737 	 658 
i 981	 582 	 559 
