c Instance Type c
c
n 3000
c w	 v1	 v2
i 30	 142 	 141 
i 843	 483 	 495 
i 133	 686 	 729 
i 519	 704 	 754 
i 234	 659 	 617 
i 552	 267 	 289 
i 838	 902 	 889 
i 860	 428 	 472 
i 908	 914 	 978 
i 211	 978 	 993 
i 246	 247 	 268 
i 665	 690 	 679 
i 312	 303 	 319 
i 980	 942 	 862 
i 597	 720 	 686 
i 774	 983 	 1060 
i 664	 638 	 682 
i 22	 137 	 154 
i 925	 778 	 776 
i 901	 620 	 660 
i 55	 243 	 333 
i 707	 781 	 804 
i 923	 291 	 376 
i 859	 807 	 888 
i 545	 896 	 897 
i 526	 304 	 259 
i 120	 203 	 291 
i 150	 848 	 940 
i 900	 479 	 557 
i 474	 918 	 976 
i 624	 656 	 725 
i 379	 612 	 622 
i 581	 270 	 265 
i 365	 206 	 173 
i 248	 124 	 200 
i 466	 573 	 554 
i 570	 822 	 827 
i 400	 771 	 806 
i 814	 740 	 755 
i 722	 643 	 553 
i 336	 458 	 493 
i 899	 322 	 233 
i 79	 815 	 842 
i 187	 351 	 251 
i 202	 650 	 599 
i 722	 546 	 589 
i 522	 909 	 866 
i 266	 489 	 526 
i 973	 203 	 202 
i 572	 718 	 662 
i 962	 765 	 776 
i 201	 479 	 470 
i 992	 528 	 535 
i 263	 205 	 249 
i 870	 206 	 290 
i 360	 428 	 457 
i 258	 175 	 109 
i 684	 429 	 416 
i 788	 149 	 130 
i 472	 594 	 690 
i 209	 791 	 879 
i 623	 398 	 327 
i 93	 805 	 732 
i 200	 393 	 373 
i 307	 147 	 101 
i 664	 969 	 995 
i 737	 656 	 733 
i 96	 807 	 821 
i 139	 305 	 277 
i 682	 669 	 735 
i 448	 653 	 561 
i 771	 604 	 637 
i 553	 733 	 784 
i 870	 856 	 947 
i 911	 323 	 275 
i 877	 565 	 650 
i 491	 238 	 271 
i 275	 140 	 192 
i 494	 650 	 730 
i 123	 972 	 988 
i 733	 825 	 731 
i 288	 863 	 923 
i 987	 566 	 536 
i 825	 351 	 296 
i 66	 313 	 240 
i 576	 548 	 450 
i 719	 484 	 485 
i 752	 187 	 243 
i 359	 864 	 819 
i 328	 775 	 754 
i 132	 404 	 330 
i 977	 431 	 414 
i 490	 255 	 236 
i 759	 570 	 516 
i 986	 770 	 729 
i 479	 892 	 966 
i 899	 906 	 924 
i 985	 467 	 435 
i 833	 272 	 312 
i 580	 517 	 423 
i 910	 871 	 803 
i 271	 988 	 916 
i 433	 471 	 497 
i 949	 832 	 809 
i 691	 149 	 124 
i 571	 413 	 484 
i 465	 300 	 350 
i 866	 827 	 875 
i 48	 245 	 259 
i 505	 870 	 800 
i 361	 898 	 810 
i 347	 154 	 120 
i 752	 279 	 332 
i 564	 839 	 882 
i 607	 297 	 278 
i 946	 632 	 727 
i 161	 503 	 491 
i 966	 285 	 246 
i 118	 943 	 914 
i 971	 563 	 635 
i 858	 699 	 643 
i 907	 756 	 770 
i 97	 164 	 128 
i 917	 845 	 922 
i 127	 592 	 590 
i 713	 954 	 941 
i 155	 935 	 955 
i 351	 440 	 453 
i 287	 715 	 751 
i 795	 143 	 174 
i 458	 910 	 912 
i 185	 219 	 203 
i 244	 725 	 728 
i 71	 123 	 109 
i 613	 911 	 923 
i 562	 460 	 414 
i 489	 851 	 836 
i 860	 496 	 551 
i 540	 111 	 24 
i 576	 718 	 790 
i 475	 412 	 375 
i 597	 868 	 868 
i 289	 353 	 402 
i 303	 813 	 876 
i 203	 311 	 297 
i 596	 810 	 908 
i 430	 164 	 160 
i 863	 545 	 513 
i 863	 349 	 425 
i 547	 407 	 398 
i 886	 283 	 369 
i 738	 567 	 573 
i 12	 126 	 189 
i 802	 790 	 714 
i 28	 629 	 593 
i 814	 123 	 206 
i 874	 117 	 86 
i 364	 545 	 487 
i 632	 850 	 765 
i 965	 745 	 769 
i 160	 263 	 264 
i 674	 204 	 153 
i 691	 675 	 626 
i 456	 513 	 425 
i 39	 621 	 538 
i 53	 909 	 989 
i 60	 837 	 892 
i 549	 259 	 187 
i 380	 449 	 503 
i 94	 516 	 563 
i 265	 181 	 260 
i 370	 634 	 648 
