n 500
c  w 
i 1546 	 682 	 2766 	 3514
i 1879 	 801 	 4718 	 3036
i 838 	 1284 	 2453 	 2204
i 866 	 1550 	 181 	 2601
i 1634 	 1468 	 4793 	 1932
i 489 	 1920 	 1985 	 1233
i 269 	 1121 	 2574 	 2828
i 352 	 1687 	 4392 	 4743
i 942 	 2158 	 3258 	 2058
i 1179 	 2977 	 94 	 50
i 1700 	 2537 	 2244 	 1420
i 1630 	 2416 	 4011 	 3165
i 1549 	 3805 	 98 	 103
i 288 	 2073 	 1326 	 1394
i 1273 	 3891 	 4213 	 4060
i 229 	 3605 	 3804 	 2928
i 303 	 2062 	 4976 	 3704
i 14 	 71 	 3745 	 4281
i 1038 	 989 	 701 	 1676
i 1357 	 4703 	 4832 	 2270
i 1402 	 4920 	 2363 	 4225
i 796 	 3679 	 619 	 178
i 1027 	 4823 	 4228 	 3139
i 1370 	 3033 	 1067 	 4182
i 36 	 1044 	 2887 	 126
i 440 	 1632 	 4397 	 3694
i 1043 	 99 	 371 	 1007
i 1917 	 203 	 3268 	 3302
i 47 	 631 	 2527 	 2107
i 1720 	 3137 	 2276 	 1872
i 1183 	 1505 	 11 	 1388
i 1811 	 1069 	 571 	 4614
i 840 	 3448 	 4730 	 3199
i 30 	 4128 	 1893 	 2682
i 1686 	 2255 	 3679 	 4010
i 978 	 1947 	 2312 	 2562
i 1026 	 4829 	 4660 	 1871
i 1185 	 1937 	 3733 	 927
i 1372 	 3735 	 2305 	 2960
i 1917 	 2867 	 2575 	 1899
i 524 	 2305 	 98 	 1386
i 571 	 1982 	 4058 	 651
i 1690 	 2738 	 4651 	 1676
i 1870 	 1963 	 4229 	 2245
i 716 	 3889 	 4106 	 4750
i 329 	 2840 	 677 	 4249
i 629 	 2973 	 2209 	 1371
i 334 	 4774 	 3260 	 2146
i 830 	 3349 	 3522 	 3503
i 130 	 2581 	 4144 	 4549
i 125 	 3796 	 1226 	 4985
i 302 	 455 	 2231 	 2544
i 1733 	 1338 	 2294 	 162
i 1667 	 2961 	 4401 	 744
i 372 	 1611 	 2106 	 1765
i 553 	 366 	 3901 	 3456
i 1481 	 2424 	 1960 	 4027
i 1998 	 1105 	 3576 	 314
i 1956 	 4792 	 300 	 652
