n 500
c  w 
i 745 	 4382 	 2145 	 2433
i 948 	 3046 	 4892 	 2271
i 1612 	 2261 	 1445 	 4536
i 723 	 844 	 452 	 1929
i 1108 	 514 	 4842 	 2026
i 1351 	 4340 	 1893 	 917
i 70 	 1844 	 1429 	 3317
i 1093 	 3177 	 909 	 4592
i 1022 	 3045 	 2026 	 4924
i 435 	 1918 	 2195 	 123
i 1667 	 3630 	 4649 	 982
i 1785 	 102 	 2902 	 2237
i 240 	 2744 	 4253 	 3978
i 832 	 1146 	 4885 	 2255
i 1191 	 1315 	 572 	 718
i 1792 	 1472 	 310 	 2042
i 1803 	 2326 	 1966 	 600
i 1694 	 4151 	 713 	 3405
i 1111 	 363 	 4378 	 2246
i 180 	 2281 	 4473 	 1052
i 8 	 3727 	 31 	 2100
i 1945 	 4906 	 4345 	 2845
i 487 	 4908 	 3553 	 704
i 551 	 3854 	 2737 	 889
i 471 	 4693 	 1479 	 417
i 1537 	 2183 	 3813 	 1627
i 1013 	 3191 	 3864 	 2982
i 187 	 3338 	 4024 	 488
i 825 	 4045 	 2579 	 1929
i 1580 	 1925 	 4765 	 174
i 732 	 3319 	 869 	 3204
i 868 	 3596 	 4084 	 3344
i 1315 	 563 	 3752 	 2136
i 1093 	 2565 	 3754 	 273
i 301 	 2618 	 3245 	 1220
i 381 	 2269 	 1699 	 3012
i 524 	 4268 	 4931 	 268
i 475 	 4697 	 432 	 3017
i 1205 	 1291 	 1222 	 189
i 1951 	 306 	 3524 	 3168
i 342 	 2276 	 305 	 3587
i 1932 	 4049 	 3850 	 588
i 665 	 2095 	 1798 	 2614
i 1741 	 3487 	 626 	 670
i 1101 	 558 	 929 	 3939
i 100 	 1351 	 1957 	 3261
i 1052 	 3169 	 3441 	 2511
i 1385 	 1965 	 680 	 4317
i 1692 	 975 	 2904 	 4063
i 7 	 1754 	 4642 	 1682
i 1535 	 1441 	 4286 	 3195
i 1967 	 4902 	 3856 	 2675
i 182 	 4775 	 1615 	 706
i 449 	 3562 	 3957 	 3750
i 691 	 2398 	 1262 	 198
i 1741 	 1932 	 4505 	 3586
i 1158 	 2409 	 2650 	 2912
i 1661 	 2292 	 4585 	 2994
i 1489 	 3871 	 1190 	 3643
i 1509 	 46 	 1318 	 4225
i 1924 	 2923 	 4921 	 938
i 592 	 3878 	 4679 	 3207
i 509 	 941 	 3396 	 631
i 1144 	 2902 	 4208 	 762
i 123 	 1858 	 3665 	 4456
i 1656 	 3250 	 2451 	 2865
i 847 	 3631 	 1508 	 896
i 1466 	 2817 	 121 	 3479
i 294 	 42 	 4408 	 2216
i 1564 	 4088 	 424 	 188
i 9 	 3811 	 809 	 2884
i 684 	 18 	 3636 	 2015
i 745 	 2301 	 1472 	 1007
i 219 	 3913 	 3863 	 2664
i 1017 	 372 	 3550 	 1213
i 1271 	 3661 	 4683 	 3910
i 1477 	 4091 	 1126 	 2605
i 1271 	 1541 	 2784 	 3199
i 139 	 3584 	 1083 	 2055
i 1436 	 4710 	 4061 	 458
i 803 	 533 	 1456 	 2554
i 1774 	 320 	 218 	 1983
