n 500
c  w 
i 1609 	 2757 	 3707 	 1579
i 56 	 610 	 4084 	 1792
i 1513 	 3332 	 3839 	 817
i 1265 	 4660 	 223 	 1756
i 839 	 2365 	 944 	 1516
i 1296 	 4094 	 2379 	 3374
i 822 	 4963 	 191 	 4345
i 1452 	 2905 	 1261 	 2657
i 263 	 4958 	 4227 	 799
i 225 	 3311 	 2581 	 4344
i 656 	 1421 	 161 	 4799
i 431 	 375 	 1555 	 3174
i 1091 	 2489 	 4681 	 974
i 632 	 2061 	 4339 	 3633
i 808 	 4521 	 2979 	 656
i 969 	 4230 	 3304 	 3080
i 1675 	 2531 	 3869 	 4748
i 335 	 1451 	 4092 	 2477
i 1144 	 4244 	 2276 	 3934
i 1843 	 3822 	 2109 	 2340
i 523 	 1790 	 3305 	 2886
i 1536 	 2644 	 1519 	 866
i 865 	 4489 	 1512 	 4582
i 1487 	 4806 	 2663 	 2909
i 934 	 1533 	 2657 	 3171
i 1188 	 1750 	 649 	 836
i 396 	 2916 	 4761 	 604
i 694 	 1870 	 2935 	 3040
i 1459 	 1240 	 926 	 2493
i 1549 	 2436 	 3349 	 1041
i 769 	 4851 	 623 	 645
i 1863 	 3277 	 3544 	 1996
i 1919 	 1202 	 168 	 2774
i 1176 	 808 	 3601 	 3927
i 1485 	 3362 	 4522 	 453
i 91 	 2458 	 3483 	 3873
i 1475 	 4400 	 1366 	 2564
i 733 	 4706 	 3595 	 3753
i 1823 	 4209 	 4388 	 4216
i 993 	 2933 	 1213 	 2286
i 1650 	 1372 	 60 	 2069
i 867 	 3651 	 997 	 885
i 804 	 519 	 1328 	 2236
i 1186 	 4802 	 1110 	 1656
i 1681 	 2467 	 4210 	 1040
i 868 	 2806 	 4783 	 1731
i 805 	 4172 	 948 	 4492
i 841 	 2151 	 1778 	 1232
i 1405 	 1829 	 3291 	 685
i 190 	 4278 	 1560 	 2485
i 1915 	 2879 	 4712 	 2755
i 1071 	 823 	 4402 	 1885
i 1311 	 3613 	 2916 	 454
i 566 	 2700 	 2176 	 3425
i 747 	 3114 	 2917 	 3968
i 104 	 4685 	 201 	 3771
i 604 	 3482 	 4446 	 1986
i 1103 	 1006 	 4462 	 2549
i 1550 	 4174 	 305 	 1558
