n 500
c  w 
i 1183 	 1549 	 1534 	 4503
i 1881 	 341 	 726 	 252
i 7 	 2431 	 4994 	 140
i 552 	 1846 	 1662 	 4119
i 351 	 4185 	 1531 	 1963
i 1969 	 459 	 3729 	 895
i 912 	 762 	 2515 	 609
i 1886 	 4929 	 1480 	 2675
i 590 	 3004 	 2179 	 1183
i 1333 	 2896 	 1426 	 3350
i 129 	 1420 	 3481 	 1702
i 1302 	 144 	 822 	 4131
i 1727 	 2343 	 1094 	 4243
i 1116 	 4813 	 139 	 76
i 228 	 2644 	 676 	 291
i 1028 	 2146 	 2957 	 4042
i 58 	 136 	 226 	 3477
i 1208 	 1642 	 1827 	 3340
i 1220 	 309 	 43 	 1310
i 175 	 855 	 442 	 4754
i 1275 	 1527 	 3997 	 982
i 534 	 4126 	 1048 	 1906
i 707 	 1714 	 2188 	 4335
i 1540 	 145 	 3378 	 3991
i 107 	 3594 	 2469 	 3285
i 93 	 4286 	 1626 	 3280
i 1834 	 1659 	 4581 	 31
i 1001 	 23 	 4775 	 695
i 614 	 3773 	 1667 	 2871
i 1159 	 2706 	 4768 	 4661
i 1764 	 1956 	 3997 	 3262
i 835 	 2375 	 2254 	 2354
i 386 	 4713 	 640 	 1197
i 1599 	 2257 	 4468 	 3587
i 1562 	 4049 	 3609 	 1412
i 1624 	 3384 	 2098 	 603
i 861 	 3756 	 3465 	 57
i 583 	 3233 	 4708 	 874
i 74 	 3706 	 4127 	 2271
i 431 	 1382 	 4616 	 2042
i 437 	 257 	 3230 	 97
i 1000 	 2699 	 3675 	 1411
i 698 	 2284 	 2814 	 812
i 265 	 4903 	 1406 	 2816
i 1463 	 4861 	 2863 	 122
i 1237 	 2572 	 987 	 3274
i 510 	 115 	 546 	 2350
i 594 	 163 	 4383 	 2575
i 162 	 2613 	 2662 	 2905
i 123 	 1338 	 4307 	 2051
i 1444 	 2122 	 2853 	 4271
i 809 	 4250 	 2087 	 685
i 1644 	 4941 	 798 	 2206
i 1004 	 1776 	 480 	 3783
i 751 	 1017 	 1133 	 3360
i 466 	 516 	 935 	 1571
i 1247 	 3588 	 4467 	 3423
i 1966 	 3774 	 475 	 3529
i 357 	 3319 	 2800 	 2912
i 1026 	 4878 	 3587 	 1680
i 1927 	 4375 	 3876 	 2334
i 459 	 4347 	 1117 	 3023
i 143 	 2240 	 1384 	 1524
i 1098 	 2309 	 3086 	 868
i 357 	 2553 	 4281 	 815
i 529 	 4746 	 4334 	 2214
i 1225 	 2135 	 126 	 634
i 804 	 3704 	 2305 	 1833
i 1231 	 1181 	 4157 	 4221
i 209 	 274 	 2245 	 883
i 1001 	 3619 	 2397 	 253
i 370 	 484 	 1111 	 1818
i 1210 	 393 	 2623 	 4345
i 54 	 1957 	 1559 	 3196
i 1632 	 1676 	 3820 	 1096
i 150 	 1126 	 2919 	 3450
i 918 	 2076 	 2672 	 2816
i 935 	 4907 	 3689 	 4836
i 1410 	 1087 	 90 	 4446
i 623 	 1191 	 1264 	 4579
i 628 	 3878 	 3924 	 1705
i 332 	 484 	 4891 	 4908
i 859 	 3712 	 1005 	 2522
i 1931 	 3914 	 973 	 2126
i 394 	 3635 	 4933 	 3322
i 1416 	 3623 	 3159 	 2071
i 1880 	 3240 	 1517 	 1263
i 1768 	 2772 	 843 	 997
i 659 	 4758 	 2693 	 2477
i 95 	 2584 	 2385 	 2384
i 517 	 3381 	 4896 	 1126
i 917 	 870 	 3242 	 3277
i 1798 	 3176 	 1600 	 3040
i 718 	 4750 	 111 	 1501
i 1195 	 1619 	 2755 	 2412
i 1752 	 3588 	 3399 	 1032
i 1337 	 1092 	 3499 	 3579
i 1466 	 885 	 963 	 4954
i 1702 	 860 	 1080 	 1552
i 687 	 4313 	 4820 	 1217
i 994 	 1420 	 4247 	 4279
i 466 	 4348 	 781 	 4150
i 385 	 3526 	 1563 	 349
i 844 	 4952 	 1372 	 461
i 416 	 4862 	 4031 	 4702
i 297 	 4985 	 4657 	 4995
i 336 	 738 	 1548 	 2557
i 18 	 1368 	 3764 	 2531
i 1110 	 3012 	 1811 	 3939
i 943 	 2582 	 3090 	 3318
i 442 	 4643 	 3658 	 3214
i 1838 	 31 	 3665 	 641
i 1953 	 2697 	 344 	 632
i 1071 	 4991 	 628 	 3518
i 290 	 2166 	 1075 	 771
i 1409 	 4829 	 3293 	 1304
i 1135 	 104 	 244 	 202
i 1069 	 3324 	 3511 	 3776
i 1186 	 2170 	 1990 	 2564
i 875 	 656 	 3195 	 2076
i 1336 	 3530 	 2698 	 1026
i 1408 	 3317 	 4534 	 4242
i 191 	 609 	 14 	 3999
i 173 	 3297 	 304 	 3271
i 1356 	 538 	 3463 	 1069
i 1541 	 1975 	 4835 	 1821
i 1654 	 1826 	 4376 	 1327
i 988 	 2572 	 3393 	 817
i 439 	 1092 	 1833 	 4614
i 1759 	 1367 	 3857 	 4874
i 785 	 3861 	 3874 	 2396
i 862 	 4169 	 667 	 550
i 1879 	 4121 	 1609 	 3552
i 437 	 1445 	 373 	 233
i 1304 	 4740 	 1550 	 735
i 923 	 4934 	 1543 	 3404
i 409 	 3366 	 3019 	 428
i 1889 	 1876 	 303 	 1691
i 293 	 4167 	 4078 	 2887
i 1334 	 4735 	 3427 	 3035
i 1542 	 37 	 1587 	 4943
i 587 	 1951 	 176 	 4725
i 675 	 1717 	 460 	 3993
