n 500
c  w 
i 1303 	 385 	 3637 	 2299
i 936 	 3963 	 3720 	 4710
i 290 	 2571 	 4636 	 3361
i 822 	 702 	 1030 	 4612
i 1685 	 2182 	 2103 	 4952
i 47 	 670 	 2822 	 2186
i 943 	 3280 	 239 	 465
i 1449 	 2229 	 4303 	 1885
i 1041 	 2941 	 4175 	 4938
i 760 	 2895 	 4649 	 2626
i 185 	 4285 	 987 	 2515
i 1991 	 2008 	 2127 	 4192
i 1672 	 4221 	 4145 	 4295
i 1952 	 1967 	 1481 	 2243
i 97 	 1711 	 2699 	 3863
i 1571 	 2002 	 748 	 1535
i 1973 	 4914 	 1474 	 1839
i 1122 	 1123 	 4455 	 3267
i 162 	 443 	 782 	 388
i 975 	 2900 	 4570 	 1622
i 847 	 3715 	 918 	 2003
i 271 	 2389 	 4237 	 921
i 1636 	 1936 	 4775 	 3021
i 1571 	 523 	 4547 	 3864
i 173 	 1022 	 703 	 3237
i 853 	 159 	 1504 	 2536
i 235 	 2277 	 2914 	 3023
i 69 	 2485 	 4636 	 2289
i 478 	 554 	 4283 	 1874
i 1172 	 3520 	 2786 	 2025
i 181 	 2561 	 47 	 4377
i 1229 	 4585 	 3241 	 3503
i 241 	 3935 	 1740 	 2733
i 1633 	 3235 	 270 	 4666
i 203 	 3174 	 2690 	 680
i 262 	 2326 	 2959 	 1850
i 1147 	 2242 	 3715 	 805
i 303 	 1501 	 2821 	 1211
i 1620 	 2858 	 588 	 2128
i 976 	 3820 	 631 	 3040
i 1101 	 2362 	 774 	 1841
i 237 	 1035 	 1508 	 1100
i 1679 	 4188 	 1770 	 4849
i 604 	 4719 	 1700 	 4376
i 783 	 416 	 182 	 2715
i 761 	 2994 	 3917 	 961
i 339 	 4496 	 3079 	 3285
i 1326 	 3701 	 1326 	 1073
i 424 	 2091 	 2904 	 1652
i 1245 	 4403 	 2743 	 2316
i 1435 	 4503 	 2166 	 106
i 1689 	 3856 	 4473 	 1186
i 1704 	 4646 	 3892 	 1170
i 1055 	 2809 	 2121 	 3482
i 921 	 201 	 1768 	 623
i 1557 	 3085 	 1686 	 4948
i 68 	 4581 	 1600 	 3283
i 1593 	 4333 	 600 	 2576
i 1534 	 2756 	 2673 	 3061
i 643 	 2146 	 4237 	 875
i 715 	 3130 	 2035 	 4423
i 374 	 4147 	 2906 	 3235
i 1735 	 4665 	 3848 	 3232
i 1099 	 535 	 3181 	 2917
i 45 	 4771 	 1201 	 4092
i 1641 	 1791 	 1668 	 2943
i 1814 	 4332 	 1005 	 1150
i 590 	 243 	 2015 	 3261
i 1344 	 4041 	 2685 	 4293
i 1274 	 591 	 2528 	 2528
i 100 	 1377 	 761 	 2996
i 760 	 3932 	 914 	 2011
i 1481 	 2105 	 1103 	 2810
i 1554 	 2762 	 753 	 3425
i 836 	 1748 	 4565 	 3563
i 791 	 1581 	 1825 	 345
i 247 	 4500 	 4628 	 3801
i 34 	 2157 	 1330 	 338
i 1409 	 2081 	 3325 	 428
i 403 	 4229 	 2429 	 4707
i 532 	 3523 	 2517 	 222
i 512 	 3261 	 3637 	 3370
i 2 	 3203 	 1933 	 1982
i 1909 	 3748 	 2317 	 396
i 1298 	 1946 	 4188 	 3330
i 1636 	 518 	 3659 	 2618
i 1035 	 1984 	 3036 	 3593
i 483 	 465 	 3301 	 2539
i 1591 	 819 	 2751 	 264
