n 500
c  w 
i 1949 	 2310 	 810 	 2806
i 1317 	 1398 	 4578 	 635
i 170 	 3404 	 3110 	 4571
i 685 	 3181 	 102 	 2909
i 1339 	 302 	 523 	 2516
i 958 	 2117 	 4887 	 1093
i 926 	 4024 	 2457 	 270
i 1477 	 891 	 3298 	 3570
i 1276 	 4098 	 1376 	 1488
i 197 	 955 	 2113 	 917
i 1739 	 223 	 488 	 1068
i 1357 	 580 	 3968 	 1745
i 347 	 4481 	 4252 	 3261
i 638 	 4139 	 4345 	 3906
i 1264 	 1802 	 4167 	 1858
i 1072 	 2465 	 429 	 877
i 624 	 1795 	 2355 	 2051
i 1095 	 4459 	 2958 	 2091
i 1869 	 3437 	 3149 	 3069
i 1602 	 2117 	 4805 	 4870
i 638 	 4057 	 3132 	 3188
i 1277 	 2477 	 2094 	 1359
i 1707 	 1261 	 3208 	 1955
i 1486 	 3627 	 2822 	 281
i 167 	 177 	 2322 	 3154
i 1850 	 281 	 245 	 4300
i 1482 	 3385 	 2369 	 2715
i 199 	 2174 	 2586 	 2092
i 491 	 718 	 281 	 4417
i 1273 	 2365 	 777 	 2456
i 1446 	 3975 	 4401 	 2334
i 1040 	 2224 	 2605 	 3016
i 955 	 4918 	 1170 	 2019
i 78 	 1405 	 1319 	 3898
i 1912 	 3678 	 1614 	 284
i 339 	 4190 	 2367 	 2074
i 1959 	 2638 	 1491 	 3084
i 1997 	 2259 	 540 	 3612
i 492 	 4932 	 946 	 3828
i 861 	 3542 	 1844 	 4538
i 1383 	 3004 	 1558 	 3651
i 1759 	 2867 	 2549 	 4181
i 617 	 4153 	 4456 	 2389
i 1336 	 1823 	 4453 	 3241
i 1780 	 945 	 1325 	 4446
i 1277 	 1856 	 3058 	 4419
i 714 	 3995 	 3247 	 3935
i 1014 	 92 	 3474 	 999
i 1234 	 32 	 4640 	 2487
i 1155 	 2190 	 1669 	 4426
i 535 	 1125 	 1816 	 4676
i 1174 	 1269 	 2918 	 2391
i 881 	 4234 	 1837 	 400
i 434 	 4886 	 4809 	 2870
i 1552 	 3057 	 1805 	 1419
i 1255 	 280 	 2409 	 1227
i 119 	 2049 	 3704 	 3184
i 1691 	 373 	 2610 	 573
i 594 	 4417 	 250 	 4418
i 273 	 3158 	 1809 	 2882
i 956 	 3637 	 3272 	 3474
i 1408 	 3082 	 1344 	 2404
i 454 	 3140 	 3814 	 4270
i 1363 	 1223 	 497 	 3704
i 1304 	 4191 	 1888 	 2493
i 1821 	 4489 	 3057 	 1044
i 1562 	 3297 	 462 	 4583
i 580 	 2261 	 2465 	 3839
