n 500
c  w 
i 1422 	 1925 	 2449 	 2518
i 301 	 2711 	 4113 	 3039
i 246 	 214 	 2197 	 1110
i 1680 	 3175 	 3875 	 73
i 780 	 313 	 4915 	 2846
i 1942 	 1942 	 3935 	 3604
i 977 	 4982 	 856 	 23
i 1008 	 1997 	 2689 	 1081
i 1565 	 138 	 3589 	 4662
i 1134 	 2703 	 2702 	 3451
i 1162 	 4890 	 4551 	 2109
i 1225 	 3426 	 2173 	 21
i 1491 	 2088 	 2857 	 3587
i 1608 	 1793 	 2192 	 1467
i 708 	 3039 	 1480 	 4289
i 12 	 4159 	 371 	 3940
i 1714 	 3951 	 3602 	 2127
i 660 	 1304 	 578 	 4551
i 476 	 130 	 1661 	 4250
i 1418 	 3825 	 4262 	 2278
i 363 	 2120 	 866 	 4925
i 1560 	 3048 	 1392 	 678
i 433 	 2862 	 4958 	 1114
i 807 	 329 	 55 	 1309
i 1707 	 3647 	 3427 	 924
i 1976 	 3995 	 476 	 1137
i 1646 	 2127 	 388 	 2664
i 379 	 4640 	 4932 	 1856
i 703 	 798 	 1781 	 663
i 1534 	 3163 	 1332 	 4915
i 408 	 1290 	 1030 	 3037
i 642 	 1075 	 4337 	 880
i 1885 	 2764 	 1795 	 4655
i 702 	 2261 	 792 	 876
i 1751 	 1171 	 3530 	 332
i 323 	 3463 	 2178 	 2562
i 1700 	 3950 	 3216 	 3089
i 844 	 4539 	 3005 	 3130
i 330 	 4025 	 1168 	 2429
i 38 	 505 	 3300 	 4804
i 1303 	 95 	 4459 	 19
i 937 	 252 	 886 	 1726
i 564 	 4406 	 2048 	 2215
i 1147 	 4217 	 4768 	 2121
i 1266 	 2984 	 211 	 282
i 1008 	 3206 	 3403 	 3343
i 891 	 4561 	 773 	 2323
i 24 	 4063 	 2127 	 3316
i 1659 	 1586 	 3326 	 1496
i 730 	 4202 	 3212 	 3232
i 1443 	 260 	 448 	 1478
i 1786 	 216 	 3590 	 2635
i 1275 	 3792 	 2908 	 715
i 798 	 1311 	 4048 	 4220
i 347 	 4812 	 1544 	 930
i 1549 	 3661 	 4237 	 3025
i 97 	 2563 	 4511 	 2067
i 705 	 2723 	 300 	 374
i 1188 	 738 	 1843 	 2441
i 376 	 434 	 77 	 4126
i 1686 	 2975 	 4832 	 1215
i 1710 	 3881 	 435 	 150
i 1476 	 1970 	 1070 	 2569
i 250 	 307 	 594 	 869
i 1143 	 105 	 2927 	 4616
i 1126 	 3217 	 4981 	 793
i 1578 	 1825 	 3224 	 4881
i 898 	 3291 	 4008 	 1466
i 505 	 3840 	 2671 	 544
i 1087 	 3097 	 685 	 1415
i 24 	 1745 	 3974 	 688
i 816 	 4559 	 1548 	 4894
i 1861 	 4466 	 4511 	 2474
i 1072 	 4493 	 3257 	 1630
i 526 	 1481 	 1512 	 3558
i 1905 	 520 	 24 	 1031
i 1740 	 2686 	 1565 	 2072
i 311 	 2240 	 3478 	 840
i 1590 	 2452 	 1519 	 1020
i 803 	 3058 	 914 	 1667
i 1008 	 426 	 4131 	 208
i 1963 	 2388 	 1829 	 1229
i 1543 	 3331 	 4777 	 3624
i 1536 	 4792 	 4645 	 3192
i 990 	 1210 	 265 	 3252
i 1376 	 3733 	 4082 	 2418
i 473 	 602 	 3428 	 3188
i 1459 	 4332 	 4845 	 1175
i 1899 	 3976 	 1374 	 4659
