n 500
c  w 
i 1863 	 807 	 3953 	 2390
i 1349 	 1845 	 3178 	 428
i 1980 	 2812 	 1892 	 4838
i 499 	 689 	 2182 	 1009
i 1511 	 1781 	 3214 	 1393
i 734 	 775 	 4560 	 4941
i 1294 	 2765 	 3874 	 1017
i 1606 	 2798 	 2167 	 3678
i 1437 	 1120 	 1068 	 1971
i 1181 	 4237 	 2389 	 2907
i 818 	 4272 	 2745 	 3292
i 1980 	 4918 	 4292 	 3731
i 678 	 2507 	 124 	 3529
i 1308 	 4675 	 3471 	 1510
i 975 	 2345 	 2518 	 1459
i 55 	 4675 	 137 	 3729
i 316 	 1196 	 700 	 3742
i 171 	 3080 	 1649 	 2473
i 939 	 4385 	 766 	 2304
i 1721 	 58 	 1036 	 1002
i 1021 	 1151 	 4522 	 827
i 328 	 2993 	 2328 	 3257
i 133 	 4836 	 4706 	 472
i 1804 	 4834 	 4192 	 308
i 410 	 4883 	 4041 	 1455
i 1184 	 690 	 3918 	 316
i 28 	 4674 	 2611 	 4370
i 1889 	 3637 	 372 	 2279
i 1911 	 4885 	 3097 	 604
i 1150 	 425 	 3852 	 3207
i 102 	 3559 	 3670 	 4764
i 1357 	 2863 	 72 	 4415
i 1097 	 4103 	 870 	 710
i 1913 	 4779 	 1017 	 4851
i 1781 	 3618 	 4221 	 4178
i 901 	 4584 	 1457 	 2034
i 1787 	 4544 	 2629 	 2348
i 1984 	 1481 	 556 	 222
i 14 	 4216 	 4976 	 3424
i 830 	 49 	 2840 	 4816
i 1656 	 3701 	 527 	 3927
i 1391 	 1535 	 3779 	 2935
i 59 	 3000 	 2113 	 2399
i 1032 	 3560 	 4424 	 2054
i 1241 	 2053 	 4392 	 3065
i 1409 	 4938 	 3277 	 3555
i 1661 	 3254 	 1980 	 1235
i 1316 	 4811 	 1052 	 2436
i 1404 	 1570 	 1364 	 1993
i 1237 	 144 	 4919 	 3239
i 1253 	 2032 	 639 	 719
i 235 	 63 	 2764 	 3688
i 841 	 2156 	 1754 	 632
i 837 	 32 	 4178 	 1251
i 1309 	 1158 	 2477 	 1570
i 386 	 3520 	 3997 	 4472
i 34 	 362 	 1466 	 3176
i 196 	 1385 	 1416 	 3621
i 1362 	 2045 	 4330 	 3991
i 838 	 2094 	 2680 	 4197
i 1696 	 4425 	 4819 	 1337
i 1778 	 3997 	 2579 	 2724
i 60 	 56 	 4284 	 1117
i 1426 	 3281 	 590 	 3647
i 1453 	 2046 	 1824 	 4120
i 1368 	 3230 	 2742 	 1830
i 108 	 2073 	 822 	 2365
i 1662 	 3493 	 1563 	 3399
i 1166 	 1382 	 4727 	 2366
i 150 	 2306 	 90 	 527
i 940 	 4364 	 1634 	 920
i 1057 	 2214 	 4558 	 1281
i 1700 	 1382 	 401 	 2673
i 1841 	 3134 	 4494 	 4869
i 80 	 317 	 2235 	 4355
i 1519 	 3788 	 2755 	 1719
i 66 	 2482 	 4075 	 541
i 1911 	 4156 	 1059 	 2132
i 1407 	 2683 	 3043 	 1168
i 1955 	 2601 	 2439 	 4139
i 1589 	 2831 	 1813 	 3577
i 384 	 1307 	 3446 	 1162
i 644 	 681 	 517 	 415
i 1783 	 3262 	 2125 	 4620
i 296 	 1201 	 162 	 524
i 141 	 1212 	 2647 	 3868
i 1553 	 690 	 37 	 3774
i 1312 	 2466 	 2914 	 2256
i 117 	 4717 	 833 	 1253
i 408 	 4269 	 2405 	 2629
i 1976 	 2913 	 3035 	 4400
i 469 	 160 	 4021 	 1911
i 539 	 4174 	 2426 	 1698
i 152 	 74 	 567 	 4262
i 300 	 594 	 3037 	 4027
i 1219 	 951 	 1284 	 3338
i 265 	 2107 	 4581 	 1683
i 549 	 1987 	 4303 	 1318
i 1956 	 2338 	 719 	 1067
i 994 	 4731 	 2969 	 3830
i 1562 	 396 	 528 	 4282
i 182 	 1086 	 3545 	 1206
