c Instance Type c
c
n 600
c w	 v1	 v2
i 654	 164 	 161 
i 245	 834 	 764 
i 879	 317 	 347 
i 425	 987 	 1043 
i 57	 716 	 762 
i 441	 318 	 380 
i 132	 461 	 460 
i 458	 174 	 246 
i 11	 507 	 550 
i 692	 479 	 453 
i 752	 522 	 427 
i 566	 957 	 911 
i 798	 202 	 132 
i 784	 783 	 798 
i 466	 589 	 615 
i 699	 353 	 267 
i 94	 188 	 129 
i 166	 632 	 664 
i 611	 511 	 545 
i 26	 258 	 231 
i 488	 590 	 513 
i 440	 614 	 650 
i 543	 856 	 852 
i 299	 991 	 944 
i 837	 615 	 661 
i 110	 289 	 275 
i 197	 356 	 361 
i 783	 539 	 577 
i 235	 240 	 200 
i 401	 840 	 805 
i 940	 276 	 339 
i 506	 382 	 333 
i 345	 991 	 1050 
i 336	 531 	 450 
i 903	 769 	 856 
i 105	 532 	 441 
i 380	 917 	 865 
i 862	 496 	 401 
i 8	 222 	 174 
i 827	 491 	 523 
i 15	 783 	 803 
i 319	 620 	 541 
i 309	 848 	 838 
i 782	 670 	 727 
i 523	 757 	 795 
i 997	 700 	 759 
i 904	 740 	 675 
i 338	 956 	 863 
i 463	 979 	 888 
i 891	 321 	 395 
i 648	 909 	 986 
i 222	 554 	 495 
i 52	 650 	 653 
i 680	 163 	 122 
i 408	 864 	 928 
i 71	 590 	 653 
i 779	 409 	 453 
i 730	 567 	 479 
i 706	 601 	 605 
i 944	 642 	 625 
i 842	 531 	 443 
i 342	 432 	 389 
i 948	 616 	 583 
i 8	 187 	 90 
i 855	 453 	 438 
i 396	 295 	 294 
i 732	 135 	 89 
i 245	 778 	 678 
i 796	 833 	 875 
i 395	 411 	 442 
i 867	 781 	 780 
i 229	 839 	 906 
i 797	 205 	 262 
i 883	 505 	 563 
i 269	 520 	 550 
i 476	 898 	 807 
i 504	 450 	 505 
i 255	 694 	 598 
i 69	 698 	 761 
i 406	 441 	 383 
i 161	 134 	 50 
i 980	 576 	 537 
i 87	 433 	 354 
i 530	 243 	 341 
i 990	 950 	 901 
i 876	 639 	 686 
i 259	 679 	 626 
i 914	 482 	 480 
i 575	 502 	 514 
i 946	 341 	 434 
i 972	 531 	 457 
i 497	 603 	 525 
i 859	 878 	 817 
i 9	 974 	 1019 
i 952	 965 	 1008 
i 546	 307 	 325 
i 187	 961 	 1031 
i 604	 284 	 337 
i 45	 724 	 692 
i 303	 336 	 293 
i 776	 308 	 260 
i 330	 424 	 475 
i 194	 523 	 546 
i 165	 698 	 723 
i 126	 455 	 470 
i 347	 204 	 128 
i 303	 733 	 695 
i 498	 602 	 684 
i 189	 395 	 486 
i 442	 699 	 651 
i 664	 955 	 862 
i 17	 298 	 271 
i 481	 972 	 984 
i 142	 632 	 677 
i 529	 299 	 369 
i 634	 813 	 752 
i 334	 924 	 924 
i 886	 311 	 410 
i 206	 235 	 172 
i 867	 199 	 224 
i 818	 432 	 390 
i 30	 466 	 428 
i 998	 793 	 851 
i 586	 403 	 489 
i 798	 160 	 152 
i 588	 917 	 836 
i 503	 204 	 189 
i 728	 650 	 613 
i 869	 649 	 653 
i 968	 815 	 793 
i 331	 486 	 427 
i 730	 747 	 694 
i 498	 134 	 81 
i 826	 837 	 901 
i 882	 777 	 801 
i 789	 298 	 239 
i 894	 383 	 425 
i 501	 765 	 753 
i 107	 157 	 118 
i 899	 621 	 576 
i 322	 968 	 989 
i 38	 264 	 231 
i 64	 476 	 543 
i 880	 686 	 718 
i 629	 528 	 536 
i 840	 190 	 156 
i 147	 375 	 320 
i 882	 119 	 164 
i 934	 510 	 577 
i 509	 785 	 832 
i 474	 143 	 54 
i 647	 684 	 603 
i 58	 985 	 916 
i 705	 840 	 747 
i 175	 540 	 573 
i 264	 135 	 136 
i 561	 432 	 463 
i 570	 635 	 642 
i 20	 395 	 389 
i 778	 249 	 345 
i 814	 904 	 894 
i 460	 955 	 875 
i 444	 151 	 83 
i 265	 292 	 365 
i 747	 327 	 234 
i 775	 922 	 882 
i 137	 485 	 557 
i 727	 178 	 165 
i 47	 656 	 646 
i 203	 186 	 132 
i 96	 169 	 78 
i 46	 573 	 574 
i 92	 664 	 754 
i 296	 806 	 749 
i 540	 686 	 778 
i 452	 721 	 768 
i 873	 991 	 1066 
i 949	 871 	 891 
i 563	 368 	 397 
i 648	 773 	 843 
i 713	 980 	 1069 
i 234	 133 	 231 
i 855	 584 	 500 
i 638	 541 	 517 
i 285	 733 	 817 
i 972	 701 	 675 
i 962	 468 	 417 
i 817	 357 	 296 
i 108	 893 	 944 
i 852	 581 	 562 
i 829	 449 	 373 
i 854	 402 	 373 
i 387	 396 	 338 
i 872	 472 	 541 
i 572	 810 	 736 
i 237	 740 	 661 
i 639	 182 	 95 
i 916	 402 	 479 
i 796	 577 	 675 
i 325	 363 	 432 
i 706	 726 	 761 
i 35	 835 	 840 
i 356	 262 	 345 
i 762	 450 	 507 
i 550	 316 	 288 
i 258	 435 	 454 
i 339	 530 	 477 
i 666	 592 	 522 
i 191	 491 	 580 
i 475	 485 	 439 
i 168	 348 	 444 
i 981	 948 	 851 
i 152	 530 	 504 
i 533	 456 	 382 
i 764	 268 	 304 
i 130	 589 	 677 
i 602	 232 	 187 
i 144	 442 	 531 
i 571	 578 	 505 
i 992	 533 	 555 
i 259	 777 	 832 
i 201	 760 	 812 
i 672	 774 	 856 
i 61	 215 	 204 
i 238	 334 	 276 
i 776	 942 	 910 
i 912	 889 	 977 
i 286	 249 	 166 
i 811	 201 	 232 
i 286	 323 	 353 
i 36	 867 	 949 
i 766	 670 	 592 
i 512	 458 	 514 
i 629	 381 	 449 
i 880	 778 	 694 
i 815	 965 	 1036 
i 691	 380 	 434 
i 847	 329 	 240 
i 949	 407 	 480 
i 189	 992 	 922 
i 39	 682 	 619 
i 669	 602 	 693 
i 60	 701 	 694 
i 364	 508 	 427 
i 115	 369 	 464 
i 76	 442 	 500 
i 379	 315 	 311 
i 624	 111 	 77 
i 957	 161 	 117 
i 949	 932 	 925 
i 592	 179 	 180 
