c Instance Type c
c
n 3000
c w	 v1	 v2
i 982	 833 	 810 
i 15	 615 	 517 
i 778	 352 	 391 
i 835	 745 	 784 
i 421	 572 	 478 
i 317	 182 	 156 
i 130	 191 	 151 
i 148	 914 	 851 
i 809	 469 	 508 
i 593	 221 	 304 
i 406	 209 	 288 
i 973	 552 	 634 
i 246	 562 	 600 
i 958	 291 	 296 
i 478	 913 	 1002 
i 558	 941 	 893 
i 649	 381 	 359 
i 553	 652 	 660 
i 956	 818 	 788 
i 81	 550 	 638 
i 192	 476 	 446 
i 688	 387 	 351 
i 196	 310 	 324 
i 399	 925 	 930 
i 301	 505 	 406 
i 236	 458 	 471 
i 540	 694 	 636 
i 150	 155 	 208 
i 945	 637 	 681 
i 439	 949 	 1009 
i 850	 900 	 999 
i 162	 323 	 359 
i 386	 611 	 686 
i 303	 229 	 184 
i 746	 699 	 714 
i 138	 705 	 767 
i 794	 319 	 289 
i 844	 509 	 509 
i 436	 301 	 290 
i 380	 944 	 1021 
i 268	 770 	 817 
i 507	 766 	 846 
i 70	 485 	 442 
i 203	 377 	 394 
i 865	 624 	 591 
i 534	 250 	 244 
i 768	 973 	 926 
i 216	 399 	 321 
i 431	 847 	 856 
i 368	 357 	 442 
i 110	 258 	 197 
i 847	 915 	 955 
i 269	 826 	 880 
i 569	 192 	 286 
i 147	 716 	 784 
i 303	 125 	 99 
i 274	 547 	 475 
i 598	 785 	 756 
i 427	 884 	 941 
i 705	 482 	 413 
i 870	 418 	 371 
i 775	 591 	 514 
i 580	 326 	 302 
i 671	 123 	 213 
i 352	 989 	 908 
i 368	 847 	 827 
i 858	 291 	 326 
i 617	 419 	 373 
i 487	 738 	 778 
i 905	 551 	 532 
i 251	 691 	 646 
i 791	 929 	 839 
i 34	 143 	 169 
i 48	 484 	 444 
i 37	 442 	 472 
i 865	 530 	 434 
i 69	 888 	 964 
i 415	 600 	 599 
i 121	 844 	 941 
i 616	 579 	 657 
i 270	 940 	 868 
i 191	 297 	 383 
i 227	 344 	 437 
i 647	 905 	 808 
i 21	 285 	 195 
i 492	 867 	 950 
i 367	 888 	 985 
i 917	 782 	 762 
i 742	 337 	 341 
i 270	 324 	 251 
i 203	 228 	 209 
i 413	 354 	 373 
i 675	 295 	 360 
i 569	 266 	 260 
i 766	 280 	 278 
i 617	 326 	 422 
i 492	 252 	 222 
i 247	 239 	 192 
i 502	 595 	 497 
i 742	 170 	 126 
i 874	 292 	 288 
i 149	 654 	 733 
i 356	 297 	 311 
i 532	 141 	 69 
i 722	 562 	 643 
i 964	 111 	 116 
i 124	 986 	 889 
i 268	 410 	 362 
i 813	 649 	 702 
i 880	 659 	 660 
i 85	 909 	 885 
i 696	 450 	 456 
i 905	 359 	 436 
i 940	 867 	 850 
i 448	 994 	 922 
i 448	 912 	 833 
i 433	 490 	 435 
i 769	 506 	 505 
i 375	 741 	 703 
i 991	 533 	 471 
i 890	 985 	 939 
i 272	 436 	 530 
i 551	 909 	 984 
i 403	 809 	 872 
i 396	 293 	 246 
i 298	 418 	 460 
i 725	 512 	 441 
i 170	 716 	 799 
i 878	 269 	 227 
i 354	 545 	 501 
i 337	 714 	 648 
i 704	 958 	 946 
i 602	 932 	 1031 
i 388	 823 	 802 
i 593	 661 	 719 
i 939	 897 	 815 
i 391	 642 	 705 
i 72	 772 	 869 
i 250	 697 	 769 
i 738	 956 	 899 
i 418	 319 	 330 
i 371	 472 	 423 
i 296	 868 	 940 
i 97	 864 	 813 
i 716	 329 	 397 
i 600	 146 	 202 
i 198	 228 	 162 
i 941	 954 	 902 
i 602	 941 	 939 
i 553	 821 	 767 
i 787	 125 	 154 
i 195	 619 	 523 
i 47	 849 	 812 
i 894	 726 	 708 
i 140	 947 	 872 
i 180	 806 	 851 
i 312	 611 	 696 
i 261	 763 	 836 
i 195	 980 	 974 
i 993	 530 	 434 
i 11	 736 	 798 
i 583	 425 	 326 
i 414	 443 	 353 
i 107	 725 	 814 
i 48	 204 	 121 
i 830	 319 	 272 
i 393	 968 	 983 
i 128	 903 	 970 
i 106	 787 	 693 
i 577	 317 	 222 
i 281	 338 	 245 
i 634	 171 	 195 
i 8	 177 	 84 
i 699	 224 	 152 
i 804	 177 	 114 
i 39	 254 	 157 
i 3	 491 	 473 
i 894	 116 	 123 
i 655	 862 	 891 
i 886	 893 	 837 
i 143	 917 	 917 
i 212	 952 	 879 
i 286	 615 	 543 
i 414	 647 	 715 
i 488	 773 	 802 
i 649	 941 	 978 
i 77	 958 	 995 
i 84	 436 	 452 
i 928	 916 	 863 
i 808	 600 	 524 
i 716	 797 	 750 
i 662	 355 	 350 
i 231	 475 	 527 
i 834	 603 	 538 
i 579	 463 	 496 
i 513	 149 	 111 
i 467	 759 	 737 
i 832	 482 	 476 
i 738	 111 	 91 
i 289	 322 	 264 
i 62	 432 	 517 
i 336	 669 	 687 
i 746	 204 	 268 
i 301	 884 	 914 
i 697	 153 	 99 
i 741	 745 	 794 
i 471	 136 	 78 
i 888	 484 	 393 
i 888	 906 	 962 
i 126	 375 	 289 
i 487	 564 	 490 
i 115	 499 	 493 
i 221	 135 	 78 
i 91	 865 	 868 
i 138	 558 	 500 
i 851	 766 	 857 
i 879	 541 	 526 
i 300	 732 	 694 
i 194	 773 	 713 
i 492	 582 	 547 
i 2	 647 	 710 
i 439	 767 	 853 
i 467	 296 	 226 
i 316	 489 	 437 
i 819	 949 	 924 
i 557	 251 	 197 
i 42	 212 	 133 
i 740	 591 	 572 
i 485	 871 	 891 
i 16	 162 	 81 
i 618	 455 	 374 
i 357	 291 	 298 
i 565	 229 	 129 
i 990	 364 	 327 
i 933	 579 	 506 
i 92	 916 	 954 
i 206	 232 	 279 
i 746	 330 	 325 
i 601	 693 	 785 
i 659	 341 	 436 
i 47	 425 	 443 
i 250	 511 	 601 
i 383	 987 	 990 
i 668	 990 	 991 
i 195	 383 	 371 
i 101	 505 	 511 
i 237	 233 	 280 
i 483	 886 	 882 
i 140	 420 	 336 
i 398	 384 	 432 
i 752	 363 	 420 
i 203	 890 	 797 
i 190	 846 	 830 
i 179	 415 	 333 
i 485	 865 	 821 
i 929	 367 	 344 
i 67	 840 	 864 
i 939	 607 	 528 
i 288	 147 	 96 
i 595	 222 	 250 
i 879	 883 	 862 
i 756	 696 	 715 
i 584	 730 	 787 
i 926	 217 	 310 
i 775	 297 	 287 
i 65	 550 	 526 
i 885	 893 	 882 
i 443	 557 	 534 
i 484	 651 	 686 
i 609	 869 	 823 
i 478	 552 	 481 
i 137	 904 	 985 
i 834	 547 	 544 
i 953	 359 	 342 
i 164	 330 	 268 
i 658	 732 	 683 
i 538	 182 	 110 
i 41	 580 	 596 
i 648	 925 	 838 
i 502	 636 	 671 
i 998	 877 	 808 
i 890	 121 	 79 
i 382	 926 	 851 
i 662	 473 	 389 
i 908	 842 	 790 
i 607	 124 	 204 
i 688	 351 	 338 
i 217	 476 	 471 
i 133	 994 	 919 
i 724	 165 	 190 
i 587	 767 	 792 
i 598	 906 	 909 
i 516	 276 	 356 
i 923	 389 	 401 
i 747	 460 	 454 
i 761	 676 	 591 
i 32	 588 	 641 
i 443	 979 	 1075 
i 437	 515 	 438 
i 498	 629 	 696 
i 238	 299 	 284 
i 132	 857 	 761 
i 318	 429 	 437 
i 631	 340 	 332 
i 24	 840 	 782 
i 660	 369 	 463 
i 198	 438 	 338 
i 175	 230 	 219 
i 630	 214 	 290 
i 213	 317 	 293 
i 425	 174 	 197 
i 264	 553 	 603 
i 622	 576 	 489 
i 880	 168 	 208 
i 700	 581 	 625 
i 990	 769 	 745 
i 360	 745 	 761 
i 494	 750 	 801 
i 611	 259 	 236 
i 842	 156 	 175 
i 914	 496 	 400 
i 413	 158 	 115 
i 936	 826 	 907 
i 1	 888 	 945 
i 530	 622 	 619 
i 271	 377 	 373 
i 985	 719 	 786 
i 704	 348 	 314 
i 870	 132 	 220 
i 921	 476 	 533 
i 355	 119 	 159 
i 409	 140 	 62 
i 214	 396 	 306 
i 89	 316 	 226 
i 663	 129 	 145 
i 963	 564 	 634 
i 648	 991 	 1058 
i 914	 849 	 857 
i 938	 257 	 239 
i 350	 207 	 173 
i 359	 907 	 945 
