c Instance Type o
c
n 100
c w	 v1	 v2
i 857	 677 	 362 
i 871	 309 	 652 
i 1108	 936 	 43 
i 1136	 21 	 990 
i 909	 994 	 72 
i 913	 879 	 179 
i 956	 467 	 591 
i 1048	 173 	 911 
i 906	 626 	 441 
i 1088	 171 	 880 
i 903	 128 	 858 
i 1090	 173 	 875 
i 1184	 450 	 585 
i 1156	 273 	 766 
i 1023	 88 	 942 
i 925	 197 	 817 
i 734	 336 	 571 
i 1138	 583 	 359 
i 1212	 992 	 90 
i 935	 92 	 809 
i 735	 685 	 242 
i 1122	 978 	 38 
i 1030	 583 	 469 
i 765	 457 	 449 
i 1060	 251 	 672 
i 930	 734 	 229 
i 957	 12 	 961 
i 1012	 81 	 861 
i 944	 71 	 867 
i 974	 897 	 66 
i 966	 483 	 417 
i 1289	 504 	 593 
i 1109	 271 	 742 
i 1015	 718 	 186 
i 1114	 866 	 88 
i 789	 711 	 190 
i 1053	 131 	 772 
i 764	 591 	 328 
i 872	 267 	 667 
i 980	 783 	 130 
i 1080	 312 	 698 
i 1050	 978 	 7 
i 897	 958 	 46 
i 812	 701 	 207 
i 1097	 479 	 603 
i 1044	 381 	 643 
i 1080	 601 	 449 
i 1039	 477 	 491 
i 1163	 592 	 430 
i 1171	 937 	 64 
i 1032	 605 	 436 
i 1052	 283 	 754 
i 1191	 946 	 99 
i 1133	 181 	 787 
i 1195	 443 	 622 
i 986	 982 	 24 
i 943	 535 	 526 
i 977	 110 	 846 
i 941	 788 	 287 
i 1086	 642 	 420 
i 891	 567 	 416 
i 1184	 47 	 955 
i 1070	 584 	 445 
i 1245	 451 	 614 
i 1063	 365 	 588 
i 1143	 193 	 757 
i 1173	 644 	 413 
i 909	 850 	 229 
i 1218	 403 	 634 
i 1072	 569 	 396 
i 954	 131 	 948 
i 1244	 402 	 686 
i 1020	 359 	 646 
i 1044	 961 	 136 
i 1032	 912 	 64 
i 1166	 688 	 319 
i 1010	 672 	 263 
i 940	 463 	 442 
i 897	 540 	 446 
i 942	 494 	 405 
i 929	 262 	 664 
i 987	 450 	 556 
i 1270	 340 	 738 
i 1255	 879 	 192 
i 975	 249 	 804 
i 1128	 891 	 99 
i 735	 789 	 136 
i 842	 478 	 540 
i 919	 68 	 853 
i 1024	 346 	 678 
i 1137	 955 	 128 
i 834	 464 	 502 
i 867	 916 	 124 
i 1179	 897 	 113 
i 1137	 859 	 201 
i 899	 167 	 872 
i 866	 13 	 941 
i 1184	 40 	 995 
i 707	 100 	 805 
i 1027	 596 	 379 
c
c
W 50830
c end of file
