n 100
c  w 
i 1345 	 3348 	 4649 	 3963
i 888 	 4817 	 3503 	 4371
i 1460 	 1604 	 520 	 1641
i 313 	 2636 	 3887 	 4274
i 1604 	 4185 	 2815 	 3146
i 1266 	 1831 	 4087 	 2811
i 1828 	 1577 	 3304 	 705
i 1330 	 1918 	 2921 	 1695
i 105 	 2570 	 658 	 2480
i 953 	 4152 	 1851 	 1041
i 300 	 2362 	 2672 	 1533
i 1995 	 1559 	 807 	 4002
i 296 	 3612 	 2148 	 3904
i 175 	 1236 	 1716 	 16
i 1120 	 20 	 711 	 1132
i 770 	 3623 	 2817 	 2186
i 475 	 3466 	 4657 	 3571
i 1046 	 1509 	 4602 	 3364
i 1544 	 2274 	 4888 	 3851
i 1529 	 695 	 2853 	 4559
i 1719 	 4992 	 3464 	 4732
i 490 	 180 	 4738 	 4023
i 74 	 450 	 155 	 2109
i 1625 	 2962 	 4286 	 257
i 570 	 3943 	 3818 	 4037
i 179 	 3421 	 2402 	 4304
i 276 	 2290 	 3156 	 4509
i 1189 	 1009 	 4069 	 2274
i 399 	 2534 	 2007 	 2222
i 1080 	 1746 	 1245 	 2885
i 873 	 1390 	 4985 	 1250
i 1736 	 4271 	 1498 	 772
i 1285 	 317 	 4799 	 3657
i 1490 	 2201 	 2961 	 4414
i 1792 	 1117 	 3924 	 2458
i 845 	 2993 	 4723 	 3110
i 209 	 1730 	 332 	 3222
i 1386 	 1567 	 1107 	 653
i 1178 	 1092 	 1894 	 2291
i 143 	 3382 	 3053 	 3568
i 1475 	 2852 	 2226 	 2418
i 19 	 187 	 1833 	 4527
i 516 	 757 	 1985 	 3403
i 1495 	 1709 	 1513 	 4258
i 1371 	 1836 	 2481 	 1896
i 1356 	 3578 	 2539 	 1342
i 1864 	 4423 	 3623 	 25
i 1121 	 1676 	 3584 	 1496
i 1807 	 810 	 3905 	 4564
i 393 	 738 	 4091 	 2273
i 593 	 1077 	 676 	 227
i 1109 	 2180 	 4475 	 1206
i 1602 	 1957 	 3092 	 2401
i 212 	 631 	 3733 	 197
i 20 	 2356 	 212 	 2852
i 1608 	 3787 	 4339 	 3542
i 1834 	 3245 	 3107 	 575
i 1589 	 2198 	 2839 	 459
i 1305 	 3505 	 676 	 1042
i 272 	 152 	 2238 	 4683
i 838 	 330 	 2085 	 2625
i 379 	 818 	 2812 	 998
i 1265 	 3015 	 3840 	 2188
i 719 	 3180 	 730 	 1390
i 568 	 3827 	 1955 	 399
i 408 	 4784 	 848 	 4282
i 1315 	 1515 	 324 	 3967
i 662 	 2552 	 3651 	 3748
i 1148 	 736 	 1374 	 3816
i 616 	 4177 	 4804 	 4699
i 876 	 3645 	 1887 	 3985
i 728 	 2608 	 375 	 3240
i 573 	 2321 	 3629 	 2452
i 841 	 4468 	 1734 	 396
i 392 	 2049 	 4353 	 2633
i 1836 	 3004 	 1382 	 2465
i 1491 	 2746 	 1281 	 275
i 768 	 1086 	 4965 	 4106
i 1888 	 1852 	 3092 	 1547
i 1780 	 3458 	 4778 	 887
i 310 	 3408 	 3329 	 2875
i 1149 	 64 	 3261 	 3851
i 840 	 2615 	 1485 	 1695
i 246 	 2857 	 4151 	 4341
i 239 	 433 	 4606 	 2517
i 602 	 4572 	 1623 	 1231
i 568 	 4705 	 2769 	 876
i 1264 	 2548 	 1753 	 3933
i 381 	 83 	 1808 	 3823
i 53 	 69 	 2675 	 2231
i 1069 	 4150 	 3917 	 3284
i 802 	 3068 	 2625 	 2601
i 1395 	 2232 	 119 	 4991
i 720 	 1732 	 1223 	 3219
i 574 	 3982 	 4086 	 4592
i 611 	 839 	 3525 	 2478
i 363 	 333 	 1301 	 1040
i 155 	 3967 	 3262 	 3058
i 1246 	 2179 	 1343 	 126
i 96 	 3959 	 2718 	 3728
c c
W 922
c end of file

