n 100
c  w 
i 582 	 1965 	 78 	 3156
i 898 	 3378 	 4930 	 3051
i 403 	 3346 	 3092 	 2133
i 1799 	 3792 	 3218 	 3034
i 787 	 955 	 1389 	 2606
i 1859 	 3823 	 1907 	 2344
i 1418 	 4015 	 2116 	 4962
i 538 	 4201 	 1260 	 2800
i 465 	 1329 	 957 	 3405
i 1879 	 887 	 1456 	 710
i 1689 	 4538 	 2833 	 3723
i 1331 	 1052 	 1758 	 302
i 797 	 3138 	 2899 	 1647
i 783 	 4797 	 3981 	 507
i 1524 	 1098 	 470 	 163
i 118 	 1721 	 2954 	 1456
i 1215 	 3901 	 4851 	 2738
i 1911 	 1308 	 3438 	 4003
i 337 	 1272 	 2727 	 4168
i 924 	 4476 	 4460 	 4302
i 1044 	 2360 	 949 	 4565
i 861 	 4920 	 73 	 970
i 406 	 534 	 1123 	 1309
i 897 	 4068 	 2755 	 286
i 1187 	 2607 	 3014 	 2749
i 1561 	 1453 	 1753 	 4742
i 1085 	 4471 	 3910 	 30
i 1578 	 3371 	 4322 	 1562
i 290 	 271 	 1128 	 2879
i 75 	 1192 	 3839 	 1202
i 685 	 4952 	 2501 	 3952
i 1608 	 257 	 4228 	 1991
i 1140 	 2243 	 4731 	 1759
i 1474 	 1485 	 1502 	 1402
i 380 	 412 	 1422 	 4894
i 1509 	 745 	 1456 	 4495
i 401 	 2574 	 2375 	 1189
i 1502 	 1214 	 2382 	 473
i 465 	 4873 	 4416 	 188
i 50 	 3644 	 2170 	 2975
i 353 	 1901 	 4724 	 4564
i 1349 	 1227 	 966 	 4322
i 650 	 2379 	 4217 	 404
i 1244 	 673 	 4890 	 4111
i 1294 	 2265 	 300 	 1994
i 1387 	 2672 	 2458 	 4626
i 1017 	 1874 	 4805 	 2667
i 205 	 1975 	 642 	 1397
i 1546 	 367 	 962 	 2243
i 632 	 1918 	 1566 	 3204
i 1714 	 783 	 3599 	 2401
i 577 	 3489 	 1512 	 4675
i 300 	 1803 	 1670 	 4215
i 1786 	 4118 	 3842 	 2012
i 395 	 3647 	 4670 	 1502
i 247 	 312 	 2890 	 4480
i 266 	 3842 	 1723 	 2243
i 302 	 3279 	 448 	 48
i 1620 	 4037 	 2439 	 500
i 1010 	 3942 	 175 	 3273
i 296 	 1835 	 2489 	 212
i 379 	 1331 	 2215 	 1937
i 1987 	 1885 	 3429 	 592
i 874 	 1319 	 73 	 2847
i 62 	 1786 	 91 	 912
i 24 	 529 	 951 	 4109
i 1822 	 3381 	 4599 	 2085
i 928 	 4764 	 359 	 3059
i 638 	 2838 	 3262 	 2544
i 1663 	 477 	 4471 	 4129
i 940 	 2900 	 4712 	 4531
i 1684 	 4775 	 2378 	 4363
i 623 	 2459 	 276 	 1618
i 1191 	 1217 	 728 	 2537
i 1835 	 328 	 4613 	 1912
i 35 	 4963 	 4962 	 1683
i 1119 	 3224 	 4217 	 1961
i 1476 	 3688 	 1090 	 1045
i 634 	 803 	 576 	 800
i 229 	 2945 	 163 	 2130
i 160 	 429 	 3739 	 3375
i 653 	 4458 	 913 	 1225
i 1910 	 526 	 3127 	 4859
i 194 	 3089 	 1542 	 3281
i 524 	 759 	 242 	 4996
i 1775 	 1323 	 1042 	 1027
i 845 	 1609 	 1817 	 2685
i 1817 	 1970 	 4806 	 4940
i 954 	 3546 	 3315 	 4016
i 1200 	 4218 	 241 	 2780
i 1894 	 3359 	 2639 	 225
i 578 	 4172 	 3496 	 2753
i 1968 	 3729 	 2750 	 4360
i 19 	 3782 	 387 	 2160
i 155 	 2195 	 4836 	 4927
i 1662 	 4643 	 4868 	 1546
i 1275 	 3184 	 562 	 1194
i 960 	 794 	 3964 	 2138
i 1657 	 1604 	 2353 	 592
i 308 	 850 	 3335 	 698
c c
W 962
c end of file

