n 100
c  w 
i 1429 	 2038 	 1275 	 1230
i 939 	 1996 	 1931 	 4938
i 1192 	 1508 	 836 	 1346
i 436 	 1273 	 2259 	 2820
i 1057 	 462 	 2681 	 4796
i 1763 	 405 	 1537 	 153
i 1286 	 1671 	 3764 	 565
i 169 	 203 	 1101 	 3994
i 891 	 2366 	 224 	 4573
i 1740 	 2146 	 4512 	 2335
i 1457 	 348 	 3672 	 4729
i 643 	 931 	 2549 	 4247
i 552 	 231 	 4043 	 792
i 248 	 580 	 935 	 3834
i 895 	 4689 	 4389 	 2660
i 1953 	 490 	 1655 	 2115
i 1138 	 1870 	 1688 	 2200
i 1602 	 1200 	 4526 	 2651
i 614 	 3198 	 2380 	 3141
i 1647 	 4920 	 2388 	 503
i 58 	 1431 	 1285 	 767
i 799 	 2211 	 4592 	 4235
i 759 	 3982 	 1895 	 1784
i 1785 	 3541 	 3890 	 2310
i 162 	 578 	 4501 	 4407
i 706 	 4027 	 2058 	 3298
i 889 	 4429 	 1439 	 1345
i 1739 	 3818 	 1839 	 4491
i 98 	 3115 	 259 	 2242
i 128 	 4841 	 1478 	 2218
i 1529 	 3364 	 3993 	 3287
i 760 	 2883 	 598 	 2306
i 1380 	 99 	 1713 	 221
i 1646 	 3762 	 3509 	 1342
i 1276 	 4939 	 2678 	 2541
i 1502 	 4507 	 2033 	 3997
i 1048 	 2283 	 1240 	 2939
i 848 	 2709 	 158 	 949
i 427 	 4141 	 4227 	 2968
i 808 	 4815 	 275 	 476
i 1961 	 1978 	 687 	 4021
i 294 	 4187 	 364 	 3923
i 1650 	 3032 	 1465 	 2884
i 1015 	 3488 	 1882 	 163
i 307 	 3112 	 3092 	 2887
i 327 	 3241 	 3826 	 1885
i 952 	 3053 	 4843 	 4397
i 1146 	 118 	 4864 	 2774
i 834 	 552 	 1796 	 2819
i 1891 	 2150 	 1742 	 3856
i 71 	 3197 	 1741 	 2713
i 673 	 3613 	 2866 	 2449
i 689 	 959 	 336 	 2538
i 1675 	 4153 	 4413 	 1572
i 881 	 4257 	 970 	 76
i 1746 	 835 	 2840 	 1454
i 549 	 4626 	 4264 	 1108
i 709 	 1006 	 4955 	 1950
i 1677 	 1696 	 4653 	 881
i 122 	 2519 	 3320 	 2026
i 1386 	 3647 	 4555 	 2658
i 1119 	 3968 	 4221 	 4997
i 1289 	 192 	 73 	 2593
i 405 	 2903 	 4038 	 2385
i 1011 	 3302 	 3483 	 4297
i 1719 	 3438 	 1247 	 3493
i 52 	 900 	 4365 	 435
i 1363 	 2686 	 2451 	 1878
i 531 	 2007 	 4526 	 4123
i 388 	 3748 	 4120 	 4192
i 1571 	 4184 	 1786 	 4938
i 833 	 824 	 2323 	 4607
i 1646 	 807 	 3905 	 3415
i 1694 	 152 	 1908 	 4361
i 415 	 1274 	 4787 	 4443
i 1579 	 2238 	 1322 	 284
i 1694 	 849 	 4397 	 212
i 1834 	 3518 	 4394 	 3518
i 1080 	 1181 	 3456 	 4780
i 796 	 780 	 4388 	 1111
i 629 	 3293 	 4517 	 814
i 1373 	 1426 	 176 	 4470
i 1075 	 4953 	 3913 	 1641
i 875 	 236 	 1915 	 1428
i 428 	 1313 	 1630 	 662
i 1928 	 1025 	 4171 	 2524
i 877 	 2628 	 2304 	 4182
i 1358 	 1693 	 293 	 4966
i 1990 	 4801 	 781 	 3413
i 489 	 948 	 2883 	 3907
i 358 	 1797 	 548 	 3083
i 808 	 2454 	 4502 	 3088
i 1502 	 1133 	 3741 	 3578
i 858 	 2912 	 1103 	 4335
i 214 	 3398 	 3517 	 3929
i 34 	 3801 	 3896 	 68
i 1440 	 4668 	 3471 	 4819
i 244 	 1354 	 3727 	 1507
i 1255 	 4266 	 4581 	 165
i 686 	 4084 	 3243 	 477
c c
W 999
c end of file

