n 100
c  w 
i 1383 	 4425 	 3589 	 1618
i 1345 	 2036 	 4772 	 3480
i 1386 	 1566 	 677 	 123
i 1451 	 3022 	 2571 	 3248
i 755 	 2161 	 296 	 584
i 1818 	 2629 	 1676 	 148
i 959 	 3886 	 958 	 2523
i 442 	 183 	 3976 	 4561
i 1839 	 2565 	 1179 	 2964
i 1836 	 952 	 1445 	 3059
i 1002 	 2112 	 3173 	 1138
i 51 	 744 	 4377 	 2016
i 1157 	 4664 	 2590 	 2442
i 916 	 4257 	 2580 	 4684
i 1256 	 3528 	 2207 	 4244
i 1480 	 1184 	 3805 	 3300
i 1495 	 4975 	 1265 	 3332
i 369 	 2700 	 1391 	 3425
i 1921 	 4555 	 4554 	 4928
i 118 	 3931 	 1944 	 3185
i 1437 	 4525 	 627 	 889
i 1512 	 3198 	 574 	 1926
i 689 	 2772 	 1170 	 428
i 1578 	 4965 	 3718 	 2686
i 1976 	 4973 	 1018 	 868
i 1068 	 2400 	 4283 	 2477
i 781 	 3838 	 2405 	 2245
i 1106 	 4339 	 431 	 1365
i 1545 	 1049 	 2245 	 2647
i 1694 	 2809 	 4563 	 963
i 231 	 733 	 1382 	 4518
i 278 	 100 	 2204 	 640
i 27 	 3213 	 1498 	 2738
i 244 	 782 	 216 	 2560
i 1844 	 2612 	 4796 	 2380
i 779 	 228 	 3735 	 817
i 505 	 981 	 3454 	 505
i 1511 	 3017 	 1459 	 4352
i 1496 	 2831 	 3871 	 4431
i 1167 	 1076 	 71 	 2986
i 1711 	 1560 	 725 	 4885
i 932 	 931 	 2446 	 1943
i 1413 	 2242 	 4313 	 486
i 983 	 3049 	 1293 	 3719
i 1607 	 4738 	 4214 	 2801
i 1101 	 673 	 2154 	 1497
i 1397 	 1025 	 928 	 1416
i 835 	 990 	 4392 	 1372
i 1015 	 117 	 1258 	 4864
i 413 	 3694 	 1808 	 4563
i 373 	 1122 	 49 	 3388
i 1664 	 1333 	 2107 	 3182
i 426 	 1321 	 983 	 3817
i 792 	 3128 	 314 	 479
i 1657 	 1233 	 1885 	 1236
i 884 	 1277 	 2599 	 4746
i 552 	 3847 	 4610 	 2413
i 1015 	 1419 	 1977 	 3469
i 1011 	 2016 	 1857 	 1693
i 1335 	 3954 	 4865 	 4401
i 108 	 849 	 3218 	 2250
i 1586 	 3523 	 2720 	 3111
i 1898 	 4595 	 4338 	 1962
i 347 	 1938 	 1708 	 2248
i 312 	 1319 	 4652 	 3317
i 1090 	 1629 	 1787 	 259
i 1453 	 3634 	 1943 	 1975
i 1034 	 1808 	 1377 	 2855
i 1058 	 4585 	 106 	 1615
i 1242 	 2816 	 4717 	 2856
i 963 	 4056 	 4808 	 3275
i 396 	 1516 	 524 	 1770
i 1129 	 176 	 88 	 554
i 717 	 1865 	 804 	 432
i 198 	 2737 	 2398 	 3078
i 1814 	 3765 	 933 	 2183
i 1339 	 1029 	 3789 	 1460
i 1534 	 3507 	 4306 	 1248
i 1024 	 4115 	 4514 	 3547
i 251 	 38 	 317 	 3448
i 80 	 395 	 3992 	 1992
i 899 	 4787 	 2415 	 2740
i 1008 	 4803 	 818 	 2059
i 1427 	 1742 	 4233 	 1920
i 1104 	 3023 	 3370 	 1599
i 610 	 2677 	 2837 	 4084
i 715 	 2352 	 2631 	 2415
i 951 	 2939 	 864 	 2577
i 1329 	 4847 	 4559 	 575
i 1853 	 1974 	 3305 	 2158
i 710 	 4114 	 4208 	 347
i 341 	 3442 	 2257 	 3609
i 584 	 628 	 208 	 2986
i 1317 	 3036 	 2070 	 88
i 153 	 4692 	 2494 	 2760
i 1051 	 3348 	 337 	 956
i 1277 	 4886 	 1521 	 2829
i 743 	 4817 	 4978 	 3629
i 1572 	 4186 	 3967 	 4779
i 1050 	 1224 	 3389 	 4083
c c
W 51915
c end of file

