n 100
c  w 
i 798 	 1944 	 727 	 2712
i 1333 	 740 	 964 	 4170
i 1410 	 4997 	 4783 	 1125
i 353 	 4677 	 191 	 857
i 904 	 3376 	 4646 	 164
i 356 	 4088 	 2311 	 1029
i 370 	 3330 	 1440 	 637
i 1274 	 1283 	 2545 	 187
i 1286 	 3262 	 2890 	 1552
i 1596 	 3844 	 723 	 2520
i 1536 	 507 	 3635 	 4719
i 72 	 3816 	 576 	 2438
i 876 	 223 	 2592 	 3077
i 1720 	 4894 	 4096 	 232
i 1289 	 537 	 859 	 1412
i 723 	 3394 	 1589 	 29
i 661 	 4469 	 1572 	 650
i 1324 	 2285 	 3160 	 2156
i 1112 	 1796 	 1875 	 2957
i 243 	 2442 	 396 	 2796
i 1061 	 2978 	 873 	 1958
i 1148 	 4960 	 2180 	 1098
i 197 	 3029 	 2500 	 2299
i 568 	 4079 	 2319 	 3071
i 1419 	 3881 	 3711 	 1863
i 465 	 1871 	 4009 	 3939
i 1462 	 885 	 1897 	 4261
i 1326 	 2283 	 2057 	 974
i 102 	 2921 	 2922 	 3125
i 1152 	 103 	 4214 	 3370
i 1248 	 1714 	 670 	 4537
i 316 	 2979 	 2609 	 4333
i 743 	 1320 	 1197 	 3017
i 1272 	 206 	 1957 	 1840
i 431 	 3844 	 1101 	 4389
i 449 	 3149 	 363 	 1379
i 426 	 3276 	 4495 	 3943
i 1347 	 3709 	 2313 	 1494
i 168 	 2974 	 1032 	 1209
i 380 	 3631 	 543 	 2805
i 1976 	 1730 	 823 	 3124
i 769 	 2770 	 4954 	 2998
i 644 	 1056 	 2388 	 2732
i 1678 	 2741 	 4101 	 267
i 405 	 3597 	 4200 	 4378
i 921 	 1514 	 873 	 2722
i 1791 	 1895 	 3921 	 432
i 208 	 4455 	 3227 	 468
i 472 	 4040 	 3583 	 3103
i 723 	 3537 	 1102 	 3415
i 1833 	 3480 	 1148 	 3780
i 487 	 250 	 4037 	 2230
i 1534 	 3238 	 1609 	 1144
i 1896 	 2472 	 3857 	 4221
i 1743 	 2779 	 4643 	 4875
i 892 	 2871 	 343 	 3411
i 763 	 3916 	 1514 	 3713
i 980 	 2606 	 2129 	 2039
i 433 	 3267 	 820 	 2299
i 1402 	 4847 	 4520 	 2344
i 1233 	 1130 	 3479 	 2828
i 1436 	 2336 	 2049 	 2951
i 44 	 1693 	 2826 	 2340
i 1821 	 3160 	 752 	 1467
i 829 	 2256 	 180 	 4521
i 1941 	 2299 	 1561 	 940
i 224 	 2371 	 3230 	 4063
i 886 	 2751 	 1408 	 305
i 1548 	 4878 	 3124 	 2464
i 884 	 174 	 416 	 2321
i 741 	 3233 	 4652 	 1412
i 556 	 404 	 2869 	 3461
i 1059 	 3039 	 2983 	 2504
i 133 	 4534 	 3434 	 896
i 761 	 1665 	 4950 	 4115
i 1762 	 1359 	 4410 	 3277
i 493 	 2534 	 742 	 3442
i 1078 	 1149 	 763 	 4546
i 1748 	 415 	 958 	 766
i 322 	 3818 	 4217 	 3450
i 742 	 2201 	 954 	 2188
i 693 	 4379 	 3074 	 3631
i 416 	 3024 	 2746 	 450
i 1749 	 2157 	 3718 	 611
i 1872 	 4450 	 4043 	 2381
i 238 	 4797 	 1927 	 4962
i 83 	 2876 	 728 	 1012
i 676 	 4936 	 4453 	 3543
i 854 	 407 	 731 	 3864
i 1910 	 3795 	 2495 	 821
i 727 	 242 	 1261 	 1194
i 954 	 4970 	 1795 	 2072
i 1768 	 839 	 4443 	 20
i 253 	 1371 	 4973 	 839
i 1695 	 702 	 1842 	 933
i 253 	 1295 	 4466 	 2767
i 675 	 198 	 1631 	 1469
i 1593 	 4117 	 2280 	 805
i 1739 	 3532 	 1989 	 1740
i 1400 	 3775 	 3802 	 2923
c c
W 962
c end of file

