n 100
c  w 
i 1586 	 4526 	 3228 	 3935
i 344 	 1869 	 1572 	 3991
i 719 	 1476 	 3107 	 4106
i 1294 	 2174 	 2763 	 3266
i 856 	 4888 	 2141 	 1122
i 134 	 4745 	 1575 	 534
i 360 	 2407 	 4799 	 1436
i 1069 	 148 	 4416 	 1642
i 1866 	 2644 	 577 	 530
i 1801 	 2140 	 4512 	 1305
i 1442 	 2620 	 412 	 1845
i 1913 	 3165 	 111 	 1929
i 1220 	 2242 	 3042 	 3386
i 794 	 4607 	 3910 	 2883
i 804 	 3709 	 4310 	 4680
i 1539 	 3726 	 1323 	 3514
i 546 	 1890 	 4035 	 875
i 1608 	 3547 	 2170 	 2627
i 465 	 2573 	 4462 	 952
i 293 	 4564 	 2871 	 3783
i 721 	 913 	 2169 	 3786
i 206 	 1079 	 1669 	 2526
i 1911 	 979 	 2206 	 3628
i 1878 	 3519 	 2143 	 1067
i 162 	 1178 	 1932 	 4421
i 1886 	 4093 	 2049 	 883
i 665 	 1511 	 1826 	 2394
i 428 	 4687 	 1177 	 2873
i 238 	 3336 	 1659 	 1113
i 1762 	 3318 	 3629 	 4186
i 1715 	 836 	 2814 	 3984
i 1738 	 4947 	 51 	 4746
i 448 	 1974 	 4168 	 841
i 425 	 1217 	 1715 	 2723
i 1086 	 3531 	 118 	 3784
i 1287 	 1286 	 1657 	 3811
i 1845 	 3306 	 4914 	 4019
i 648 	 3543 	 3206 	 914
i 1747 	 1020 	 4888 	 3715
i 385 	 4930 	 3461 	 2084
i 760 	 2630 	 2916 	 2961
i 1534 	 4621 	 685 	 1555
i 1260 	 793 	 340 	 1372
i 826 	 1988 	 183 	 1683
i 116 	 97 	 703 	 1910
i 1451 	 3899 	 2814 	 3000
i 1963 	 2703 	 1715 	 878
i 1052 	 177 	 2952 	 4528
i 1118 	 868 	 2490 	 1634
i 194 	 3165 	 3180 	 3633
i 1579 	 3511 	 4996 	 1018
i 197 	 180 	 2692 	 784
i 105 	 3385 	 2685 	 3889
i 912 	 500 	 1889 	 2194
i 1276 	 3594 	 3063 	 828
i 1504 	 1015 	 356 	 1559
i 748 	 2837 	 3184 	 2355
i 399 	 1364 	 989 	 4941
i 1946 	 985 	 960 	 365
i 461 	 3642 	 1140 	 1414
i 810 	 3815 	 303 	 4302
i 1722 	 2182 	 1497 	 2500
i 309 	 4551 	 3318 	 4529
i 224 	 3665 	 1089 	 2431
i 599 	 4263 	 4777 	 2494
i 249 	 766 	 2436 	 494
i 695 	 3386 	 850 	 2888
i 810 	 1980 	 4293 	 4047
i 316 	 4586 	 3350 	 101
i 706 	 4837 	 2591 	 2537
i 1755 	 909 	 2067 	 4945
i 1825 	 3146 	 2377 	 1067
i 963 	 2154 	 3552 	 3029
i 1163 	 988 	 3513 	 4643
i 1745 	 4353 	 2531 	 1394
i 532 	 1824 	 441 	 2119
i 563 	 3781 	 2210 	 3171
i 1447 	 4792 	 708 	 3008
i 279 	 2765 	 2954 	 267
i 363 	 331 	 1324 	 3313
i 989 	 4867 	 1342 	 386
i 340 	 4845 	 30 	 220
i 1679 	 2551 	 1604 	 533
i 1746 	 2036 	 2643 	 778
i 325 	 4844 	 3939 	 4426
i 1854 	 4638 	 2435 	 338
i 960 	 389 	 596 	 3307
i 282 	 1911 	 1620 	 3176
i 710 	 2952 	 3553 	 2623
i 1118 	 3573 	 2834 	 1998
i 448 	 4429 	 2522 	 492
i 584 	 165 	 1261 	 2272
i 1999 	 201 	 1699 	 4635
i 1931 	 4124 	 4964 	 2234
i 1801 	 561 	 542 	 214
i 984 	 2152 	 3381 	 4231
i 40 	 1935 	 1855 	 2894
i 201 	 4679 	 4883 	 1625
i 1643 	 2405 	 2107 	 574
i 1023 	 3359 	 2836 	 2560
c c
W 989
c end of file

