c Instance Type c
c
n 900
c w	 v1	 v2
i 925	 483 	 391 
i 657	 988 	 1022 
i 305	 258 	 190 
i 514	 519 	 529 
i 710	 311 	 283 
i 554	 355 	 340 
i 481	 143 	 204 
i 808	 590 	 664 
i 803	 275 	 328 
i 242	 845 	 883 
i 661	 749 	 772 
i 649	 786 	 740 
i 815	 496 	 511 
i 275	 639 	 557 
i 500	 241 	 301 
i 775	 561 	 532 
i 812	 943 	 1010 
i 351	 772 	 801 
i 536	 659 	 649 
i 363	 452 	 490 
i 81	 177 	 147 
i 840	 725 	 625 
i 275	 969 	 1032 
i 869	 595 	 513 
i 17	 677 	 695 
i 524	 503 	 476 
i 460	 821 	 757 
i 205	 678 	 684 
i 821	 365 	 278 
i 205	 766 	 752 
i 281	 493 	 495 
i 972	 808 	 778 
i 937	 810 	 835 
i 482	 649 	 648 
i 120	 731 	 733 
i 561	 369 	 276 
i 360	 696 	 695 
i 998	 857 	 897 
i 285	 440 	 444 
i 22	 500 	 545 
i 452	 883 	 784 
i 236	 448 	 543 
i 23	 760 	 843 
i 628	 428 	 407 
i 326	 868 	 871 
i 616	 434 	 349 
i 275	 466 	 453 
i 115	 907 	 894 
i 485	 641 	 685 
i 923	 216 	 264 
i 792	 862 	 801 
i 173	 869 	 855 
i 903	 850 	 841 
i 260	 776 	 692 
i 112	 242 	 223 
i 476	 703 	 608 
i 876	 774 	 734 
i 772	 276 	 258 
i 369	 666 	 746 
i 487	 420 	 484 
i 333	 193 	 216 
i 186	 368 	 425 
i 18	 752 	 790 
i 767	 268 	 358 
i 914	 342 	 254 
i 581	 705 	 712 
i 328	 728 	 711 
i 514	 995 	 932 
i 139	 475 	 486 
i 487	 386 	 294 
i 580	 230 	 205 
i 869	 778 	 790 
i 591	 591 	 607 
i 768	 317 	 286 
i 29	 275 	 227 
i 697	 332 	 400 
i 392	 812 	 746 
i 387	 292 	 329 
i 796	 460 	 524 
i 107	 955 	 917 
i 241	 994 	 1072 
i 992	 440 	 492 
i 533	 941 	 911 
i 765	 568 	 492 
i 949	 877 	 806 
i 199	 221 	 290 
i 986	 971 	 918 
i 192	 234 	 258 
i 584	 844 	 828 
i 534	 688 	 693 
i 528	 965 	 1018 
i 898	 869 	 920 
i 832	 657 	 615 
i 347	 970 	 881 
i 209	 188 	 89 
i 333	 321 	 262 
i 300	 184 	 122 
i 439	 395 	 371 
i 264	 949 	 1042 
i 913	 434 	 434 
i 874	 902 	 808 
i 727	 696 	 781 
i 342	 482 	 534 
i 309	 742 	 663 
i 396	 793 	 756 
i 632	 800 	 829 
i 714	 983 	 1072 
i 34	 265 	 242 
i 977	 606 	 636 
i 341	 578 	 590 
i 231	 136 	 123 
i 889	 163 	 96 
i 307	 989 	 990 
i 18	 777 	 840 
i 785	 873 	 815 
i 561	 265 	 333 
i 542	 843 	 854 
i 716	 797 	 815 
i 274	 253 	 266 
i 800	 832 	 914 
i 828	 445 	 373 
i 887	 836 	 742 
i 875	 984 	 951 
i 624	 547 	 518 
i 482	 383 	 311 
i 656	 572 	 612 
i 480	 433 	 381 
i 252	 930 	 1022 
i 413	 568 	 514 
i 225	 186 	 92 
i 601	 995 	 1067 
i 417	 232 	 281 
i 400	 260 	 285 
i 890	 560 	 509 
i 197	 877 	 923 
i 716	 113 	 90 
i 80	 738 	 811 
i 2	 956 	 879 
i 516	 921 	 927 
i 600	 240 	 291 
i 595	 270 	 241 
i 732	 148 	 202 
i 900	 815 	 749 
i 406	 481 	 393 
i 268	 703 	 655 
i 271	 464 	 559 
i 976	 808 	 719 
i 927	 690 	 601 
i 838	 796 	 810 
i 983	 380 	 314 
i 164	 163 	 216 
i 206	 481 	 481 
i 997	 280 	 260 
i 415	 435 	 496 
i 82	 493 	 407 
i 479	 725 	 694 
i 264	 705 	 669 
i 916	 756 	 705 
i 687	 808 	 725 
i 989	 429 	 343 
i 49	 584 	 530 
i 465	 379 	 366 
i 656	 825 	 812 
i 22	 293 	 363 
i 452	 122 	 208 
i 144	 188 	 170 
i 812	 496 	 531 
i 539	 782 	 800 
i 323	 115 	 71 
i 681	 192 	 146 
i 215	 256 	 219 
i 517	 464 	 520 
i 321	 855 	 843 
i 526	 355 	 347 
i 538	 224 	 306 
i 626	 165 	 76 
i 60	 532 	 605 
i 814	 245 	 226 
i 819	 772 	 818 
i 911	 132 	 114 
i 75	 373 	 398 
i 473	 656 	 584 
i 311	 464 	 456 
i 586	 855 	 952 
i 714	 377 	 382 
i 776	 299 	 229 
i 250	 349 	 291 
i 401	 233 	 138 
i 146	 595 	 664 
i 170	 355 	 406 
i 465	 721 	 787 
i 79	 389 	 350 
i 477	 516 	 539 
i 315	 928 	 868 
i 614	 918 	 1001 
i 826	 498 	 536 
i 96	 634 	 722 
i 233	 823 	 791 
i 777	 848 	 845 
i 52	 711 	 742 
i 738	 496 	 420 
i 52	 347 	 287 
i 508	 618 	 653 
i 427	 277 	 375 
i 336	 457 	 478 
i 771	 383 	 369 
i 361	 999 	 1005 
i 163	 948 	 1000 
i 992	 365 	 372 
i 668	 799 	 817 
i 101	 496 	 462 
i 367	 606 	 582 
i 937	 787 	 865 
i 126	 502 	 465 
i 515	 496 	 526 
i 821	 148 	 132 
i 820	 535 	 592 
i 762	 117 	 206 
i 49	 795 	 883 
i 823	 386 	 407 
i 257	 912 	 953 
i 815	 317 	 232 
i 576	 657 	 559 
i 16	 560 	 487 
i 449	 842 	 872 
i 491	 534 	 529 
i 968	 912 	 871 
i 975	 721 	 632 
i 745	 675 	 596 
i 56	 623 	 709 
i 957	 275 	 212 
i 191	 905 	 805 
i 805	 973 	 988 
i 311	 986 	 1004 
i 134	 220 	 128 
i 610	 802 	 808 
i 511	 336 	 336 
i 199	 599 	 594 
i 834	 651 	 595 
i 410	 747 	 702 
i 595	 685 	 632 
i 489	 852 	 837 
i 459	 854 	 800 
i 443	 479 	 487 
i 567	 118 	 153 
i 344	 157 	 114 
i 597	 632 	 692 
i 147	 190 	 289 
i 755	 616 	 682 
i 471	 815 	 763 
i 117	 175 	 242 
i 950	 386 	 351 
i 787	 767 	 823 
i 202	 975 	 920 
i 211	 570 	 628 
i 263	 284 	 211 
i 849	 540 	 587 
i 939	 363 	 439 
i 508	 361 	 388 
i 300	 212 	 133 
i 373	 428 	 373 
i 683	 283 	 218 
i 422	 572 	 664 
i 394	 381 	 314 
i 910	 583 	 558 
i 105	 400 	 427 
i 589	 522 	 519 
i 872	 287 	 272 
i 155	 183 	 270 
i 269	 751 	 698 
i 626	 848 	 869 
i 819	 160 	 118 
i 339	 317 	 359 
i 643	 285 	 206 
i 175	 433 	 336 
i 499	 768 	 692 
i 962	 447 	 489 
i 162	 881 	 897 
i 244	 372 	 419 
i 963	 315 	 216 
i 793	 524 	 550 
i 848	 176 	 166 
i 82	 435 	 493 
i 278	 180 	 166 
i 641	 274 	 295 
i 380	 289 	 210 
i 758	 397 	 311 
i 625	 139 	 85 
i 919	 657 	 652 
i 150	 424 	 411 
i 615	 429 	 375 
i 689	 991 	 907 
i 54	 504 	 436 
i 132	 318 	 306 
i 316	 704 	 620 
i 516	 356 	 348 
i 838	 452 	 395 
i 871	 514 	 582 
i 486	 721 	 773 
i 838	 255 	 337 
i 197	 645 	 650 
i 188	 851 	 794 
i 629	 923 	 877 
i 862	 178 	 158 
i 530	 569 	 612 
i 806	 641 	 588 
i 190	 161 	 75 
i 644	 356 	 445 
i 331	 218 	 204 
i 493	 897 	 851 
i 95	 820 	 813 
i 927	 402 	 432 
i 841	 596 	 552 
i 916	 837 	 766 
i 432	 307 	 342 
i 29	 946 	 942 
i 86	 267 	 301 
i 362	 333 	 296 
i 483	 284 	 313 
i 368	 668 	 596 
i 167	 909 	 856 
i 494	 435 	 367 
i 40	 128 	 28 
i 857	 381 	 465 
i 79	 512 	 482 
i 19	 225 	 201 
i 195	 654 	 647 
i 445	 364 	 429 
i 640	 646 	 608 
i 268	 334 	 369 
i 166	 460 	 529 
i 530	 671 	 638 
i 550	 816 	 791 
i 854	 821 	 768 
i 306	 751 	 713 
i 434	 176 	 142 
i 46	 515 	 520 
i 331	 930 	 1024 
i 933	 778 	 800 
i 185	 167 	 243 
i 579	 771 	 680 
i 209	 634 	 649 
i 3	 936 	 861 
i 801	 384 	 480 
i 522	 595 	 552 
i 595	 874 	 918 
i 50	 282 	 335 
i 972	 751 	 670 
i 723	 726 	 632 
i 787	 382 	 325 
i 530	 275 	 333 
i 119	 315 	 215 
i 48	 827 	 728 
i 356	 940 	 1001 
i 900	 922 	 887 
i 760	 288 	 372 
i 952	 929 	 1023 
i 672	 721 	 810 
i 365	 807 	 840 
i 669	 834 	 825 
i 854	 137 	 234 
i 86	 842 	 763 
i 891	 845 	 775 
i 824	 850 	 851 
i 737	 679 	 661 
i 937	 971 	 904 
i 857	 903 	 827 
i 544	 880 	 938 
i 328	 832 	 763 
i 142	 539 	 604 
i 172	 944 	 980 
i 994	 932 	 985 
i 821	 137 	 169 
i 653	 273 	 269 
i 292	 726 	 670 
i 260	 202 	 133 
i 152	 353 	 256 
i 18	 461 	 473 
i 829	 279 	 356 
i 311	 420 	 326 
i 249	 268 	 208 
i 174	 876 	 815 
i 204	 670 	 573 
i 387	 368 	 402 
i 79	 798 	 890 
i 182	 995 	 939 
i 454	 247 	 221 
i 849	 261 	 239 
i 39	 760 	 704 
i 387	 661 	 667 
i 564	 689 	 745 
i 425	 869 	 960 
i 55	 155 	 86 
i 344	 172 	 181 
i 117	 768 	 792 
i 112	 735 	 796 
i 265	 933 	 885 
i 435	 377 	 298 
i 165	 726 	 655 
i 784	 923 	 929 
i 435	 508 	 427 
i 289	 314 	 318 
i 339	 275 	 290 
i 408	 416 	 500 
i 148	 901 	 808 
i 850	 568 	 497 
i 776	 395 	 377 
i 77	 627 	 696 
i 768	 724 	 626 
i 683	 855 	 914 
i 130	 441 	 387 
i 359	 528 	 532 
i 544	 993 	 1065 
i 888	 617 	 570 
i 777	 546 	 529 
i 292	 580 	 533 
i 612	 713 	 621 
i 193	 192 	 115 
i 882	 947 	 1024 
i 720	 960 	 973 
i 92	 781 	 820 
i 561	 988 	 899 
i 554	 563 	 583 
i 124	 440 	 437 
i 613	 678 	 631 
i 142	 158 	 169 
i 819	 395 	 329 
i 911	 432 	 404 
i 852	 537 	 486 
i 807	 436 	 529 
i 561	 942 	 853 
i 548	 674 	 697 
i 58	 726 	 660 
i 428	 372 	 331 
i 67	 807 	 888 
i 121	 156 	 66 
i 440	 653 	 726 
i 801	 805 	 861 
i 281	 239 	 265 
i 646	 458 	 446 
i 581	 428 	 328 
i 216	 479 	 488 
i 907	 140 	 161 
i 202	 293 	 200 
i 985	 556 	 476 
i 37	 475 	 419 
i 647	 520 	 552 
i 428	 404 	 396 
i 573	 209 	 257 
i 963	 772 	 750 
i 321	 274 	 368 
i 735	 275 	 212 
i 768	 764 	 682 
i 973	 415 	 374 
i 475	 446 	 402 
i 884	 536 	 499 
i 345	 734 	 826 
i 675	 433 	 411 
i 786	 845 	 938 
i 530	 617 	 702 
i 715	 964 	 914 
i 900	 939 	 1036 
i 635	 216 	 266 
i 977	 300 	 345 
i 355	 563 	 503 
i 834	 813 	 730 
i 535	 207 	 193 
i 898	 176 	 97 
i 724	 525 	 603 
i 294	 495 	 479 
i 254	 433 	 360 
i 186	 656 	 563 
i 304	 643 	 677 
i 517	 425 	 455 
i 27	 183 	 84 
i 817	 363 	 431 
i 925	 441 	 416 
i 998	 825 	 779 
i 465	 921 	 1020 
i 897	 827 	 785 
i 260	 316 	 325 
i 873	 440 	 486 
i 472	 475 	 382 
i 826	 186 	 196 
i 907	 766 	 782 
i 192	 772 	 751 
i 564	 631 	 595 
i 368	 965 	 929 
i 280	 320 	 377 
i 87	 318 	 354 
i 317	 578 	 666 
i 688	 175 	 238 
i 98	 825 	 782 
i 183	 858 	 781 
i 920	 461 	 365 
i 664	 977 	 919 
i 250	 441 	 496 
i 211	 727 	 656 
i 446	 124 	 109 
i 679	 824 	 826 
i 205	 543 	 608 
i 277	 493 	 496 
i 82	 331 	 354 
i 921	 588 	 647 
i 316	 691 	 734 
i 290	 711 	 687 
i 661	 902 	 928 
i 355	 706 	 774 
i 371	 836 	 793 
i 173	 326 	 419 
i 659	 782 	 716 
i 90	 630 	 620 
i 337	 201 	 207 
i 874	 749 	 739 
i 527	 569 	 622 
i 203	 319 	 230 
i 94	 659 	 702 
i 763	 332 	 246 
i 579	 192 	 181 
i 821	 449 	 472 
i 576	 420 	 375 
i 161	 574 	 547 
i 263	 974 	 1014 
i 980	 557 	 572 
i 497	 960 	 880 
i 731	 755 	 716 
i 348	 807 	 787 
i 597	 558 	 491 
i 689	 625 	 673 
i 70	 132 	 145 
i 417	 681 	 609 
i 938	 928 	 888 
i 909	 364 	 377 
i 412	 989 	 998 
i 368	 614 	 522 
i 94	 707 	 761 
i 877	 981 	 905 
i 381	 449 	 492 
i 959	 596 	 577 
i 983	 368 	 363 
i 625	 871 	 949 
i 545	 997 	 1063 
i 830	 376 	 424 
i 818	 879 	 809 
i 385	 475 	 479 
i 56	 513 	 536 
i 35	 312 	 310 
i 416	 420 	 494 
i 961	 170 	 236 
i 252	 533 	 596 
i 107	 958 	 946 
i 104	 864 	 961 
i 403	 716 	 779 
i 267	 487 	 514 
i 676	 625 	 529 
i 130	 201 	 116 
i 356	 749 	 671 
i 704	 299 	 304 
i 771	 187 	 184 
i 247	 927 	 975 
i 200	 764 	 833 
i 47	 269 	 359 
i 728	 257 	 227 
i 152	 984 	 1007 
i 730	 660 	 619 
i 831	 679 	 664 
i 549	 747 	 803 
i 761	 846 	 842 
i 846	 426 	 377 
i 765	 860 	 860 
i 501	 629 	 669 
i 679	 493 	 542 
i 844	 449 	 444 
i 826	 762 	 787 
i 444	 424 	 395 
i 84	 687 	 624 
i 799	 176 	 223 
i 627	 870 	 869 
i 982	 412 	 381 
i 825	 639 	 561 
i 409	 197 	 219 
i 839	 820 	 778 
i 220	 596 	 523 
i 952	 130 	 222 
i 306	 688 	 669 
i 953	 117 	 114 
i 28	 284 	 241 
i 882	 941 	 1024 
i 222	 495 	 574 
i 817	 802 	 846 
i 913	 901 	 827 
i 711	 556 	 650 
i 258	 815 	 753 
i 280	 935 	 863 
i 930	 901 	 890 
i 937	 372 	 352 
i 133	 807 	 793 
i 67	 175 	 137 
i 499	 989 	 996 
i 277	 899 	 869 
i 166	 653 	 606 
i 667	 771 	 866 
i 460	 746 	 693 
i 387	 917 	 920 
i 276	 156 	 145 
i 570	 556 	 532 
i 354	 914 	 917 
i 427	 409 	 425 
i 415	 688 	 604 
i 302	 275 	 246 
i 912	 588 	 592 
i 656	 825 	 763 
i 372	 805 	 835 
i 279	 126 	 33 
i 330	 585 	 547 
i 830	 981 	 1057 
i 735	 432 	 379 
i 71	 891 	 924 
i 720	 519 	 435 
i 904	 591 	 567 
i 443	 910 	 869 
i 247	 487 	 577 
i 29	 657 	 621 
i 46	 347 	 367 
i 579	 381 	 467 
i 558	 660 	 712 
i 920	 558 	 557 
i 798	 770 	 783 
i 258	 473 	 430 
i 799	 545 	 483 
i 698	 886 	 912 
i 122	 260 	 336 
i 736	 217 	 298 
i 3	 505 	 595 
i 306	 151 	 157 
i 924	 980 	 898 
i 427	 768 	 670 
i 170	 321 	 383 
i 578	 825 	 738 
i 67	 192 	 265 
i 939	 362 	 375 
i 107	 926 	 963 
i 227	 820 	 804 
i 671	 739 	 724 
i 716	 698 	 744 
i 694	 283 	 314 
i 434	 365 	 281 
i 670	 375 	 325 
i 475	 206 	 272 
i 566	 267 	 346 
i 849	 149 	 216 
i 767	 652 	 740 
i 565	 374 	 308 
i 273	 750 	 818 
i 933	 239 	 250 
i 129	 889 	 839 
i 414	 583 	 620 
i 712	 657 	 628 
i 819	 882 	 948 
i 995	 731 	 710 
i 39	 640 	 589 
i 647	 495 	 397 
i 943	 444 	 459 
i 663	 596 	 666 
i 807	 455 	 511 
i 684	 951 	 1033 
i 216	 286 	 251 
i 830	 895 	 802 
i 698	 323 	 394 
i 397	 172 	 242 
i 992	 525 	 603 
i 425	 744 	 752 
i 800	 756 	 752 
i 346	 381 	 310 
i 733	 248 	 338 
i 678	 945 	 972 
i 875	 867 	 937 
i 757	 269 	 306 
