c Instance Type c
c
n 800
c w	 v1	 v2
i 274	 955 	 881 
i 578	 160 	 194 
i 824	 807 	 899 
i 701	 795 	 735 
i 785	 130 	 198 
i 39	 620 	 522 
i 620	 569 	 520 
i 548	 248 	 264 
i 457	 597 	 530 
i 347	 783 	 791 
i 297	 984 	 1047 
i 353	 214 	 193 
i 136	 812 	 755 
i 905	 780 	 864 
i 927	 961 	 1002 
i 501	 820 	 869 
i 17	 832 	 805 
i 171	 170 	 252 
i 718	 686 	 660 
i 476	 837 	 880 
i 458	 431 	 333 
i 575	 268 	 241 
i 364	 620 	 620 
i 118	 815 	 796 
i 75	 745 	 711 
i 872	 484 	 551 
i 683	 258 	 328 
i 750	 584 	 488 
i 398	 508 	 556 
i 216	 837 	 780 
i 576	 586 	 621 
i 753	 599 	 548 
i 326	 925 	 947 
i 118	 483 	 529 
i 831	 846 	 907 
i 252	 254 	 289 
i 419	 997 	 969 
i 950	 866 	 788 
i 397	 886 	 887 
i 215	 657 	 701 
i 750	 850 	 809 
i 300	 561 	 471 
i 217	 783 	 758 
i 635	 440 	 439 
i 462	 201 	 166 
i 624	 918 	 934 
i 621	 631 	 730 
i 471	 953 	 1042 
i 343	 162 	 131 
i 957	 615 	 627 
i 789	 369 	 331 
i 296	 636 	 658 
i 53	 683 	 748 
i 423	 130 	 122 
i 525	 571 	 656 
i 433	 863 	 872 
i 20	 490 	 424 
i 966	 489 	 517 
i 25	 444 	 540 
i 591	 752 	 840 
i 882	 363 	 409 
i 473	 641 	 546 
i 117	 296 	 211 
i 139	 144 	 144 
i 657	 556 	 461 
i 503	 490 	 482 
i 929	 979 	 974 
i 355	 242 	 231 
i 730	 813 	 806 
i 452	 799 	 711 
i 735	 748 	 836 
i 332	 509 	 492 
i 541	 533 	 539 
i 578	 603 	 637 
i 79	 160 	 125 
i 506	 184 	 250 
i 483	 593 	 645 
i 631	 130 	 53 
i 421	 526 	 595 
i 195	 944 	 903 
i 912	 999 	 905 
i 360	 948 	 921 
i 835	 430 	 511 
i 389	 905 	 902 
i 445	 614 	 626 
i 528	 907 	 821 
i 72	 758 	 768 
i 94	 547 	 483 
i 562	 652 	 672 
i 500	 516 	 575 
i 498	 782 	 824 
i 441	 813 	 727 
i 801	 250 	 331 
i 694	 168 	 127 
i 261	 599 	 647 
i 157	 212 	 165 
i 885	 275 	 243 
i 377	 767 	 753 
i 985	 931 	 1030 
i 442	 579 	 578 
i 197	 401 	 499 
i 986	 145 	 132 
i 144	 209 	 156 
i 208	 126 	 212 
i 757	 389 	 327 
i 871	 159 	 128 
i 57	 398 	 344 
i 794	 701 	 723 
i 717	 198 	 217 
i 245	 195 	 102 
i 572	 635 	 582 
i 611	 630 	 574 
i 721	 128 	 100 
i 739	 338 	 352 
i 53	 277 	 242 
i 108	 447 	 387 
i 431	 757 	 708 
i 95	 965 	 875 
i 194	 619 	 672 
i 288	 261 	 163 
i 878	 295 	 311 
i 463	 504 	 443 
i 483	 701 	 784 
i 739	 136 	 167 
i 926	 645 	 686 
i 305	 938 	 1001 
i 32	 228 	 177 
i 993	 457 	 425 
i 565	 503 	 510 
i 734	 297 	 361 
i 941	 309 	 349 
i 383	 829 	 762 
i 47	 114 	 143 
i 76	 929 	 906 
i 677	 624 	 587 
i 608	 366 	 390 
i 740	 203 	 233 
i 130	 423 	 452 
i 570	 728 	 670 
i 780	 316 	 405 
i 4	 160 	 237 
i 811	 784 	 737 
i 815	 932 	 895 
i 736	 621 	 599 
i 314	 967 	 880 
i 600	 359 	 394 
i 704	 911 	 894 
i 56	 603 	 612 
i 750	 288 	 211 
i 980	 476 	 555 
i 37	 427 	 507 
i 794	 326 	 368 
i 718	 566 	 571 
i 293	 847 	 799 
i 256	 307 	 322 
i 535	 368 	 303 
i 436	 971 	 1047 
i 989	 453 	 540 
i 189	 939 	 976 
i 600	 154 	 187 
i 956	 951 	 991 
i 199	 862 	 861 
i 711	 606 	 549 
i 540	 185 	 186 
i 760	 419 	 472 
i 51	 931 	 891 
i 18	 199 	 246 
i 403	 981 	 1026 
i 334	 925 	 1008 
i 383	 646 	 649 
i 328	 350 	 344 
i 174	 975 	 1009 
i 731	 529 	 505 
i 816	 721 	 805 
i 163	 285 	 321 
i 86	 965 	 1011 
i 185	 343 	 392 
i 165	 998 	 928 
i 80	 754 	 751 
i 682	 679 	 752 
i 951	 248 	 187 
i 924	 667 	 641 
i 395	 374 	 294 
i 83	 713 	 796 
i 279	 643 	 559 
i 240	 360 	 293 
i 501	 122 	 92 
i 499	 789 	 792 
i 224	 924 	 943 
i 863	 468 	 423 
i 18	 352 	 298 
i 643	 528 	 459 
