c Instance Type c
c
n 800
c w	 v1	 v2
i 700	 432 	 507 
i 31	 763 	 862 
i 870	 486 	 539 
i 361	 338 	 291 
i 646	 233 	 222 
i 655	 578 	 557 
i 645	 806 	 826 
i 176	 213 	 304 
i 18	 258 	 336 
i 606	 453 	 411 
i 967	 997 	 1095 
i 702	 888 	 793 
i 125	 886 	 965 
i 380	 678 	 629 
i 518	 914 	 994 
i 44	 424 	 435 
i 825	 776 	 716 
i 941	 423 	 398 
i 108	 385 	 364 
i 493	 290 	 190 
i 490	 552 	 645 
i 364	 548 	 582 
i 237	 570 	 629 
i 874	 478 	 413 
i 778	 706 	 744 
i 131	 620 	 667 
i 878	 227 	 239 
i 230	 407 	 407 
i 539	 744 	 766 
i 741	 207 	 127 
i 238	 209 	 227 
i 730	 182 	 273 
i 248	 778 	 716 
i 660	 596 	 509 
i 331	 753 	 822 
i 903	 481 	 576 
i 34	 247 	 318 
i 368	 747 	 664 
i 81	 306 	 331 
i 190	 849 	 822 
i 300	 941 	 961 
i 380	 580 	 547 
i 131	 542 	 558 
i 677	 715 	 663 
i 400	 776 	 790 
i 816	 640 	 635 
i 969	 620 	 622 
i 686	 493 	 568 
i 905	 569 	 660 
i 736	 236 	 165 
i 670	 562 	 551 
i 198	 211 	 276 
i 683	 509 	 600 
i 363	 138 	 165 
i 112	 354 	 261 
i 708	 863 	 933 
i 282	 398 	 462 
i 711	 852 	 853 
i 227	 744 	 726 
i 369	 707 	 636 
i 877	 839 	 902 
i 990	 348 	 251 
i 438	 195 	 235 
i 469	 158 	 70 
i 742	 723 	 658 
i 589	 755 	 831 
i 912	 624 	 557 
i 746	 466 	 541 
i 459	 917 	 837 
i 130	 395 	 389 
i 948	 528 	 497 
i 216	 368 	 335 
i 310	 383 	 438 
i 364	 117 	 66 
i 53	 174 	 271 
i 778	 331 	 346 
i 357	 228 	 226 
i 756	 375 	 322 
i 663	 265 	 304 
i 984	 357 	 422 
i 454	 777 	 831 
i 743	 199 	 296 
i 50	 501 	 460 
i 58	 303 	 335 
i 130	 523 	 566 
i 378	 513 	 511 
i 510	 138 	 208 
i 807	 575 	 596 
i 981	 786 	 740 
i 259	 516 	 466 
i 10	 360 	 401 
i 109	 159 	 149 
i 548	 149 	 149 
i 764	 415 	 426 
i 229	 116 	 153 
i 681	 752 	 665 
i 712	 302 	 317 
i 235	 170 	 146 
i 994	 709 	 681 
i 450	 949 	 973 
i 731	 286 	 312 
i 785	 916 	 964 
i 829	 428 	 385 
i 173	 874 	 784 
i 178	 482 	 438 
i 899	 206 	 298 
i 116	 265 	 300 
i 182	 776 	 857 
i 855	 228 	 308 
i 798	 552 	 522 
i 996	 217 	 134 
i 902	 779 	 853 
i 261	 549 	 589 
i 120	 806 	 880 
i 538	 853 	 763 
i 645	 215 	 305 
i 818	 182 	 95 
i 567	 782 	 731 
i 699	 702 	 622 
i 196	 617 	 697 
i 316	 932 	 1011 
i 68	 119 	 179 
i 561	 893 	 805 
i 343	 627 	 562 
i 179	 514 	 557 
i 296	 559 	 531 
i 376	 514 	 450 
i 132	 573 	 622 
i 797	 792 	 781 
i 367	 883 	 911 
i 291	 795 	 886 
i 301	 704 	 609 
i 181	 526 	 543 
i 761	 579 	 664 
i 215	 739 	 660 
i 719	 488 	 468 
i 174	 810 	 866 
i 693	 970 	 1052 
i 460	 745 	 786 
i 329	 253 	 168 
i 99	 824 	 797 
i 765	 787 	 820 
