c Instance Type c
c
n 700
c w	 v1	 v2
i 504	 378 	 416 
i 189	 198 	 98 
i 333	 724 	 756 
i 488	 678 	 671 
i 496	 598 	 696 
i 687	 940 	 886 
i 870	 403 	 345 
i 198	 458 	 467 
i 713	 953 	 971 
i 401	 585 	 504 
i 702	 538 	 558 
i 800	 266 	 324 
i 491	 268 	 192 
i 130	 858 	 880 
i 677	 384 	 305 
i 611	 376 	 435 
i 940	 581 	 614 
i 331	 771 	 843 
i 279	 367 	 382 
i 812	 896 	 991 
i 293	 983 	 1018 
i 467	 629 	 624 
i 645	 443 	 536 
i 485	 553 	 472 
i 793	 208 	 263 
i 92	 303 	 280 
i 621	 121 	 86 
i 364	 712 	 743 
i 653	 590 	 677 
i 536	 213 	 262 
i 518	 192 	 100 
i 102	 794 	 796 
i 476	 331 	 261 
i 974	 304 	 332 
i 84	 392 	 378 
i 300	 194 	 198 
i 312	 539 	 468 
i 989	 830 	 831 
i 529	 527 	 459 
i 644	 471 	 510 
i 735	 249 	 192 
i 505	 287 	 250 
i 752	 740 	 798 
i 970	 878 	 931 
i 287	 558 	 628 
i 381	 944 	 874 
i 862	 521 	 513 
i 672	 651 	 641 
i 141	 215 	 311 
i 547	 359 	 384 
i 702	 981 	 953 
i 900	 285 	 358 
i 609	 568 	 592 
i 473	 386 	 404 
i 976	 181 	 256 
i 913	 939 	 890 
i 376	 185 	 109 
i 982	 598 	 656 
i 100	 113 	 199 
i 380	 987 	 983 
i 359	 655 	 591 
i 555	 978 	 894 
i 71	 860 	 898 
i 380	 522 	 455 
i 459	 158 	 86 
i 391	 938 	 849 
i 475	 278 	 264 
i 24	 384 	 366 
i 26	 200 	 202 
i 12	 141 	 219 
i 624	 568 	 518 
i 600	 731 	 792 
i 444	 805 	 880 
i 907	 533 	 484 
i 960	 680 	 723 
i 891	 806 	 727 
i 79	 856 	 872 
i 387	 350 	 371 
i 488	 718 	 744 
i 522	 287 	 315 
i 38	 192 	 145 
i 735	 417 	 490 
i 517	 246 	 208 
i 991	 138 	 81 
i 632	 368 	 304 
i 415	 117 	 31 
i 253	 214 	 144 
i 523	 733 	 740 
i 207	 383 	 288 
i 405	 946 	 955 
i 497	 630 	 646 
i 841	 869 	 832 
i 994	 753 	 820 
i 26	 142 	 207 
i 316	 337 	 328 
i 323	 497 	 571 
i 440	 560 	 485 
i 140	 693 	 722 
i 447	 282 	 353 
i 387	 304 	 256 
i 971	 791 	 842 
i 824	 422 	 441 
i 547	 706 	 724 
i 582	 561 	 584 
i 836	 408 	 494 
i 271	 817 	 768 
i 776	 705 	 744 
i 432	 818 	 885 
i 625	 507 	 463 
i 843	 379 	 413 
i 609	 610 	 638 
i 959	 394 	 387 
i 629	 927 	 829 
i 137	 565 	 584 
i 471	 226 	 212 
i 266	 168 	 208 
i 934	 397 	 393 
i 730	 128 	 210 
i 176	 873 	 880 
i 477	 237 	 213 
i 40	 834 	 932 
i 359	 516 	 605 
i 277	 932 	 947 
i 787	 944 	 987 
i 918	 585 	 522 
i 982	 970 	 960 
i 305	 707 	 684 
i 325	 245 	 168 
i 182	 168 	 126 
i 324	 646 	 699 
i 138	 985 	 1046 
i 594	 976 	 909 
i 517	 932 	 920 
i 455	 558 	 504 
i 989	 305 	 234 
i 956	 471 	 397 
i 627	 873 	 860 
i 778	 328 	 380 
i 842	 431 	 519 
i 445	 691 	 644 
i 429	 487 	 468 
i 403	 317 	 416 
i 326	 466 	 469 
i 829	 861 	 955 
i 48	 178 	 270 
i 453	 311 	 394 
i 311	 429 	 438 
i 555	 818 	 782 
i 915	 607 	 540 
i 569	 557 	 579 
i 992	 796 	 704 
i 225	 267 	 255 
i 624	 267 	 320 
i 468	 726 	 745 
i 544	 701 	 730 
i 770	 667 	 587 
i 129	 595 	 577 
i 925	 191 	 284 
i 483	 479 	 555 
i 985	 628 	 618 
i 756	 284 	 272 
i 933	 320 	 353 
i 109	 714 	 672 
i 801	 510 	 562 
i 466	 154 	 115 
i 92	 729 	 644 
i 636	 818 	 758 
i 726	 294 	 219 
i 142	 263 	 285 
i 724	 158 	 177 
i 918	 559 	 529 
i 155	 953 	 910 
i 833	 657 	 636 
i 283	 917 	 856 
i 331	 704 	 736 
i 27	 975 	 1025 
i 822	 153 	 131 
i 29	 335 	 258 
i 200	 450 	 401 
i 254	 995 	 1091 
i 757	 638 	 718 
i 704	 953 	 864 
i 319	 320 	 397 
i 227	 673 	 607 
i 894	 848 	 848 
i 867	 549 	 555 
i 915	 331 	 301 
i 168	 679 	 655 
i 550	 783 	 799 
i 545	 125 	 191 
i 138	 999 	 1017 
i 86	 912 	 871 
i 322	 962 	 984 
i 953	 864 	 932 
i 784	 129 	 176 
i 277	 576 	 596 
i 525	 159 	 162 
i 165	 472 	 509 
i 921	 810 	 757 
i 937	 437 	 493 
i 937	 289 	 372 
i 839	 815 	 715 
i 797	 188 	 153 
i 645	 735 	 690 
i 665	 593 	 505 
i 190	 358 	 326 
i 244	 893 	 966 
i 650	 464 	 370 
i 437	 185 	 275 
i 804	 394 	 471 
i 6	 199 	 264 
i 798	 127 	 160 
i 885	 130 	 122 
i 588	 420 	 341 
i 131	 668 	 722 
i 409	 725 	 817 
i 290	 139 	 80 
i 687	 908 	 979 
i 770	 935 	 893 
i 90	 892 	 811 
i 190	 793 	 714 
i 208	 639 	 719 
i 230	 341 	 398 
i 577	 753 	 728 
i 205	 849 	 850 
i 895	 647 	 730 
i 926	 614 	 555 
i 824	 798 	 876 
i 751	 671 	 703 
i 630	 933 	 983 
i 398	 132 	 220 
i 991	 226 	 155 
i 252	 140 	 115 
i 973	 841 	 932 
i 804	 287 	 219 
i 408	 738 	 649 
i 974	 663 	 759 
i 748	 846 	 907 
i 379	 751 	 762 
i 304	 451 	 388 
i 329	 232 	 249 
i 459	 180 	 195 
i 492	 313 	 379 
i 314	 650 	 710 
i 512	 611 	 632 
i 218	 754 	 657 
i 839	 804 	 902 
i 667	 789 	 836 
i 387	 617 	 540 
i 770	 225 	 209 
i 906	 394 	 444 
i 985	 916 	 857 
i 214	 542 	 582 
i 820	 391 	 293 
i 383	 218 	 223 
i 107	 759 	 807 
i 886	 773 	 789 
i 649	 765 	 715 
i 220	 533 	 560 
i 349	 637 	 618 
i 667	 123 	 86 
i 573	 790 	 750 
i 58	 976 	 978 
i 374	 710 	 676 
i 494	 723 	 766 
i 223	 302 	 366 
i 968	 964 	 1006 
i 704	 594 	 566 
i 180	 817 	 833 
i 772	 496 	 581 
i 786	 859 	 878 
i 551	 251 	 184 
i 525	 518 	 463 
i 200	 975 	 995 
i 888	 383 	 301 
i 104	 132 	 95 
i 64	 865 	 822 
i 607	 608 	 705 
i 403	 928 	 861 
i 836	 555 	 643 
i 678	 492 	 537 
i 836	 132 	 87 
i 296	 282 	 342 
i 268	 483 	 383 
i 575	 128 	 206 
i 599	 212 	 310 
i 448	 494 	 405 
i 8	 748 	 781 
i 927	 739 	 652 
i 427	 889 	 969 
i 855	 837 	 853 
i 880	 595 	 578 
i 74	 843 	 885 
i 493	 669 	 765 
i 512	 672 	 683 
i 626	 575 	 506 
i 58	 571 	 592 
i 774	 622 	 644 
i 480	 325 	 333 
i 356	 385 	 478 
i 174	 300 	 364 
i 718	 817 	 857 
i 542	 301 	 356 
i 171	 936 	 889 
