n 200
c  w 
i 775 	 3251 	 1609 	 2187
i 882 	 616 	 4145 	 4570
i 568 	 434 	 821 	 3111
i 1876 	 4014 	 4052 	 1388
i 1901 	 2469 	 1806 	 2555
i 1015 	 4663 	 2216 	 3173
i 1572 	 2511 	 2525 	 4406
i 1226 	 1776 	 766 	 10
i 9 	 2366 	 2187 	 2228
i 1188 	 1333 	 1799 	 4386
i 702 	 2611 	 2497 	 1450
i 648 	 1550 	 2829 	 1379
i 1603 	 4626 	 3925 	 1551
i 1715 	 1142 	 4715 	 3220
i 1456 	 2240 	 2627 	 1711
i 1602 	 3384 	 1711 	 4026
i 298 	 3889 	 1254 	 3713
i 87 	 3043 	 3099 	 1971
i 260 	 597 	 3411 	 2269
i 853 	 1241 	 3639 	 1147
i 345 	 2564 	 2688 	 157
i 1478 	 2403 	 3367 	 2340
i 1853 	 995 	 4041 	 3642
i 1747 	 752 	 2669 	 121
i 1852 	 3913 	 3824 	 4844
i 781 	 1924 	 1816 	 2602
i 1003 	 228 	 4862 	 4639
i 582 	 3502 	 786 	 2317
i 425 	 3465 	 2464 	 4754
i 345 	 832 	 2094 	 503
i 725 	 1135 	 4136 	 1188
i 750 	 1805 	 1299 	 1510
i 285 	 124 	 1355 	 2666
i 814 	 3162 	 269 	 4540
i 1351 	 131 	 4179 	 4829
i 1449 	 4956 	 2147 	 4681
i 1368 	 4601 	 4435 	 4280
i 171 	 1529 	 4774 	 2241
i 1061 	 3910 	 3420 	 4524
i 284 	 4710 	 1035 	 1424
i 1929 	 2381 	 4081 	 1862
i 215 	 4340 	 1403 	 3913
i 1784 	 582 	 3743 	 3086
i 214 	 890 	 2768 	 3951
i 194 	 2203 	 3232 	 915
i 1488 	 3007 	 3147 	 1378
i 765 	 1567 	 902 	 2623
i 509 	 1927 	 4038 	 1102
i 1719 	 3120 	 2955 	 4832
i 983 	 4348 	 3745 	 1923
i 1968 	 2489 	 10 	 460
i 1347 	 2769 	 4402 	 3851
i 1984 	 2634 	 4757 	 3685
i 254 	 2904 	 63 	 2549
i 1784 	 956 	 173 	 740
i 1148 	 4201 	 1832 	 2172
i 927 	 4777 	 2005 	 4772
i 1650 	 750 	 1696 	 4047
i 1291 	 1697 	 4497 	 1599
i 1782 	 3900 	 450 	 4418
i 612 	 208 	 3104 	 2166
i 1240 	 3157 	 4705 	 2565
i 1641 	 4868 	 3295 	 1978
i 1627 	 128 	 4141 	 1391
i 1958 	 1146 	 1164 	 4022
i 753 	 2851 	 3069 	 117
i 1815 	 2567 	 1706 	 3995
i 585 	 2147 	 3413 	 2991
i 937 	 1518 	 158 	 448
i 1866 	 4854 	 3003 	 3770
i 1889 	 1299 	 748 	 3793
i 565 	 4879 	 185 	 1313
i 408 	 1340 	 336 	 2903
i 1672 	 3395 	 3010 	 3719
i 383 	 4707 	 2714 	 2419
i 740 	 1128 	 411 	 4190
i 1053 	 560 	 4629 	 2303
i 163 	 2633 	 1073 	 137
i 1568 	 1811 	 3920 	 339
i 675 	 4096 	 1643 	 2707
i 172 	 1969 	 610 	 4607
i 144 	 3611 	 3327 	 1317
i 1326 	 1042 	 3727 	 173
i 863 	 4129 	 4354 	 4787
i 1871 	 3984 	 2090 	 94
i 645 	 3154 	 221 	 539
i 1982 	 4132 	 868 	 1647
i 1290 	 2502 	 4345 	 3654
i 1784 	 4945 	 3262 	 4816
i 1422 	 1589 	 1134 	 1875
i 1047 	 4852 	 2039 	 4773
i 1592 	 1394 	 4560 	 3661
i 149 	 1651 	 3745 	 1985
i 1918 	 3956 	 2514 	 4752
i 1234 	 3373 	 1399 	 1317
i 348 	 744 	 4962 	 337
i 274 	 3225 	 154 	 4237
i 1921 	 1278 	 1113 	 2427
i 450 	 3142 	 2200 	 112
i 1810 	 1761 	 3763 	 4894
i 1360 	 2508 	 1879 	 3199
i 584 	 4384 	 2951 	 4544
i 1102 	 4340 	 862 	 3622
i 32 	 824 	 3950 	 765
i 1615 	 4094 	 4993 	 3845
i 147 	 1106 	 1272 	 1494
i 1695 	 3462 	 1597 	 3766
i 87 	 361 	 3661 	 3616
i 1143 	 541 	 1815 	 4315
i 1966 	 4756 	 3860 	 2672
i 1638 	 4712 	 1295 	 4173
i 213 	 246 	 4929 	 4567
i 1732 	 4922 	 3412 	 4694
i 410 	 4675 	 1189 	 269
i 1254 	 2777 	 4025 	 3351
i 1250 	 2687 	 1967 	 988
i 1286 	 3773 	 304 	 3134
i 1411 	 4154 	 807 	 2627
i 1546 	 2093 	 1800 	 4394
i 930 	 1729 	 3961 	 1660
i 659 	 2374 	 1355 	 2672
i 818 	 2535 	 2931 	 187
i 123 	 1957 	 3528 	 3431
i 1853 	 496 	 4409 	 2853
i 1703 	 4704 	 987 	 2789
i 1543 	 1784 	 416 	 2725
i 1546 	 2207 	 2120 	 1197
i 1570 	 1081 	 2847 	 579
i 1378 	 4193 	 3241 	 496
i 690 	 1173 	 673 	 2031
