n 200
c  w 
i 1651 	 1070 	 4969 	 1669
i 824 	 3775 	 1606 	 454
i 1708 	 2648 	 1662 	 269
i 32 	 1621 	 1040 	 4831
i 1476 	 2155 	 1648 	 1042
i 131 	 3682 	 787 	 888
i 141 	 1134 	 228 	 434
i 539 	 850 	 2819 	 481
i 763 	 2788 	 2140 	 3966
i 624 	 3737 	 4410 	 836
i 552 	 1073 	 1096 	 1461
i 1072 	 2126 	 1292 	 1377
i 1708 	 2931 	 2409 	 4594
i 644 	 3187 	 483 	 1962
i 1724 	 701 	 2387 	 664
i 615 	 206 	 1135 	 3443
i 1193 	 3266 	 2410 	 4539
i 800 	 1820 	 376 	 3379
i 1152 	 1462 	 4830 	 568
i 1431 	 1123 	 1935 	 2850
i 1617 	 4335 	 2445 	 659
i 1008 	 2918 	 2612 	 1835
i 1443 	 4989 	 2490 	 153
i 76 	 3615 	 3587 	 3171
i 751 	 997 	 2711 	 3875
i 1122 	 3077 	 2255 	 691
i 1811 	 2085 	 1249 	 3108
i 1279 	 3175 	 959 	 2245
i 1003 	 3394 	 2894 	 34
i 523 	 506 	 1860 	 4913
i 196 	 4340 	 67 	 682
i 1181 	 3644 	 3843 	 4827
i 1852 	 1554 	 3703 	 2439
i 1848 	 958 	 3121 	 4152
i 1212 	 4361 	 2261 	 1233
i 1013 	 3210 	 3469 	 48
i 640 	 1363 	 73 	 2908
i 742 	 1923 	 2822 	 2346
i 503 	 2880 	 3018 	 4209
i 608 	 1862 	 4037 	 1156
i 1362 	 2740 	 3586 	 3029
i 1475 	 1707 	 2182 	 1723
i 426 	 4433 	 2947 	 3596
i 1056 	 1416 	 3634 	 4240
i 1107 	 3697 	 2148 	 4620
i 246 	 4961 	 1966 	 1874
i 1135 	 4975 	 1083 	 4356
i 733 	 121 	 512 	 244
i 1139 	 4089 	 3264 	 1540
i 317 	 446 	 3253 	 1855
i 1948 	 1200 	 452 	 2515
i 1041 	 4077 	 1755 	 377
i 1109 	 3894 	 4987 	 3386
i 1541 	 1953 	 260 	 1698
i 770 	 1334 	 1054 	 3756
i 576 	 1557 	 3991 	 4287
i 256 	 2255 	 827 	 1433
i 1076 	 4071 	 3279 	 2563
i 107 	 3721 	 78 	 2869
i 1118 	 1823 	 3237 	 573
i 285 	 3224 	 3949 	 4563
i 69 	 4200 	 1262 	 2097
i 212 	 2306 	 853 	 1971
i 1541 	 4834 	 1258 	 4490
i 835 	 2076 	 924 	 4773
i 457 	 4193 	 2336 	 1410
i 1165 	 2405 	 4270 	 714
i 1687 	 2507 	 1278 	 4926
i 290 	 228 	 4490 	 899
i 1767 	 752 	 2987 	 4944
i 1219 	 3830 	 1916 	 1903
i 1465 	 3164 	 1394 	 755
i 94 	 2308 	 528 	 1379
i 599 	 2855 	 2779 	 4408
i 102 	 2049 	 122 	 4469
i 1818 	 1390 	 4396 	 278
i 642 	 3887 	 1168 	 1027
i 1851 	 4145 	 972 	 2679
i 1189 	 2878 	 4572 	 1641
i 415 	 967 	 2387 	 1274
i 1305 	 2906 	 2643 	 4759
i 302 	 423 	 4167 	 1012
i 984 	 4279 	 481 	 2010
i 266 	 4867 	 2279 	 2269
i 1501 	 3438 	 3286 	 3384
i 1032 	 4249 	 1064 	 560
i 849 	 637 	 2191 	 3160
i 636 	 4569 	 4425 	 4851
i 989 	 2069 	 4610 	 3227
i 992 	 3777 	 4229 	 4936
i 1221 	 4701 	 1947 	 3716
i 1827 	 4216 	 985 	 3323
i 1060 	 4262 	 1708 	 238
i 1404 	 2762 	 788 	 639
i 1355 	 2970 	 3790 	 4974
i 1014 	 3216 	 4825 	 14
i 112 	 4435 	 3231 	 2758
i 1284 	 2460 	 2694 	 1269
i 863 	 4631 	 4976 	 1730
i 1538 	 962 	 54 	 1502
i 88 	 1753 	 1731 	 3727
i 1802 	 2509 	 4357 	 2896
i 189 	 3148 	 2870 	 3008
i 544 	 2696 	 3012 	 1639
i 851 	 1244 	 4388 	 344
i 1477 	 2082 	 1604 	 856
i 684 	 1580 	 2576 	 562
i 1012 	 2621 	 2055 	 2748
i 1745 	 3776 	 1476 	 3871
i 512 	 833 	 1767 	 1754
i 1588 	 4628 	 4753 	 336
i 928 	 2766 	 1966 	 4446
