n 200
c  w 
i 1194 	 4617 	 3116 	 1749
i 395 	 4723 	 3361 	 377
i 1123 	 517 	 55 	 3926
i 206 	 2153 	 1729 	 615
i 1428 	 2323 	 4643 	 312
i 1542 	 4196 	 3630 	 1669
i 1377 	 1320 	 463 	 1785
i 56 	 467 	 770 	 3123
i 32 	 3877 	 4863 	 1068
i 1439 	 3224 	 1436 	 1410
i 1492 	 1482 	 337 	 4242
i 1449 	 2057 	 4848 	 2198
i 1747 	 4492 	 2501 	 3226
i 1474 	 1131 	 4886 	 2132
i 975 	 350 	 3908 	 2576
i 321 	 4668 	 700 	 883
i 1417 	 563 	 1942 	 2146
i 1510 	 3369 	 3547 	 2510
i 1936 	 3875 	 1753 	 3467
i 371 	 1601 	 666 	 302
i 435 	 3158 	 3519 	 4771
i 1711 	 3405 	 1904 	 1721
i 1497 	 812 	 4288 	 4544
i 190 	 4978 	 428 	 4017
i 215 	 2360 	 1164 	 4311
i 290 	 4701 	 1821 	 571
i 1430 	 3564 	 4029 	 4499
i 64 	 4686 	 4792 	 1250
i 1137 	 3311 	 1022 	 2124
i 685 	 2916 	 3835 	 463
i 1487 	 3123 	 4997 	 4191
i 1240 	 425 	 3208 	 3634
i 1109 	 4362 	 2946 	 3497
i 1625 	 4757 	 4059 	 2641
i 1328 	 3088 	 2141 	 3479
i 1109 	 1933 	 4719 	 620
i 96 	 741 	 2734 	 1952
i 1458 	 1569 	 2405 	 2368
i 1873 	 2403 	 1559 	 2785
i 1126 	 4758 	 1420 	 595
i 1648 	 4356 	 4082 	 3186
i 1645 	 3141 	 828 	 2437
i 490 	 2959 	 916 	 3996
i 1953 	 635 	 4606 	 127
i 545 	 2341 	 2070 	 15
i 1559 	 4465 	 2374 	 3584
i 746 	 3924 	 1370 	 4677
i 1472 	 2781 	 273 	 2804
i 854 	 4346 	 991 	 1252
i 994 	 1809 	 3680 	 3709
i 1903 	 4586 	 2705 	 4642
i 86 	 2312 	 4760 	 1579
i 1857 	 1830 	 1585 	 3544
i 517 	 3949 	 2129 	 3154
i 1148 	 3489 	 2832 	 1557
i 507 	 3095 	 4351 	 3399
i 975 	 343 	 4642 	 4920
i 856 	 3322 	 3629 	 1902
i 1162 	 1334 	 1545 	 3120
i 1454 	 1306 	 4690 	 3280
i 1250 	 1275 	 1825 	 4413
i 88 	 3944 	 2568 	 3089
i 972 	 401 	 4636 	 3695
i 1394 	 3988 	 2095 	 929
i 1728 	 1738 	 849 	 1464
i 22 	 4468 	 3357 	 2959
i 319 	 4893 	 1080 	 4431
i 478 	 770 	 2712 	 4317
i 813 	 4527 	 3731 	 2251
i 1388 	 1299 	 340 	 906
i 675 	 4966 	 4592 	 178
i 1581 	 1688 	 1097 	 3276
i 1365 	 1936 	 4731 	 3467
i 560 	 3088 	 1426 	 2199
i 1192 	 2497 	 1631 	 4172
i 1302 	 4333 	 3489 	 294
i 1543 	 2221 	 2536 	 2332
i 1403 	 2867 	 3229 	 202
i 1132 	 2822 	 370 	 1789
i 1799 	 1457 	 65 	 2916
i 1353 	 4786 	 1383 	 4780
i 1149 	 2800 	 1980 	 858
i 117 	 3601 	 30 	 3545
i 1173 	 3510 	 3830 	 1795
i 291 	 1367 	 4118 	 4232
i 1689 	 2347 	 4425 	 2058
i 66 	 4785 	 3837 	 4660
i 496 	 3892 	 2576 	 4618
i 1471 	 3949 	 4399 	 1555
i 698 	 1380 	 2403 	 2037
i 1988 	 2424 	 583 	 2907
i 372 	 4404 	 4692 	 1657
i 307 	 3811 	 889 	 4986
i 462 	 315 	 2044 	 1319
i 38 	 881 	 979 	 1335
i 1905 	 3545 	 953 	 3444
i 997 	 353 	 4990 	 4236
i 688 	 2393 	 1273 	 1696
i 1923 	 1847 	 4593 	 743
i 499 	 4286 	 2390 	 2013
i 1238 	 3270 	 2000 	 4246
i 1429 	 4034 	 566 	 3667
i 1962 	 1535 	 4992 	 4670
i 30 	 945 	 3115 	 2567
i 514 	 3105 	 1803 	 3003
i 198 	 3067 	 4689 	 308
i 1962 	 4282 	 1041 	 1157
i 1426 	 3422 	 3161 	 1666
i 675 	 161 	 913 	 269
i 1674 	 1469 	 3926 	 4092
i 1197 	 3918 	 3763 	 3066
i 1941 	 1878 	 633 	 1143
i 1989 	 2427 	 4137 	 473
i 196 	 3826 	 771 	 400
i 1242 	 1803 	 1547 	 1677
i 88 	 4699 	 3334 	 1909
i 1940 	 4237 	 2168 	 4036
i 280 	 1095 	 3128 	 3691
i 3 	 1891 	 1757 	 4858
i 1503 	 2381 	 1002 	 3734
i 1919 	 139 	 4197 	 294
i 1581 	 4959 	 684 	 2064
i 704 	 2222 	 3732 	 1979
i 767 	 2066 	 3879 	 1771
i 520 	 1047 	 808 	 2000
i 852 	 3926 	 691 	 2137
i 325 	 2439 	 1995 	 4568
i 1924 	 2987 	 3302 	 4610
i 1245 	 2500 	 4894 	 2072
i 983 	 579 	 4127 	 4213
i 1115 	 2859 	 1193 	 4703
i 1966 	 72 	 1474 	 1220
i 442 	 2272 	 3211 	 3233
i 478 	 3892 	 370 	 2007
i 531 	 2355 	 1575 	 1143
i 135 	 4867 	 754 	 3449
i 946 	 649 	 522 	 4818
i 486 	 4639 	 4031 	 4000
i 998 	 224 	 3703 	 2416
i 112 	 178 	 3626 	 1387
i 975 	 1837 	 4610 	 3630
i 290 	 4970 	 638 	 2053
i 929 	 2203 	 3187 	 2659
i 827 	 3932 	 1109 	 4429
i 1828 	 1622 	 4247 	 790
i 503 	 3279 	 4781 	 3751
i 1396 	 3485 	 1167 	 3770
i 1460 	 4784 	 157 	 1095
i 647 	 4758 	 4715 	 2343
i 1891 	 354 	 4386 	 2055
i 1018 	 2574 	 4705 	 4608
i 601 	 815 	 4038 	 1077
i 970 	 3285 	 1858 	 3679
i 624 	 1639 	 2431 	 58
i 47 	 3588 	 3819 	 3768
i 1348 	 3966 	 4853 	 4985
i 1489 	 4569 	 2329 	 3454
i 1965 	 1715 	 509 	 2460
i 1711 	 215 	 2069 	 786
i 406 	 1107 	 1854 	 3439
