c Instance Type c
c
n 700
c w	 v1	 v2
i 352	 499 	 467 
i 371	 133 	 118 
i 317	 536 	 600 
i 361	 884 	 911 
i 252	 671 	 643 
i 51	 274 	 220 
i 555	 588 	 497 
i 184	 431 	 479 
i 137	 674 	 721 
i 553	 167 	 144 
i 990	 668 	 715 
i 16	 974 	 895 
i 494	 467 	 452 
i 364	 307 	 364 
i 994	 873 	 780 
i 179	 305 	 222 
i 716	 512 	 540 
i 77	 552 	 617 
i 710	 323 	 416 
i 773	 977 	 980 
i 400	 431 	 432 
i 371	 198 	 202 
i 771	 294 	 197 
i 992	 672 	 648 
i 850	 482 	 457 
i 69	 516 	 527 
i 521	 595 	 549 
i 18	 278 	 247 
i 256	 126 	 37 
i 231	 984 	 1050 
i 590	 556 	 502 
i 688	 119 	 139 
i 895	 585 	 559 
i 527	 601 	 574 
i 945	 941 	 884 
i 402	 388 	 345 
i 946	 882 	 943 
i 136	 234 	 298 
i 152	 543 	 459 
i 135	 595 	 557 
i 635	 446 	 526 
i 644	 653 	 670 
i 178	 300 	 296 
i 729	 633 	 535 
i 664	 960 	 1051 
i 976	 264 	 235 
i 843	 519 	 480 
i 982	 348 	 336 
i 470	 192 	 210 
i 15	 264 	 309 
i 392	 540 	 512 
i 2	 452 	 353 
i 215	 977 	 913 
i 803	 519 	 601 
i 758	 529 	 544 
i 931	 491 	 501 
i 391	 810 	 789 
i 658	 192 	 167 
i 749	 584 	 653 
i 921	 222 	 294 
i 405	 868 	 819 
i 789	 300 	 251 
i 763	 305 	 299 
i 223	 468 	 423 
i 693	 391 	 297 
i 121	 904 	 997 
i 907	 507 	 478 
i 999	 860 	 762 
i 532	 309 	 361 
i 657	 174 	 211 
i 509	 943 	 861 
i 722	 281 	 356 
i 941	 511 	 539 
i 344	 931 	 1004 
i 660	 288 	 299 
i 553	 318 	 353 
i 999	 287 	 304 
i 842	 604 	 621 
i 66	 617 	 540 
i 138	 408 	 463 
i 74	 129 	 85 
i 265	 209 	 110 
i 715	 992 	 1081 
i 639	 674 	 632 
i 837	 555 	 645 
i 71	 163 	 164 
i 270	 767 	 767 
i 825	 400 	 369 
i 395	 922 	 904 
i 729	 139 	 148 
i 749	 829 	 853 
i 860	 193 	 270 
i 851	 199 	 219 
i 486	 154 	 102 
i 985	 414 	 329 
i 45	 372 	 302 
i 783	 821 	 804 
i 109	 380 	 328 
i 22	 688 	 715 
i 54	 165 	 138 
i 862	 654 	 577 
i 954	 318 	 413 
i 55	 217 	 282 
i 104	 753 	 716 
i 444	 968 	 928 
i 738	 149 	 118 
i 537	 283 	 208 
i 840	 656 	 603 
i 490	 874 	 825 
i 552	 553 	 515 
i 163	 881 	 815 
i 396	 985 	 910 
i 516	 966 	 902 
i 239	 814 	 771 
i 203	 206 	 252 
i 247	 473 	 466 
i 441	 780 	 681 
i 55	 895 	 964 
i 912	 217 	 184 
i 411	 447 	 524 
i 277	 725 	 635 
i 261	 881 	 870 
i 223	 996 	 1088 
i 15	 271 	 211 
i 122	 527 	 507 
i 530	 289 	 319 
i 284	 706 	 624 
