c Instance Type c
c
n 700
c w	 v1	 v2
i 200	 618 	 715 
i 552	 953 	 922 
i 302	 344 	 437 
i 734	 195 	 154 
i 507	 293 	 237 
i 914	 486 	 530 
i 241	 762 	 735 
i 670	 389 	 474 
i 60	 376 	 348 
i 203	 615 	 547 
i 773	 770 	 742 
i 721	 759 	 841 
i 983	 181 	 123 
i 79	 154 	 243 
i 284	 418 	 409 
i 706	 615 	 588 
i 439	 369 	 391 
i 753	 694 	 650 
i 52	 628 	 596 
i 618	 952 	 960 
i 360	 205 	 168 
i 90	 526 	 433 
i 168	 449 	 352 
i 217	 639 	 558 
i 562	 594 	 570 
i 130	 111 	 28 
i 421	 440 	 445 
i 78	 983 	 938 
i 659	 343 	 309 
i 605	 646 	 735 
i 712	 240 	 201 
i 180	 521 	 500 
i 560	 553 	 566 
i 156	 571 	 627 
i 699	 658 	 627 
i 699	 998 	 993 
i 70	 187 	 266 
i 51	 655 	 749 
i 313	 904 	 930 
i 915	 309 	 256 
i 62	 264 	 354 
i 523	 539 	 465 
i 21	 893 	 931 
i 539	 508 	 577 
i 156	 316 	 325 
i 154	 623 	 572 
i 239	 157 	 120 
i 851	 953 	 926 
i 743	 929 	 964 
i 966	 602 	 620 
i 139	 814 	 845 
i 621	 770 	 705 
i 502	 886 	 825 
i 949	 611 	 658 
i 180	 474 	 552 
i 756	 959 	 868 
i 808	 288 	 245 
i 756	 568 	 495 
i 677	 894 	 969 
i 230	 608 	 677 
i 22	 248 	 345 
i 762	 830 	 851 
i 634	 989 	 910 
i 197	 276 	 187 
i 606	 932 	 879 
i 560	 837 	 935 
i 760	 878 	 938 
i 276	 243 	 254 
i 157	 364 	 311 
i 716	 257 	 250 
i 870	 120 	 117 
i 680	 996 	 945 
i 668	 646 	 722 
i 854	 743 	 659 
i 778	 794 	 831 
i 596	 116 	 65 
i 460	 111 	 12 
i 608	 825 	 781 
i 893	 433 	 420 
i 58	 642 	 573 
i 70	 167 	 72 
i 66	 600 	 641 
i 668	 821 	 795 
i 380	 718 	 663 
i 149	 789 	 690 
i 156	 510 	 530 
i 156	 729 	 641 
i 959	 736 	 770 
i 323	 987 	 999 
i 920	 488 	 512 
i 984	 626 	 664 
i 535	 649 	 700 
i 335	 388 	 373 
i 18	 721 	 781 
i 781	 925 	 1015 
i 231	 931 	 852 
i 927	 579 	 531 
i 630	 635 	 579 
i 616	 342 	 351 
i 41	 844 	 837 
i 620	 508 	 498 
i 227	 233 	 330 
i 539	 906 	 870 
i 226	 395 	 362 
i 142	 222 	 146 
i 65	 181 	 151 
i 591	 277 	 232 
i 181	 513 	 594 
i 442	 713 	 717 
i 267	 310 	 322 
i 713	 725 	 661 
i 851	 238 	 220 
i 747	 226 	 316 
i 68	 512 	 447 
i 193	 813 	 776 
i 272	 920 	 896 
i 460	 343 	 437 
i 912	 590 	 521 
i 590	 509 	 528 
i 814	 975 	 1047 
i 506	 588 	 603 
i 649	 752 	 737 
i 779	 228 	 163 
i 231	 184 	 132 
i 21	 340 	 327 
i 931	 622 	 663 
i 193	 963 	 896 
i 732	 940 	 856 
i 180	 189 	 223 
i 152	 719 	 715 
i 688	 597 	 695 
i 410	 221 	 248 
i 542	 602 	 585 
i 624	 757 	 787 
i 882	 973 	 1007 
i 458	 471 	 491 
i 417	 212 	 270 
i 349	 361 	 366 
i 437	 432 	 473 
i 122	 139 	 210 
i 669	 570 	 579 
i 793	 561 	 652 
i 346	 241 	 240 
i 74	 614 	 538 
i 44	 302 	 202 
i 450	 899 	 891 
i 563	 545 	 620 
i 845	 362 	 307 
i 207	 830 	 862 
i 239	 568 	 625 
i 755	 442 	 433 
i 263	 927 	 876 
i 409	 889 	 907 
i 974	 442 	 475 
i 191	 551 	 593 
i 78	 555 	 487 
i 566	 966 	 1011 
i 849	 858 	 872 
i 658	 172 	 227 
i 173	 763 	 666 
i 545	 573 	 627 
i 464	 978 	 884 
i 339	 311 	 299 
i 712	 839 	 822 
i 208	 544 	 565 
i 708	 288 	 325 
i 670	 432 	 382 
i 512	 188 	 108 
i 581	 695 	 747 
i 315	 497 	 583 
i 835	 512 	 507 
i 811	 309 	 397 
i 36	 340 	 296 
i 855	 735 	 833 
i 344	 218 	 158 
i 544	 760 	 841 
i 905	 482 	 498 
i 992	 708 	 626 
i 649	 799 	 833 
i 85	 586 	 683 
i 535	 526 	 590 
i 759	 951 	 977 
i 18	 899 	 932 
i 720	 260 	 264 
i 841	 254 	 327 
i 572	 433 	 415 
i 990	 353 	 316 
i 662	 869 	 830 
i 437	 950 	 1041 
i 971	 659 	 567 
i 439	 647 	 662 
i 384	 489 	 456 
i 271	 163 	 134 
i 438	 758 	 673 
i 599	 336 	 419 
i 962	 219 	 216 
i 235	 585 	 581 
i 88	 868 	 796 
i 33	 254 	 269 
i 649	 218 	 228 
i 254	 257 	 355 
i 679	 772 	 746 
i 738	 183 	 212 
i 467	 499 	 415 
i 720	 566 	 602 
i 842	 493 	 522 
i 376	 928 	 1004 
i 228	 466 	 559 
i 390	 593 	 493 
i 511	 220 	 249 
i 676	 710 	 790 
i 420	 702 	 718 
i 501	 146 	 110 
i 938	 719 	 776 
i 452	 793 	 794 
i 881	 511 	 481 
i 801	 196 	 241 
i 202	 978 	 1068 
i 744	 950 	 918 
i 867	 950 	 1021 
i 542	 639 	 645 
i 208	 553 	 643 
i 247	 182 	 172 
i 931	 467 	 445 
i 699	 279 	 347 
i 150	 731 	 775 
i 246	 153 	 158 
i 223	 799 	 844 
i 167	 758 	 752 
i 111	 176 	 143 
i 705	 936 	 1012 
i 203	 520 	 437 
i 283	 476 	 443 
i 684	 879 	 832 
i 874	 338 	 431 
i 572	 198 	 121 
i 620	 842 	 814 
i 395	 420 	 437 
i 124	 178 	 228 
i 197	 597 	 669 
i 126	 899 	 912 
i 586	 795 	 849 
i 997	 874 	 784 
i 862	 285 	 332 
i 118	 523 	 545 
i 216	 494 	 431 
i 39	 598 	 659 
i 387	 922 	 862 
i 463	 554 	 519 
i 11	 334 	 338 
i 898	 212 	 241 
i 667	 718 	 664 
i 527	 515 	 461 
i 723	 564 	 482 
i 187	 332 	 274 
i 618	 878 	 863 
i 168	 154 	 147 
i 80	 872 	 942 
i 578	 162 	 125 
i 829	 451 	 416 
i 943	 916 	 860 
i 627	 603 	 681 
i 83	 812 	 795 
i 593	 129 	 57 
i 842	 213 	 178 
i 705	 400 	 489 
i 755	 780 	 702 
i 611	 305 	 243 
i 668	 175 	 229 
i 52	 455 	 475 
i 957	 746 	 755 
i 512	 945 	 879 
i 301	 849 	 799 
i 322	 333 	 402 
i 436	 459 	 496 
i 762	 752 	 731 
i 516	 705 	 635 
i 735	 807 	 859 
i 807	 979 	 964 
i 195	 777 	 773 
i 909	 423 	 410 
i 848	 907 	 997 
i 679	 171 	 121 
i 929	 398 	 412 
i 322	 262 	 163 
i 43	 876 	 930 
i 711	 338 	 295 
i 495	 472 	 376 
i 472	 260 	 325 
i 222	 642 	 546 
i 573	 181 	 267 
i 469	 572 	 628 
i 537	 529 	 521 
i 860	 753 	 731 
i 31	 374 	 416 
i 891	 383 	 434 
i 148	 180 	 173 
i 554	 436 	 528 
i 721	 456 	 442 
i 319	 304 	 335 
i 398	 326 	 271 
i 917	 267 	 306 
i 388	 962 	 908 
i 111	 483 	 401 
i 407	 831 	 756 
i 713	 576 	 479 
i 791	 359 	 291 
i 157	 774 	 817 
i 545	 740 	 728 
i 763	 238 	 289 
i 6	 821 	 752 
i 181	 135 	 50 
i 140	 756 	 748 
i 559	 964 	 978 
i 369	 160 	 256 
i 892	 272 	 310 
i 172	 287 	 283 
i 918	 434 	 462 
i 627	 184 	 121 
i 770	 575 	 664 
i 569	 361 	 452 
i 597	 502 	 429 
i 323	 568 	 523 
i 284	 980 	 1046 
i 339	 601 	 541 
i 521	 583 	 502 
i 719	 310 	 263 
i 84	 741 	 678 
i 166	 422 	 484 
i 688	 588 	 604 
i 970	 544 	 474 
i 411	 504 	 554 
i 925	 625 	 539 
i 903	 869 	 840 
i 454	 722 	 761 
i 986	 903 	 846 
i 211	 988 	 1075 
i 920	 337 	 241 
i 271	 503 	 440 
i 808	 338 	 412 
i 296	 857 	 926 
i 737	 993 	 944 
i 316	 771 	 707 
i 170	 836 	 752 
i 857	 265 	 272 
i 748	 884 	 888 
i 735	 188 	 235 
i 990	 131 	 162 
i 433	 149 	 234 
i 688	 314 	 361 
i 528	 203 	 109 
i 520	 954 	 1007 
i 263	 293 	 209 
i 80	 454 	 404 
i 253	 528 	 450 
i 123	 118 	 189 
i 209	 585 	 603 
i 233	 350 	 366 
i 276	 933 	 836 
i 505	 868 	 909 
i 609	 632 	 578 
i 558	 659 	 709 
i 763	 453 	 356 
i 149	 527 	 446 
i 619	 752 	 721 
i 628	 850 	 844 
i 162	 724 	 760 
i 431	 363 	 445 
i 356	 883 	 820 
i 208	 898 	 936 
i 794	 637 	 597 
i 411	 844 	 916 
i 796	 625 	 649 
i 265	 640 	 694 
i 985	 726 	 704 
i 817	 147 	 50 
i 507	 566 	 502 
i 791	 282 	 304 
i 660	 205 	 298 
i 547	 372 	 306 
i 139	 989 	 1082 
i 963	 370 	 345 
i 543	 246 	 181 
i 139	 801 	 789 
i 830	 598 	 583 
i 871	 946 	 894 
i 384	 963 	 1013 
i 577	 235 	 243 
i 683	 778 	 718 
i 977	 748 	 797 
i 965	 903 	 980 
i 258	 874 	 944 
i 410	 323 	 301 
i 186	 479 	 485 
i 734	 870 	 842 
i 675	 360 	 307 
i 634	 576 	 600 
i 774	 355 	 294 
i 525	 837 	 913 
i 243	 128 	 199 
i 134	 794 	 858 
i 993	 694 	 610 
i 232	 563 	 561 
i 646	 914 	 949 
i 500	 499 	 481 
i 780	 822 	 739 
i 305	 143 	 187 
i 579	 694 	 692 
i 396	 870 	 774 
i 416	 763 	 715 
i 185	 637 	 616 
i 841	 480 	 457 
i 350	 552 	 576 
i 253	 988 	 941 
i 690	 700 	 753 
i 490	 177 	 186 
i 527	 254 	 324 
i 184	 894 	 880 
i 38	 445 	 510 
i 772	 463 	 411 
i 364	 696 	 681 
i 779	 160 	 114 
i 276	 506 	 529 
i 263	 170 	 244 
i 926	 407 	 419 
i 2	 201 	 111 
i 163	 688 	 704 
i 44	 557 	 609 
i 420	 942 	 1002 
i 816	 789 	 803 
i 476	 117 	 204 
i 531	 498 	 541 
i 976	 739 	 837 
i 44	 401 	 352 
i 377	 288 	 224 
i 479	 788 	 724 
i 129	 835 	 804 
i 631	 462 	 440 
i 566	 252 	 314 
i 330	 965 	 990 
i 337	 586 	 506 
i 773	 530 	 556 
i 480	 279 	 300 
i 806	 273 	 303 
i 6	 501 	 407 
i 767	 664 	 665 
i 582	 828 	 855 
i 977	 247 	 200 
i 137	 594 	 660 
i 97	 425 	 357 
i 632	 982 	 982 
i 104	 184 	 138 
i 294	 747 	 797 
i 477	 400 	 412 
i 916	 981 	 994 
i 539	 118 	 84 
i 346	 571 	 654 
i 499	 248 	 326 
i 43	 486 	 391 
i 396	 339 	 264 
i 376	 484 	 535 
i 458	 930 	 1002 
i 174	 285 	 216 
i 499	 956 	 982 
i 478	 566 	 575 
i 487	 181 	 98 
i 5	 478 	 464 
i 159	 404 	 490 
i 581	 309 	 404 
i 838	 336 	 310 
i 259	 449 	 498 
i 180	 234 	 175 
i 377	 112 	 87 
i 328	 251 	 326 
i 840	 815 	 786 
i 919	 414 	 482 
i 334	 493 	 562 
i 663	 880 	 781 
i 887	 821 	 838 
i 141	 800 	 784 
i 521	 242 	 278 
i 660	 907 	 979 
i 663	 201 	 148 
