c Instance Type c
c
n 700
c w	 v1	 v2
i 545	 738 	 764 
i 230	 443 	 397 
i 283	 154 	 178 
i 103	 399 	 491 
i 257	 809 	 725 
i 272	 262 	 305 
i 920	 500 	 537 
i 150	 803 	 824 
i 976	 980 	 977 
i 846	 633 	 618 
i 552	 445 	 539 
i 925	 120 	 60 
i 974	 362 	 359 
i 300	 915 	 932 
i 86	 880 	 949 
i 256	 954 	 877 
i 693	 702 	 609 
i 472	 422 	 359 
i 450	 963 	 895 
i 38	 508 	 410 
i 414	 889 	 901 
i 425	 866 	 863 
i 708	 158 	 150 
i 613	 590 	 642 
i 478	 225 	 294 
i 427	 977 	 897 
i 92	 192 	 251 
i 442	 225 	 178 
i 401	 391 	 434 
i 847	 537 	 588 
i 723	 546 	 480 
i 573	 157 	 176 
i 627	 591 	 551 
i 167	 113 	 196 
i 295	 791 	 769 
i 269	 656 	 720 
i 361	 748 	 830 
i 489	 567 	 537 
i 805	 806 	 857 
i 285	 555 	 575 
i 774	 339 	 304 
i 826	 490 	 569 
i 367	 130 	 135 
i 370	 399 	 437 
i 136	 324 	 421 
i 749	 674 	 625 
i 467	 515 	 538 
i 980	 437 	 358 
i 762	 752 	 834 
i 263	 534 	 472 
i 519	 180 	 273 
i 945	 470 	 528 
i 967	 380 	 312 
i 292	 847 	 853 
i 532	 573 	 606 
i 167	 562 	 545 
i 621	 789 	 865 
i 987	 448 	 520 
i 709	 542 	 566 
i 186	 462 	 539 
i 265	 635 	 616 
i 668	 607 	 577 
i 971	 425 	 388 
i 799	 568 	 590 
i 320	 151 	 79 
i 827	 744 	 705 
i 591	 224 	 310 
i 970	 120 	 203 
i 456	 886 	 911 
i 851	 553 	 615 
i 442	 453 	 368 
i 1	 814 	 863 
i 355	 238 	 281 
i 869	 522 	 525 
i 915	 177 	 244 
i 627	 305 	 337 
i 755	 580 	 531 
i 766	 518 	 463 
i 638	 446 	 482 
i 137	 115 	 121 
i 521	 838 	 933 
i 313	 907 	 1002 
i 457	 681 	 647 
i 920	 430 	 370 
i 994	 889 	 812 
i 214	 744 	 792 
i 741	 446 	 445 
i 201	 673 	 625 
i 578	 873 	 953 
i 583	 590 	 497 
i 401	 176 	 188 
i 297	 153 	 227 
i 938	 132 	 98 
i 298	 426 	 376 
i 174	 604 	 552 
i 885	 706 	 697 
i 263	 478 	 417 
i 895	 921 	 901 
i 753	 267 	 362 
i 293	 181 	 193 
i 366	 216 	 308 
i 415	 714 	 665 
i 439	 601 	 540 
i 793	 895 	 894 
i 348	 228 	 261 
i 19	 446 	 456 
i 432	 853 	 916 
i 344	 142 	 184 
i 520	 497 	 490 
i 599	 478 	 529 
i 717	 977 	 902 
i 396	 943 	 950 
i 947	 284 	 379 
i 830	 460 	 514 
i 962	 901 	 824 
i 339	 607 	 534 
i 175	 211 	 224 
i 210	 938 	 1020 
i 644	 682 	 668 
i 58	 207 	 113 
i 32	 882 	 931 
i 968	 994 	 922 
i 164	 584 	 502 
i 557	 565 	 649 
i 447	 362 	 438 
i 5	 468 	 412 
i 118	 591 	 570 
i 48	 208 	 229 
i 691	 130 	 80 
i 800	 515 	 476 
i 668	 543 	 511 
i 661	 320 	 281 
i 195	 448 	 442 
i 706	 530 	 436 
i 988	 461 	 456 
i 391	 358 	 354 
i 931	 556 	 575 
i 41	 910 	 939 
i 63	 561 	 528 
i 518	 784 	 711 
i 5	 170 	 231 
i 240	 473 	 466 
i 619	 748 	 780 
i 91	 280 	 253 
i 485	 307 	 278 
i 762	 731 	 780 
i 264	 270 	 305 
i 164	 802 	 845 
i 670	 488 	 544 
i 428	 788 	 748 
i 495	 911 	 871 
i 903	 739 	 747 
i 620	 266 	 198 
i 810	 855 	 805 
i 32	 293 	 340 
i 728	 611 	 611 
i 907	 387 	 440 
i 685	 991 	 1076 
i 111	 742 	 761 
i 872	 549 	 454 
i 773	 816 	 820 
