c Instance Type k
c
n 300
c w	 v1	 v2
i 462	 196 	 889 
i 86	 286 	 797 
i 87	 329 	 692 
i 169	 539 	 415 
i 413	 816 	 249 
i 964	 523 	 436 
i 995	 179 	 814 
i 950	 905 	 83 
i 466	 269 	 651 
i 457	 630 	 410 
i 846	 92 	 980 
i 774	 178 	 758 
i 693	 265 	 737 
i 305	 433 	 476 
i 579	 845 	 229 
i 405	 810 	 168 
i 704	 805 	 209 
i 176	 756 	 239 
i 602	 223 	 826 
i 711	 679 	 295 
i 416	 526 	 467 
i 316	 301 	 728 
i 502	 994 	 96 
i 17	 300 	 668 
i 71	 878 	 59 
i 941	 284 	 815 
i 335	 987 	 90 
i 907	 164 	 847 
i 386	 765 	 291 
i 133	 476 	 516 
i 510	 892 	 206 
i 978	 208 	 749 
i 626	 709 	 247 
i 537	 726 	 290 
i 881	 797 	 195 
i 71	 738 	 311 
i 71	 74 	 953 
i 875	 981 	 106 
i 437	 367 	 665 
i 221	 500 	 426 
i 685	 10 	 892 
i 675	 988 	 26 
i 966	 614 	 475 
i 253	 152 	 882 
i 837	 33 	 929 
i 301	 104 	 837 
i 48	 174 	 782 
i 783	 49 	 889 
i 681	 486 	 540 
i 344	 707 	 218 
i 483	 392 	 535 
i 514	 68 	 853 
i 753	 34 	 965 
i 702	 287 	 792 
i 377	 124 	 961 
i 849	 425 	 480 
i 61	 473 	 467 
i 345	 256 	 694 
i 610	 936 	 121 
i 243	 281 	 707 
i 376	 764 	 303 
i 518	 279 	 801 
i 649	 33 	 991 
i 394	 734 	 210 
i 291	 112 	 857 
i 219	 961 	 107 
i 251	 22 	 907 
i 456	 366 	 634 
i 710	 976 	 54 
i 449	 219 	 824 
i 895	 595 	 401 
i 733	 114 	 938 
i 638	 762 	 297 
i 578	 157 	 848 
i 803	 447 	 581 
i 153	 666 	 354 
i 927	 916 	 115 
i 175	 373 	 725 
i 678	 83 	 994 
i 118	 532 	 404 
i 839	 427 	 629 
i 325	 161 	 918 
i 89	 799 	 232 
i 885	 377 	 685 
i 417	 181 	 770 
i 61	 333 	 752 
i 665	 261 	 807 
i 292	 435 	 507 
i 285	 113 	 846 
i 254	 231 	 835 
i 442	 71 	 872 
i 225	 395 	 588 
i 121	 484 	 458 
i 779	 370 	 648 
i 595	 787 	 268 
i 856	 847 	 73 
i 784	 513 	 460 
i 628	 805 	 255 
i 845	 91 	 984 
i 146	 344 	 584 
i 977	 785 	 158 
i 236	 11 	 956 
i 656	 131 	 787 
i 874	 910 	 88 
i 471	 505 	 445 
i 247	 362 	 557 
i 356	 146 	 876 
i 726	 774 	 209 
i 531	 620 	 381 
i 450	 765 	 305 
i 599	 742 	 285 
i 818	 978 	 79 
i 432	 634 	 421 
i 530	 509 	 528 
i 997	 979 	 23 
i 253	 227 	 784 
i 354	 583 	 457 
i 969	 309 	 686 
i 390	 840 	 78 
i 900	 290 	 782 
i 754	 888 	 132 
i 394	 706 	 310 
i 44	 139 	 804 
i 824	 668 	 377 
i 516	 666 	 375 
i 712	 918 	 170 
i 271	 273 	 730 
i 974	 242 	 823 
i 453	 632 	 400 
i 551	 532 	 559 
i 415	 286 	 782 
i 22	 680 	 329 
i 606	 724 	 313 
i 825	 549 	 421 
i 554	 65 	 837 
i 262	 777 	 311 
i 197	 48 	 883 
i 714	 23 	 932 
i 540	 476 	 440 
i 207	 28 	 951 
i 163	 442 	 639 
i 7	 463 	 553 
i 556	 70 	 882 
i 245	 894 	 177 
i 602	 448 	 636 
i 625	 709 	 331 
i 567	 906 	 145 
i 782	 620 	 434 
i 239	 160 	 788 
i 328	 367 	 587 
i 947	 529 	 514 
i 854	 535 	 400 
i 441	 92 	 855 
i 752	 336 	 591 
i 612	 938 	 95 
i 537	 563 	 396 
i 239	 131 	 809 
i 988	 913 	 154 
i 761	 153 	 944 
i 10	 480 	 490 
i 285	 428 	 648 
i 3	 282 	 700 
i 183	 723 	 278 
i 433	 476 	 592 
i 577	 88 	 958 
i 169	 625 	 343 
i 469	 863 	 131 
i 677	 852 	 125 
i 504	 614 	 394 
i 491	 624 	 279 
i 845	 909 	 85 
i 728	 911 	 138 
i 146	 95 	 893 
i 654	 528 	 558 
i 499	 105 	 797 
i 282	 273 	 755 
i 628	 742 	 259 
i 105	 419 	 552 
i 495	 922 	 173 
i 38	 414 	 605 
i 60	 260 	 741 
i 509	 987 	 47 
i 242	 133 	 869 
i 697	 786 	 121 
i 628	 286 	 642 
i 647	 567 	 416 
i 292	 196 	 735 
i 799	 300 	 715 
i 160	 795 	 205 
i 135	 832 	 251 
i 734	 892 	 42 
i 243	 402 	 529 
i 662	 643 	 315 
i 178	 340 	 575 
i 221	 968 	 48 
i 368	 616 	 471 
i 787	 908 	 25 
i 949	 707 	 278 
i 529	 867 	 77 
i 33	 3 	 902 
i 949	 736 	 354 
i 126	 978 	 43 
i 290	 641 	 458 
i 586	 818 	 148 
i 669	 40 	 902 
i 38	 407 	 677 
i 973	 195 	 870 
i 106	 144 	 862 
i 537	 673 	 307 
i 763	 705 	 275 
i 823	 654 	 273 
i 774	 780 	 143 
i 128	 70 	 959 
i 124	 656 	 359 
i 460	 325 	 698 
i 765	 363 	 541 
i 686	 337 	 606 
i 516	 442 	 529 
i 53	 978 	 4 
i 457	 742 	 305 
i 863	 566 	 412 
i 5	 340 	 594 
i 126	 468 	 480 
i 886	 591 	 489 
i 466	 52 	 881 
i 85	 816 	 201 
i 111	 503 	 582 
i 330	 20 	 923 
i 693	 72 	 887 
i 729	 529 	 388 
i 470	 392 	 638 
i 865	 397 	 702 
i 42	 522 	 470 
i 288	 408 	 502 
i 190	 874 	 46 
i 417	 958 	 130 
i 7	 70 	 901 
i 932	 399 	 589 
i 302	 93 	 906 
i 649	 821 	 87 
i 739	 292 	 694 
i 395	 157 	 909 
i 391	 199 	 771 
i 854	 486 	 566 
i 909	 676 	 351 
i 16	 93 	 921 
i 937	 100 	 932 
i 363	 32 	 875 
i 807	 334 	 596 
i 324	 982 	 115 
i 369	 721 	 232 
i 806	 116 	 868 
i 639	 506 	 518 
i 994	 361 	 560 
i 758	 270 	 787 
i 396	 285 	 790 
i 992	 223 	 872 
i 658	 585 	 316 
i 724	 393 	 575 
i 881	 716 	 248 
i 860	 86 	 821 
i 131	 891 	 40 
i 558	 531 	 502 
i 184	 525 	 380 
i 296	 284 	 675 
i 84	 679 	 337 
i 963	 672 	 389 
i 943	 331 	 647 
i 954	 55 	 966 
i 300	 935 	 82 
i 627	 796 	 221 
i 675	 926 	 83 
i 838	 485 	 416 
i 509	 668 	 338 
i 540	 963 	 112 
i 841	 47 	 925 
i 427	 11 	 907 
i 235	 953 	 73 
i 629	 908 	 106 
i 415	 209 	 788 
i 917	 835 	 121 
i 505	 510 	 431 
i 984	 349 	 690 
i 994	 858 	 114 
i 530	 398 	 567 
i 349	 239 	 735 
i 847	 666 	 311 
i 18	 901 	 68 
i 518	 530 	 419 
i 74	 944 	 71 
i 564	 862 	 96 
i 851	 368 	 692 
i 65	 353 	 577 
i 763	 347 	 554 
i 131	 877 	 104 
i 461	 227 	 802 
i 838	 74 	 880 
i 227	 92 	 848 
i 569	 609 	 440 
i 819	 683 	 354 
c
c
W 76167
c end of file
