c Instance Type c
c
n 1000
c w	 v1	 v2
i 420	 549 	 510 
i 608	 155 	 146 
i 932	 532 	 480 
i 757	 347 	 441 
i 475	 175 	 134 
i 21	 963 	 1013 
i 771	 208 	 160 
i 795	 654 	 635 
i 689	 895 	 853 
i 13	 483 	 467 
i 507	 713 	 781 
i 556	 988 	 978 
i 31	 508 	 484 
i 297	 722 	 649 
i 370	 698 	 721 
i 329	 963 	 990 
i 438	 743 	 724 
i 49	 974 	 914 
i 931	 450 	 528 
i 350	 711 	 791 
i 28	 198 	 180 
i 16	 947 	 1040 
i 463	 458 	 557 
i 150	 798 	 757 
i 811	 922 	 955 
i 770	 580 	 678 
i 482	 256 	 242 
i 453	 618 	 614 
i 834	 798 	 780 
i 510	 702 	 754 
i 609	 617 	 675 
i 549	 982 	 1043 
i 939	 954 	 907 
i 713	 952 	 935 
i 626	 326 	 271 
i 155	 917 	 1016 
i 319	 912 	 908 
i 889	 406 	 492 
i 663	 834 	 887 
i 328	 311 	 266 
i 898	 989 	 1066 
i 878	 803 	 790 
i 827	 630 	 605 
i 774	 868 	 786 
i 17	 351 	 394 
i 923	 555 	 629 
i 825	 555 	 493 
i 158	 983 	 898 
i 971	 925 	 973 
i 198	 720 	 634 
i 186	 969 	 1062 
i 963	 870 	 939 
i 548	 370 	 404 
i 400	 706 	 695 
i 670	 787 	 780 
i 170	 536 	 513 
i 670	 422 	 364 
i 651	 592 	 566 
i 567	 662 	 630 
i 254	 434 	 442 
i 219	 497 	 542 
i 74	 469 	 507 
i 366	 334 	 281 
i 37	 933 	 960 
i 797	 443 	 404 
i 277	 857 	 852 
i 627	 314 	 243 
i 169	 504 	 563 
i 789	 835 	 808 
i 153	 251 	 275 
i 587	 732 	 799 
i 990	 488 	 570 
i 242	 213 	 168 
i 167	 425 	 388 
i 542	 992 	 914 
i 381	 377 	 354 
i 610	 803 	 706 
i 53	 935 	 872 
i 866	 757 	 851 
i 25	 194 	 119 
i 723	 746 	 788 
i 149	 603 	 644 
i 264	 526 	 615 
i 617	 774 	 696 
i 609	 165 	 195 
i 909	 265 	 172 
i 688	 612 	 641 
i 616	 627 	 666 
i 343	 791 	 804 
i 437	 769 	 787 
i 152	 882 	 844 
i 706	 629 	 621 
i 174	 367 	 412 
i 920	 319 	 287 
i 982	 420 	 510 
i 157	 113 	 185 
i 720	 145 	 155 
i 301	 719 	 652 
i 67	 451 	 452 
i 807	 954 	 1043 
i 675	 590 	 509 
i 259	 868 	 929 
i 547	 390 	 485 
i 781	 147 	 227 
i 129	 453 	 529 
i 132	 412 	 319 
i 171	 290 	 341 
i 855	 780 	 691 
i 239	 928 	 853 
i 188	 492 	 578 
i 726	 444 	 465 
i 579	 532 	 605 
i 893	 359 	 341 
i 935	 341 	 279 
i 321	 252 	 216 
i 659	 147 	 137 
i 860	 181 	 206 
i 613	 856 	 852 
i 533	 908 	 951 
i 961	 131 	 212 
i 338	 960 	 986 
i 811	 612 	 554 
i 92	 494 	 415 
i 350	 861 	 769 
i 509	 146 	 118 
i 550	 433 	 337 
i 629	 838 	 914 
i 467	 505 	 504 
i 365	 932 	 837 
i 387	 683 	 780 
i 343	 601 	 566 
i 906	 275 	 202 
i 338	 464 	 409 
i 183	 559 	 574 
i 222	 596 	 513 
i 585	 918 	 945 
i 403	 937 	 890 
i 846	 832 	 878 
i 770	 383 	 302 
i 415	 407 	 404 
i 965	 398 	 463 
i 151	 689 	 736 
i 549	 812 	 726 
i 54	 127 	 78 
i 600	 642 	 637 
i 508	 721 	 633 
i 438	 399 	 392 
i 249	 636 	 598 
i 555	 401 	 317 
i 889	 489 	 488 
i 213	 922 	 914 
i 862	 770 	 792 
i 651	 535 	 467 
i 670	 601 	 544 
i 268	 829 	 892 
i 953	 365 	 329 
i 278	 422 	 474 
i 869	 837 	 739 
i 197	 226 	 239 
i 622	 300 	 291 
i 534	 743 	 776 
i 276	 266 	 272 
i 754	 813 	 749 
i 306	 958 	 1028 
i 114	 262 	 185 
i 401	 987 	 901 
i 750	 387 	 357 
i 567	 176 	 120 
i 697	 185 	 168 
i 910	 689 	 596 
i 622	 205 	 219 
i 797	 798 	 868 
i 587	 381 	 401 
i 541	 543 	 625 
i 711	 412 	 316 
i 697	 519 	 503 
i 9	 584 	 519 
i 82	 897 	 945 
i 166	 205 	 192 
i 816	 577 	 547 
i 921	 612 	 706 
i 695	 234 	 287 
i 1	 990 	 961 
i 487	 638 	 717 
i 826	 559 	 580 
i 286	 580 	 541 
i 818	 958 	 920 
i 703	 225 	 204 
i 809	 885 	 897 
i 334	 387 	 362 
i 898	 698 	 657 
i 37	 673 	 772 
i 27	 469 	 568 
i 620	 786 	 782 
i 125	 696 	 657 
i 652	 348 	 367 
i 606	 620 	 602 
i 734	 900 	 823 
i 605	 363 	 448 
i 916	 862 	 814 
i 577	 309 	 240 
i 210	 575 	 514 
i 613	 571 	 515 
i 374	 567 	 635 
i 33	 996 	 1089 
i 300	 382 	 405 
i 872	 911 	 855 
i 760	 390 	 481 
i 45	 494 	 506 
i 889	 429 	 425 
i 113	 661 	 572 
i 635	 802 	 755 
i 154	 976 	 1052 
i 667	 284 	 234 
i 663	 144 	 101 
i 968	 114 	 131 
i 869	 664 	 655 
i 185	 864 	 807 
i 616	 827 	 779 
i 974	 440 	 370 
i 593	 867 	 820 
i 372	 917 	 997 
i 345	 266 	 177 
i 541	 160 	 204 
i 579	 386 	 362 
i 582	 641 	 611 
i 205	 272 	 216 
i 53	 680 	 661 
i 858	 875 	 779 
i 228	 220 	 319 
i 79	 357 	 375 
i 986	 594 	 686 
i 162	 506 	 467 
i 218	 556 	 625 
i 527	 308 	 293 
i 124	 650 	 552 
i 306	 965 	 908 
i 946	 275 	 228 
i 806	 637 	 562 
i 930	 658 	 628 
i 208	 657 	 643 
i 751	 294 	 277 
i 197	 261 	 277 
i 697	 535 	 594 
i 919	 402 	 367 
i 527	 782 	 771 
i 488	 792 	 843 
i 672	 983 	 1023 
i 265	 332 	 333 
i 880	 444 	 431 
i 495	 758 	 787 
i 701	 254 	 233 
i 870	 626 	 644 
i 349	 253 	 211 
i 676	 962 	 903 
i 432	 362 	 409 
i 198	 761 	 705 
i 180	 544 	 623 
i 429	 279 	 211 
i 803	 732 	 640 
i 532	 233 	 240 
i 693	 808 	 755 
i 273	 272 	 193 
i 433	 800 	 791 
i 390	 169 	 95 
i 673	 356 	 369 
i 405	 121 	 173 
i 892	 320 	 408 
i 83	 228 	 202 
i 781	 371 	 305 
i 918	 408 	 449 
i 703	 885 	 864 
i 885	 208 	 242 
i 661	 304 	 224 
i 727	 711 	 709 
i 3	 830 	 763 
i 15	 444 	 458 
i 251	 233 	 226 
i 383	 183 	 192 
i 677	 513 	 478 
i 12	 668 	 617 
i 883	 407 	 497 
i 992	 762 	 829 
i 211	 470 	 469 
i 886	 563 	 507 
i 695	 113 	 58 
i 71	 262 	 210 
i 209	 771 	 769 
i 290	 295 	 369 
i 742	 782 	 792 
i 370	 185 	 197 
i 704	 404 	 393 
i 437	 359 	 346 
i 842	 213 	 242 
i 351	 654 	 661 
i 354	 852 	 798 
i 524	 164 	 124 
i 268	 377 	 379 
i 475	 814 	 874 
i 231	 702 	 710 
i 314	 303 	 385 
i 644	 804 	 827 
i 923	 311 	 221 
i 40	 702 	 781 
i 650	 391 	 340 
i 485	 867 	 887 
i 545	 185 	 110 
i 844	 453 	 431 
i 635	 908 	 981 
i 301	 731 	 650 
i 518	 325 	 307 
i 297	 249 	 160 
i 523	 798 	 894 
i 189	 846 	 749 
i 503	 754 	 788 
i 355	 974 	 905 
i 438	 619 	 658 
i 823	 731 	 739 
i 720	 192 	 128 
i 419	 964 	 960 
i 660	 163 	 262 
i 815	 530 	 489 
i 589	 580 	 643 
i 416	 563 	 464 
i 141	 581 	 583 
i 112	 288 	 361 
i 684	 426 	 386 
i 382	 159 	 84 
i 473	 643 	 712 
i 433	 803 	 756 
i 492	 342 	 427 
i 963	 341 	 389 
i 492	 604 	 570 
i 1	 443 	 492 
i 530	 450 	 527 
i 729	 904 	 1003 
i 84	 784 	 820 
i 138	 165 	 77 
i 736	 278 	 285 
i 515	 142 	 236 
i 775	 379 	 371 
i 35	 314 	 299 
i 589	 974 	 1057 
i 963	 380 	 463 
i 345	 155 	 144 
i 237	 944 	 879 
i 993	 943 	 895 
i 55	 661 	 640 
i 243	 719 	 645 
i 279	 308 	 337 
i 581	 282 	 266 
i 810	 694 	 685 
i 781	 184 	 93 
i 85	 111 	 13 
i 135	 929 	 900 
i 73	 439 	 457 
i 9	 597 	 614 
i 628	 829 	 857 
i 312	 294 	 370 
i 534	 413 	 345 
i 727	 991 	 1039 
i 384	 480 	 490 
i 467	 888 	 854 
i 468	 931 	 914 
i 388	 941 	 951 
i 757	 368 	 393 
i 304	 894 	 921 
i 112	 526 	 478 
i 318	 207 	 222 
i 659	 992 	 914 
i 649	 248 	 315 
i 65	 908 	 852 
i 939	 511 	 548 
i 861	 809 	 740 
i 795	 293 	 301 
i 85	 785 	 745 
i 965	 453 	 474 
i 433	 130 	 173 
i 542	 364 	 271 
i 534	 876 	 914 
i 688	 975 	 943 
i 585	 831 	 812 
i 36	 139 	 108 
i 820	 751 	 692 
i 26	 890 	 790 
i 784	 484 	 401 
i 170	 752 	 662 
i 192	 401 	 398 
i 477	 150 	 55 
i 339	 181 	 193 
i 310	 799 	 748 
i 121	 215 	 281 
i 153	 578 	 652 
i 872	 886 	 924 
i 749	 182 	 225 
i 170	 185 	 185 
i 891	 264 	 298 
i 219	 311 	 383 
i 264	 744 	 711 
i 343	 770 	 805 
i 118	 381 	 478 
i 235	 603 	 524 
i 760	 456 	 407 
i 632	 340 	 266 
i 713	 954 	 1030 
i 797	 702 	 612 
i 969	 257 	 345 
i 196	 853 	 785 
i 908	 730 	 715 
i 650	 142 	 195 
i 954	 744 	 821 
i 508	 732 	 656 
i 896	 828 	 904 
i 155	 170 	 172 
i 105	 288 	 233 
i 769	 183 	 87 
i 934	 230 	 328 
i 769	 180 	 117 
i 467	 325 	 244 
i 502	 704 	 753 
i 215	 499 	 539 
i 914	 399 	 340 
i 721	 507 	 428 
i 788	 402 	 354 
i 988	 859 	 831 
i 70	 172 	 98 
i 204	 193 	 106 
i 282	 187 	 254 
i 523	 355 	 315 
i 190	 441 	 502 
i 627	 217 	 121 
i 952	 840 	 926 
i 399	 136 	 167 
i 727	 230 	 218 
i 569	 461 	 447 
i 638	 785 	 785 
i 731	 904 	 945 
i 818	 965 	 1062 
i 94	 821 	 823 
i 466	 203 	 243 
i 585	 919 	 884 
i 405	 938 	 894 
i 434	 880 	 915 
i 569	 574 	 555 
i 963	 969 	 1063 
i 722	 464 	 486 
i 615	 910 	 878 
i 577	 649 	 581 
i 376	 638 	 589 
i 479	 203 	 247 
i 389	 825 	 786 
i 320	 228 	 270 
i 185	 477 	 406 
i 706	 191 	 233 
i 671	 552 	 587 
i 70	 529 	 509 
i 968	 185 	 88 
i 575	 491 	 509 
i 169	 636 	 729 
i 272	 864 	 853 
i 77	 617 	 684 
i 209	 889 	 820 
i 621	 633 	 601 
i 712	 763 	 672 
i 208	 510 	 553 
i 679	 223 	 280 
i 763	 579 	 630 
i 191	 593 	 559 
i 782	 231 	 230 
i 630	 203 	 257 
i 199	 600 	 669 
i 76	 455 	 366 
i 663	 593 	 628 
i 398	 896 	 873 
i 846	 937 	 956 
i 973	 687 	 642 
i 501	 497 	 404 
i 45	 280 	 225 
i 180	 574 	 476 
i 284	 129 	 157 
i 834	 814 	 881 
i 221	 678 	 761 
i 764	 728 	 743 
i 647	 440 	 535 
i 577	 785 	 849 
