c Instance Type c
c
n 2000
c w	 v1	 v2
i 496	 444 	 536 
i 138	 697 	 654 
i 958	 998 	 1046 
i 228	 950 	 927 
i 258	 906 	 891 
i 151	 658 	 568 
i 655	 466 	 398 
i 679	 521 	 436 
i 593	 683 	 606 
i 665	 221 	 285 
i 40	 500 	 463 
i 700	 465 	 456 
i 698	 722 	 705 
i 642	 491 	 519 
i 536	 836 	 916 
i 152	 326 	 236 
i 552	 373 	 414 
i 14	 517 	 494 
i 657	 588 	 683 
i 781	 692 	 720 
i 220	 535 	 571 
i 618	 819 	 795 
i 306	 336 	 252 
i 734	 705 	 749 
i 550	 388 	 340 
i 793	 300 	 282 
i 89	 345 	 437 
i 545	 973 	 1068 
i 83	 427 	 453 
i 736	 409 	 392 
i 214	 982 	 1009 
i 10	 701 	 651 
i 264	 153 	 165 
i 932	 226 	 184 
i 244	 870 	 938 
i 457	 212 	 239 
i 720	 579 	 624 
i 691	 547 	 501 
i 48	 526 	 496 
i 384	 201 	 119 
i 364	 572 	 532 
i 28	 248 	 210 
i 76	 474 	 489 
i 207	 972 	 973 
i 61	 344 	 394 
i 176	 206 	 148 
i 702	 774 	 860 
i 193	 530 	 554 
i 660	 772 	 805 
i 762	 197 	 107 
i 282	 278 	 261 
i 436	 548 	 536 
i 844	 826 	 830 
i 813	 450 	 495 
i 77	 903 	 960 
i 184	 683 	 775 
i 930	 870 	 903 
i 402	 809 	 880 
i 146	 472 	 475 
i 244	 179 	 135 
i 431	 226 	 238 
i 923	 596 	 695 
i 728	 991 	 1059 
i 110	 564 	 595 
i 1	 321 	 367 
i 645	 133 	 216 
i 499	 989 	 1058 
i 285	 691 	 640 
i 692	 565 	 543 
i 768	 137 	 164 
i 897	 387 	 300 
i 444	 887 	 985 
i 434	 886 	 929 
i 944	 746 	 811 
i 182	 440 	 506 
i 207	 202 	 197 
i 195	 128 	 222 
i 848	 880 	 831 
i 360	 212 	 302 
i 390	 562 	 605 
i 700	 240 	 263 
i 574	 301 	 213 
i 447	 294 	 292 
i 162	 934 	 921 
i 533	 782 	 806 
i 635	 631 	 696 
i 655	 164 	 68 
i 521	 142 	 216 
i 634	 372 	 318 
i 143	 328 	 352 
i 288	 968 	 932 
i 503	 627 	 706 
i 709	 681 	 649 
i 635	 232 	 232 
i 390	 623 	 530 
i 975	 287 	 321 
i 37	 134 	 99 
i 72	 155 	 224 
i 366	 929 	 925 
i 611	 245 	 269 
i 575	 797 	 879 
i 156	 194 	 177 
i 798	 990 	 914 
i 935	 405 	 456 
i 512	 853 	 782 
i 710	 885 	 809 
i 736	 593 	 525 
i 786	 884 	 830 
i 707	 748 	 767 
i 858	 288 	 229 
i 631	 843 	 899 
i 724	 765 	 852 
i 713	 246 	 293 
i 45	 356 	 390 
i 879	 142 	 79 
i 750	 274 	 353 
i 294	 385 	 411 
i 164	 528 	 511 
i 880	 734 	 658 
i 80	 377 	 473 
