c Instance Type c
c
n 2000
c w	 v1	 v2
i 647	 672 	 623 
i 694	 887 	 874 
i 505	 587 	 633 
i 664	 367 	 307 
i 818	 132 	 166 
i 402	 921 	 948 
i 414	 521 	 611 
i 436	 233 	 313 
i 886	 677 	 625 
i 450	 555 	 575 
i 82	 925 	 875 
i 954	 264 	 352 
i 491	 653 	 642 
i 780	 416 	 338 
i 804	 597 	 683 
i 716	 306 	 272 
i 178	 874 	 923 
i 316	 831 	 767 
i 953	 744 	 658 
i 454	 959 	 963 
i 370	 607 	 627 
i 543	 830 	 841 
i 154	 781 	 690 
i 497	 292 	 357 
i 45	 393 	 419 
i 265	 333 	 302 
i 123	 630 	 634 
i 933	 406 	 474 
i 646	 570 	 628 
i 601	 633 	 582 
i 160	 207 	 230 
i 969	 741 	 673 
i 723	 347 	 309 
i 927	 389 	 451 
i 246	 236 	 306 
i 496	 797 	 720 
i 81	 216 	 164 
i 413	 683 	 618 
i 930	 541 	 605 
i 518	 357 	 341 
i 626	 576 	 592 
i 336	 236 	 246 
i 602	 378 	 333 
i 915	 657 	 597 
i 57	 489 	 478 
i 828	 360 	 448 
i 947	 466 	 370 
i 591	 681 	 668 
i 75	 837 	 810 
i 352	 679 	 756 
i 875	 166 	 168 
i 17	 684 	 753 
i 318	 285 	 275 
i 933	 530 	 503 
i 359	 710 	 694 
i 639	 220 	 170 
i 39	 170 	 109 
i 680	 192 	 249 
i 498	 580 	 652 
i 137	 907 	 849 
i 199	 805 	 722 
i 843	 372 	 293 
i 41	 237 	 221 
i 512	 638 	 609 
i 187	 963 	 1006 
i 310	 449 	 420 
i 377	 671 	 649 
i 468	 847 	 761 
i 996	 658 	 672 
i 892	 535 	 576 
i 674	 725 	 806 
i 968	 804 	 854 
i 111	 899 	 957 
i 703	 387 	 348 
i 662	 705 	 703 
i 44	 453 	 513 
i 674	 769 	 704 
i 502	 230 	 259 
i 118	 297 	 325 
i 595	 806 	 813 
i 287	 548 	 490 
i 67	 466 	 401 
i 953	 246 	 204 
i 265	 951 	 1049 
i 932	 333 	 364 
i 318	 771 	 811 
i 59	 595 	 569 
i 193	 754 	 829 
i 402	 441 	 540 
i 184	 125 	 143 
i 675	 603 	 678 
i 76	 791 	 879 
i 229	 951 	 1030 
i 175	 320 	 252 
i 425	 315 	 233 
i 168	 899 	 881 
i 713	 633 	 627 
i 437	 966 	 998 
i 809	 857 	 769 
i 826	 852 	 801 
i 380	 488 	 572 
i 145	 379 	 279 
i 90	 329 	 274 
i 326	 237 	 217 
i 556	 381 	 446 
i 443	 465 	 564 
i 30	 832 	 873 
i 992	 361 	 290 
i 831	 950 	 1041 
i 666	 119 	 175 
i 91	 340 	 272 
i 392	 273 	 234 
i 638	 273 	 252 
i 780	 477 	 521 
i 86	 836 	 791 
i 484	 684 	 728 
i 295	 681 	 731 
i 577	 423 	 471 
i 522	 554 	 569 
i 531	 516 	 464 
i 789	 322 	 288 
i 972	 467 	 511 
i 156	 740 	 712 
i 568	 204 	 132 
i 385	 847 	 792 
i 30	 206 	 248 
i 672	 848 	 749 
i 24	 627 	 643 
i 523	 399 	 320 
i 978	 910 	 937 
i 217	 236 	 221 
i 617	 530 	 509 
i 326	 285 	 295 
i 431	 606 	 530 
i 260	 733 	 734 
i 367	 935 	 942 
i 196	 679 	 620 
i 776	 685 	 631 
i 102	 315 	 366 
i 1	 409 	 455 
i 142	 975 	 1065 
i 614	 464 	 477 
i 809	 819 	 897 
i 368	 422 	 387 
i 68	 531 	 547 
i 995	 982 	 1072 
i 635	 571 	 500 
i 281	 757 	 841 
i 511	 964 	 869 
i 846	 747 	 652 
i 818	 511 	 444 
i 217	 468 	 524 
i 14	 974 	 992 
i 364	 880 	 971 
i 837	 281 	 186 
i 818	 800 	 704 
i 337	 757 	 788 
i 64	 889 	 976 
i 24	 821 	 810 
i 740	 844 	 803 
i 191	 867 	 790 
i 593	 128 	 94 
i 564	 823 	 792 
i 430	 460 	 501 
i 621	 423 	 432 
i 398	 447 	 420 
i 125	 467 	 507 
i 1	 162 	 215 
i 799	 996 	 1054 
i 624	 506 	 512 
i 476	 770 	 814 
i 495	 872 	 834 
