n 110
c  w 
i 374 	 3326 	 2341 	 586
i 1630 	 1527 	 943 	 1560
i 871 	 500 	 524 	 1251
i 870 	 4201 	 4569 	 3935
i 950 	 3273 	 1295 	 3784
i 37 	 2381 	 310 	 471
i 1289 	 4396 	 1313 	 3334
i 573 	 2680 	 1139 	 2368
i 401 	 3471 	 2944 	 83
i 1995 	 3877 	 1634 	 2171
i 1747 	 2148 	 3413 	 1546
i 538 	 2982 	 482 	 3718
i 501 	 1768 	 2503 	 1344
i 1655 	 2803 	 1805 	 2363
i 878 	 3109 	 697 	 3628
i 314 	 1827 	 997 	 1787
i 117 	 3931 	 1861 	 288
i 1122 	 3485 	 2450 	 2177
i 252 	 863 	 3714 	 1975
i 1533 	 4186 	 693 	 92
i 380 	 3187 	 1426 	 94
i 394 	 3222 	 2447 	 3180
i 531 	 3135 	 1809 	 2112
i 1981 	 2796 	 3890 	 252
i 689 	 752 	 531 	 4527
i 1691 	 2971 	 1705 	 4853
i 1529 	 420 	 1828 	 2660
i 1838 	 2511 	 2742 	 552
i 277 	 4159 	 636 	 1679
i 951 	 3074 	 4850 	 3704
i 482 	 1659 	 817 	 1163
i 1778 	 4697 	 1406 	 1173
i 178 	 1928 	 701 	 4668
i 1955 	 2397 	 4521 	 3713
i 1122 	 1349 	 1374 	 2405
i 1540 	 4106 	 2947 	 4540
i 1305 	 3574 	 1220 	 648
i 658 	 1070 	 4342 	 2849
i 1087 	 159 	 4003 	 2165
i 1938 	 410 	 3329 	 297
i 930 	 4021 	 4955 	 2217
i 566 	 4477 	 931 	 4217
i 329 	 2295 	 1622 	 4668
i 559 	 4560 	 4209 	 4658
i 1253 	 429 	 307 	 4774
i 594 	 4639 	 2623 	 4199
i 1915 	 1626 	 1365 	 4636
i 809 	 4685 	 4924 	 4344
i 1482 	 4880 	 1562 	 126
i 1742 	 2483 	 4333 	 184
i 1907 	 956 	 4842 	 1171
i 204 	 4051 	 830 	 3641
i 1788 	 1127 	 3415 	 961
i 305 	 1039 	 160 	 556
i 1061 	 1516 	 193 	 4672
i 479 	 117 	 4017 	 4899
i 1994 	 579 	 25 	 4344
i 1220 	 4348 	 4519 	 2822
i 119 	 4361 	 3983 	 811
i 1364 	 4803 	 4442 	 2884
i 370 	 2858 	 3835 	 1688
i 1554 	 3986 	 2234 	 1543
i 199 	 2417 	 1216 	 1695
i 1008 	 233 	 1594 	 2512
i 319 	 1610 	 1856 	 3845
i 381 	 1375 	 1667 	 1253
i 293 	 651 	 2054 	 4141
i 180 	 1497 	 2026 	 1376
i 1738 	 862 	 3054 	 3234
i 1935 	 288 	 4768 	 343
i 1077 	 984 	 2028 	 220
i 481 	 3613 	 2722 	 2000
i 87 	 4569 	 845 	 1172
i 376 	 2502 	 2415 	 1673
i 1256 	 4460 	 815 	 3588
i 381 	 2831 	 4954 	 303
i 1473 	 3009 	 3528 	 3523
i 1314 	 3296 	 3856 	 983
i 1707 	 885 	 1194 	 478
i 1795 	 3907 	 2468 	 4702
i 1390 	 3303 	 874 	 4412
i 320 	 3279 	 1086 	 3940
i 1095 	 1891 	 2528 	 3687
i 1885 	 2483 	 3981 	 3397
i 195 	 2509 	 1921 	 3770
i 320 	 778 	 4744 	 76
i 660 	 938 	 544 	 1142
i 1934 	 3002 	 845 	 3313
i 520 	 1709 	 2725 	 2102
i 1991 	 3802 	 1042 	 2719
i 275 	 3561 	 1407 	 406
i 416 	 388 	 3794 	 1527
i 1154 	 715 	 298 	 3683
i 591 	 42 	 3750 	 3127
i 386 	 4284 	 4259 	 806
i 913 	 104 	 4109 	 3583
i 720 	 1835 	 685 	 1783
i 253 	 1717 	 4493 	 1321
i 109 	 900 	 1717 	 1313
i 510 	 512 	 2831 	 4157
i 485 	 3119 	 2840 	 2690
i 1260 	 1590 	 817 	 4112
i 348 	 77 	 4909 	 3152
i 66 	 4019 	 1735 	 1966
i 340 	 2411 	 3740 	 1483
i 1647 	 3234 	 2794 	 4388
i 1649 	 4502 	 702 	 404
i 3 	 3524 	 4551 	 1221
i 656 	 2391 	 3902 	 4785
i 1588 	 4710 	 3898 	 4838
c c
W 51087
c end of file

