n 110
c  w 
i 934 	 51 	 1171 	 1519
i 900 	 352 	 4857 	 4972
i 1169 	 2709 	 2939 	 3646
i 1520 	 4884 	 3290 	 369
i 377 	 2260 	 3793 	 3518
i 1343 	 3626 	 3312 	 3657
i 129 	 1430 	 1491 	 2603
i 935 	 55 	 1248 	 4671
i 36 	 2410 	 1190 	 2340
i 1100 	 1048 	 2313 	 679
i 1498 	 252 	 4315 	 2549
i 52 	 2606 	 2908 	 1074
i 1942 	 1701 	 4582 	 3216
i 129 	 2895 	 1873 	 647
i 1726 	 3355 	 3241 	 1658
i 1359 	 4479 	 1330 	 3488
i 754 	 2511 	 829 	 4633
i 1419 	 3132 	 313 	 2297
i 1349 	 4618 	 4836 	 3502
i 888 	 2745 	 4566 	 2082
i 1774 	 4149 	 298 	 4755
i 816 	 2162 	 403 	 1361
i 205 	 3634 	 3010 	 3909
i 1244 	 4330 	 2397 	 4994
i 735 	 3216 	 4628 	 391
i 538 	 4931 	 2678 	 4713
i 1819 	 2515 	 3216 	 1774
i 102 	 2783 	 3847 	 4687
i 771 	 4135 	 4442 	 3967
i 517 	 4836 	 328 	 1805
i 1387 	 3328 	 714 	 1584
i 1062 	 3102 	 1578 	 4491
i 526 	 1206 	 4873 	 2657
i 453 	 2551 	 2371 	 687
i 24 	 587 	 2452 	 317
i 1343 	 1299 	 4995 	 293
i 172 	 4437 	 4250 	 1723
i 1709 	 4569 	 3519 	 2744
i 1158 	 4224 	 4318 	 557
i 929 	 897 	 49 	 3635
i 836 	 4912 	 1292 	 3221
i 984 	 3654 	 3899 	 2521
i 1692 	 1352 	 2829 	 2592
i 1055 	 2824 	 2875 	 3067
i 903 	 2126 	 4781 	 1536
i 676 	 3301 	 4270 	 4584
i 1009 	 3588 	 142 	 4841
i 1790 	 181 	 3477 	 1569
i 35 	 4760 	 4781 	 2548
i 1365 	 3681 	 70 	 2646
i 11 	 2889 	 238 	 2665
i 283 	 3104 	 733 	 2965
i 90 	 514 	 4491 	 1916
i 1521 	 3761 	 1500 	 1331
i 939 	 1632 	 1172 	 1826
i 720 	 4640 	 3385 	 1888
i 1759 	 3167 	 4427 	 2815
i 738 	 4487 	 461 	 1871
i 949 	 690 	 4526 	 3080
i 1513 	 260 	 1046 	 4005
i 304 	 537 	 922 	 4560
i 1715 	 2412 	 891 	 1640
i 1613 	 2054 	 3456 	 839
i 676 	 1842 	 2718 	 1095
i 1999 	 2145 	 3900 	 1847
i 651 	 4351 	 3709 	 3999
i 14 	 3236 	 2079 	 3817
i 1393 	 3115 	 2822 	 4241
i 1456 	 3734 	 3801 	 2933
i 457 	 4682 	 4564 	 182
i 693 	 3020 	 1011 	 3422
i 1941 	 3719 	 4507 	 4853
i 344 	 3407 	 1701 	 2487
i 1102 	 410 	 1487 	 2791
i 1454 	 3556 	 1608 	 2122
i 667 	 4420 	 1364 	 316
i 1261 	 165 	 3240 	 4292
i 1935 	 2804 	 4464 	 1575
i 328 	 476 	 4987 	 678
i 1674 	 4495 	 531 	 51
i 1160 	 2222 	 2529 	 661
i 1048 	 4006 	 3442 	 1259
i 1024 	 50 	 3372 	 4225
i 1784 	 4726 	 4531 	 2616
i 1952 	 2772 	 1908 	 4720
i 228 	 1373 	 1296 	 1391
i 734 	 1284 	 2060 	 1026
i 310 	 2582 	 1068 	 3672
i 1917 	 3587 	 4323 	 2418
i 1036 	 2766 	 3668 	 157
i 1121 	 2040 	 4373 	 2267
i 705 	 3905 	 4873 	 1650
i 669 	 1782 	 1371 	 2243
i 1257 	 2657 	 3625 	 4976
i 1572 	 685 	 1002 	 4702
i 1302 	 2061 	 3374 	 3052
i 257 	 2698 	 470 	 3233
i 183 	 4129 	 3380 	 3260
i 466 	 2753 	 528 	 2927
i 662 	 402 	 4568 	 3326
i 868 	 939 	 569 	 321
i 1434 	 4185 	 297 	 2519
i 1944 	 1290 	 2222 	 3118
i 1336 	 597 	 1171 	 3981
i 1313 	 1632 	 2214 	 3739
i 302 	 595 	 2000 	 1921
i 1335 	 2519 	 4839 	 4988
i 1163 	 4407 	 3314 	 87
i 136 	 3874 	 398 	 3924
i 1222 	 686 	 1444 	 2920
c c
W 53914
c end of file

