n 110
c  w 
i 1026 	 2554 	 2594 	 4347
i 121 	 1775 	 2758 	 3321
i 1758 	 2667 	 216 	 1345
i 1286 	 3720 	 2663 	 3097
i 42 	 930 	 3345 	 350
i 1593 	 1895 	 311 	 2630
i 415 	 4614 	 3159 	 4127
i 611 	 545 	 829 	 4091
i 1235 	 3413 	 3439 	 3389
i 73 	 1198 	 1711 	 4575
i 1541 	 1917 	 920 	 2073
i 253 	 3573 	 171 	 738
i 1797 	 3506 	 1079 	 3479
i 158 	 1380 	 1110 	 1433
i 396 	 4260 	 561 	 2516
i 1918 	 1380 	 1607 	 2886
i 1913 	 47 	 1276 	 4963
i 492 	 2977 	 4538 	 91
i 1953 	 459 	 2154 	 523
i 1608 	 2315 	 1252 	 3517
i 327 	 2321 	 1997 	 1214
i 1476 	 3098 	 2637 	 4675
i 942 	 3188 	 2192 	 2154
i 1823 	 3789 	 41 	 4343
i 1530 	 1307 	 4306 	 62
i 1709 	 3845 	 143 	 4159
i 1717 	 2288 	 4673 	 3318
i 1837 	 925 	 1835 	 416
i 1293 	 3823 	 1620 	 1927
i 767 	 4247 	 1603 	 4269
i 973 	 3785 	 1424 	 1995
i 1029 	 1456 	 1338 	 1402
i 1100 	 645 	 1455 	 2028
i 1792 	 1589 	 1188 	 3775
i 1546 	 862 	 2093 	 3460
i 709 	 3919 	 3867 	 13
i 1096 	 487 	 1931 	 4653
i 1889 	 3525 	 3923 	 2161
i 923 	 347 	 4147 	 4876
i 716 	 485 	 1279 	 4537
i 446 	 2724 	 1566 	 601
i 1721 	 2745 	 4367 	 3170
i 1438 	 1460 	 1631 	 375
i 150 	 498 	 379 	 3112
i 388 	 2300 	 2765 	 701
i 328 	 1688 	 2853 	 3126
i 809 	 2000 	 3002 	 3810
i 989 	 4272 	 3348 	 3586
i 797 	 4905 	 4178 	 1300
i 1059 	 3545 	 4461 	 1248
i 1998 	 1092 	 1614 	 376
i 631 	 1983 	 3478 	 2547
i 1709 	 1243 	 3238 	 99
i 1168 	 1091 	 3216 	 4939
i 1232 	 1219 	 3750 	 558
i 194 	 2098 	 4135 	 2478
i 800 	 3313 	 3768 	 4645
i 742 	 3229 	 894 	 1855
i 1724 	 2498 	 2222 	 893
i 1788 	 700 	 3431 	 3745
i 772 	 1669 	 3835 	 4846
i 1099 	 2051 	 4786 	 834
i 1303 	 3536 	 1382 	 3742
i 252 	 517 	 1220 	 2629
i 1528 	 4979 	 2274 	 681
i 1282 	 3158 	 2527 	 2521
i 260 	 4739 	 3404 	 128
i 173 	 1835 	 3863 	 2363
i 1397 	 2699 	 2210 	 1247
i 1896 	 1996 	 2071 	 3002
i 211 	 3444 	 1745 	 1158
i 1580 	 2955 	 3778 	 2773
i 1173 	 1052 	 3444 	 1144
i 1680 	 971 	 3655 	 4848
i 282 	 2060 	 4966 	 1139
i 1553 	 3830 	 3493 	 2381
i 610 	 704 	 3619 	 1270
i 1075 	 691 	 4263 	 3214
i 1649 	 1008 	 4363 	 3076
i 1581 	 3141 	 849 	 1889
i 1673 	 4283 	 3023 	 3385
i 100 	 1679 	 3233 	 954
i 1491 	 3199 	 2084 	 2614
i 810 	 578 	 4986 	 3549
i 507 	 3605 	 4810 	 3953
i 1714 	 4073 	 2167 	 3412
i 30 	 1531 	 1488 	 4026
i 1864 	 2328 	 915 	 3846
i 643 	 3929 	 2232 	 1857
i 241 	 465 	 2802 	 4327
i 1461 	 4876 	 1942 	 685
i 180 	 1929 	 4225 	 1717
i 212 	 4036 	 670 	 4812
i 1243 	 2828 	 3224 	 3181
i 1739 	 4703 	 2208 	 4012
i 811 	 3113 	 2859 	 3633
i 816 	 91 	 490 	 2642
i 217 	 3282 	 1969 	 4192
i 1263 	 3902 	 4868 	 3604
i 330 	 4093 	 321 	 1356
i 1251 	 981 	 1168 	 1239
i 1519 	 4383 	 4411 	 3149
i 1634 	 1619 	 2161 	 1117
i 1889 	 21 	 4741 	 1767
i 39 	 232 	 4399 	 639
i 1401 	 1369 	 4822 	 1664
i 106 	 4690 	 268 	 1093
i 1513 	 580 	 2440 	 1914
i 619 	 3598 	 3144 	 351
i 1192 	 2556 	 3491 	 2068
c c
W 57679
c end of file

