c Instance Type c
c
n 4000
c w	 v1	 v2
i 115	 559 	 479 
i 942	 275 	 250 
i 638	 626 	 553 
i 371	 843 	 807 
i 634	 348 	 323 
i 724	 410 	 363 
i 850	 408 	 452 
i 359	 124 	 144 
i 801	 687 	 664 
i 787	 990 	 1043 
i 292	 332 	 408 
i 477	 423 	 488 
i 58	 759 	 751 
i 881	 882 	 949 
i 149	 279 	 272 
i 486	 613 	 551 
i 821	 849 	 757 
i 836	 603 	 583 
i 484	 249 	 189 
i 473	 594 	 692 
i 722	 390 	 346 
i 74	 287 	 339 
i 803	 132 	 195 
i 671	 545 	 584 
i 860	 399 	 468 
i 425	 817 	 783 
i 256	 990 	 920 
i 810	 140 	 238 
i 965	 499 	 493 
i 510	 680 	 769 
i 824	 673 	 707 
i 23	 925 	 973 
i 47	 712 	 721 
i 535	 550 	 493 
i 860	 282 	 197 
i 654	 147 	 147 
i 643	 443 	 494 
i 677	 579 	 592 
i 114	 571 	 578 
i 754	 993 	 902 
i 387	 947 	 1020 
i 304	 654 	 732 
i 980	 426 	 513 
i 475	 913 	 907 
i 668	 219 	 185 
i 709	 289 	 386 
i 83	 738 	 764 
i 610	 524 	 485 
i 128	 142 	 126 
i 121	 618 	 553 
i 62	 659 	 671 
i 673	 543 	 616 
i 29	 447 	 516 
i 931	 393 	 357 
i 54	 814 	 912 
i 254	 222 	 262 
i 959	 212 	 268 
i 425	 774 	 752 
i 460	 159 	 163 
i 32	 535 	 563 
i 648	 692 	 732 
i 135	 305 	 280 
i 514	 187 	 167 
i 831	 941 	 908 
i 623	 339 	 316 
i 749	 332 	 360 
i 863	 955 	 975 
i 609	 762 	 667 
i 664	 223 	 220 
i 142	 686 	 689 
i 796	 368 	 301 
i 15	 993 	 953 
i 101	 439 	 502 
i 35	 798 	 827 
i 292	 207 	 161 
i 541	 553 	 456 
i 491	 235 	 311 
i 225	 771 	 769 
i 351	 795 	 726 
i 999	 339 	 298 
i 289	 800 	 718 
i 282	 949 	 870 
i 651	 328 	 269 
i 424	 164 	 112 
i 533	 740 	 747 
i 31	 980 	 895 
i 171	 997 	 1010 
i 913	 893 	 951 
i 683	 441 	 369 
i 939	 580 	 508 
i 715	 846 	 832 
i 658	 929 	 971 
i 902	 137 	 109 
i 963	 323 	 380 
i 670	 539 	 503 
i 649	 126 	 96 
i 646	 194 	 198 
i 526	 700 	 687 
i 898	 516 	 439 
i 427	 644 	 555 
i 254	 771 	 825 
i 175	 266 	 252 
i 205	 900 	 866 
i 443	 335 	 294 
i 924	 147 	 240 
i 942	 433 	 456 
i 37	 746 	 698 
i 699	 321 	 378 
i 155	 708 	 745 
i 754	 813 	 735 
i 497	 865 	 838 
i 672	 663 	 671 
i 560	 158 	 207 
i 812	 456 	 393 
i 853	 720 	 642 
i 216	 692 	 603 
i 930	 351 	 269 
i 168	 585 	 643 
i 839	 398 	 487 
i 630	 120 	 160 
i 479	 221 	 160 
i 101	 548 	 622 
i 154	 141 	 127 
i 542	 805 	 753 
i 228	 973 	 892 
i 882	 186 	 148 
i 153	 236 	 184 
i 687	 319 	 301 
i 11	 134 	 84 
i 21	 977 	 1053 
i 145	 712 	 683 
i 637	 889 	 881 
i 671	 775 	 797 
i 452	 270 	 201 
i 422	 487 	 463 
i 507	 573 	 526 
i 647	 852 	 835 
i 881	 180 	 101 
i 908	 546 	 469 
i 882	 769 	 696 
i 559	 664 	 620 
i 435	 983 	 1066 
i 183	 503 	 521 
i 362	 160 	 68 
i 785	 299 	 291 
i 306	 641 	 735 
i 140	 878 	 901 
i 219	 362 	 361 
i 708	 457 	 438 
i 449	 560 	 518 
i 72	 682 	 751 
i 53	 933 	 889 
i 495	 861 	 854 
i 551	 497 	 562 
i 763	 534 	 556 
i 360	 947 	 1030 
i 224	 921 	 832 
i 506	 582 	 537 
i 895	 137 	 234 
i 402	 500 	 487 
i 45	 759 	 760 
i 969	 625 	 636 
i 814	 878 	 788 
i 249	 405 	 426 
i 725	 253 	 226 
i 666	 799 	 844 
i 577	 727 	 817 
i 108	 780 	 771 
i 138	 139 	 109 
i 575	 126 	 177 
i 305	 513 	 573 
i 883	 964 	 1018 
i 747	 572 	 588 
i 78	 621 	 687 
i 238	 270 	 281 
i 13	 598 	 542 
i 706	 357 	 417 
i 460	 314 	 395 
i 491	 722 	 631 
i 509	 148 	 172 
i 962	 820 	 905 
i 922	 644 	 705 
i 442	 440 	 451 
i 16	 960 	 986 
i 195	 812 	 886 
i 743	 419 	 495 
i 21	 618 	 635 
i 249	 442 	 351 
i 937	 360 	 368 
i 979	 401 	 310 
i 778	 954 	 856 
i 378	 887 	 973 
i 748	 717 	 692 
i 703	 322 	 300 
i 492	 885 	 902 
i 839	 771 	 736 
i 411	 668 	 637 
i 783	 303 	 322 
i 65	 347 	 354 
i 392	 828 	 830 
i 340	 872 	 830 
i 214	 882 	 916 
i 896	 823 	 806 
i 135	 268 	 192 
i 7	 615 	 637 
i 750	 247 	 237 
i 377	 540 	 612 
i 593	 850 	 879 
i 859	 493 	 535 
i 666	 969 	 889 
i 523	 538 	 526 
i 391	 798 	 829 
i 193	 505 	 515 
i 369	 877 	 914 
i 936	 985 	 1024 
i 91	 642 	 631 
i 573	 156 	 220 
i 405	 925 	 908 
i 835	 612 	 566 
i 802	 356 	 444 
i 283	 448 	 440 
i 57	 842 	 912 
i 500	 537 	 446 
i 362	 140 	 123 
i 346	 752 	 722 
i 943	 482 	 470 
i 994	 877 	 780 
i 911	 719 	 703 
i 475	 199 	 150 
i 750	 443 	 354 
i 130	 390 	 358 
i 952	 803 	 782 
i 432	 673 	 752 
i 466	 715 	 667 
i 188	 196 	 217 
i 605	 509 	 518 
i 468	 903 	 911 
i 153	 917 	 907 
i 252	 402 	 487 
i 625	 630 	 666 
i 940	 682 	 744 
i 719	 986 	 1038 
i 352	 451 	 390 
i 32	 360 	 392 
i 128	 591 	 660 
i 576	 241 	 231 
i 467	 729 	 813 
i 374	 324 	 239 
i 702	 728 	 693 
i 286	 666 	 756 
i 929	 382 	 460 
i 913	 213 	 235 
i 296	 891 	 983 
i 577	 176 	 275 
i 118	 763 	 687 
i 265	 629 	 668 
i 960	 145 	 78 
i 201	 965 	 973 
i 895	 143 	 91 
i 521	 433 	 438 
i 825	 391 	 382 
i 940	 296 	 270 
i 819	 839 	 872 
i 892	 807 	 755 
i 627	 803 	 775 
i 211	 913 	 938 
i 249	 646 	 663 
i 210	 794 	 851 
i 247	 385 	 421 
i 609	 601 	 541 
i 925	 182 	 88 
i 134	 589 	 683 
i 953	 919 	 976 
i 737	 624 	 660 
i 516	 841 	 802 
