c Instance Type c
c
n 4000
c w	 v1	 v2
i 902	 492 	 538 
i 481	 960 	 996 
i 747	 774 	 712 
i 359	 140 	 96 
i 631	 728 	 807 
i 180	 929 	 942 
i 236	 818 	 797 
i 752	 600 	 501 
i 892	 233 	 306 
i 926	 479 	 479 
i 356	 862 	 843 
i 312	 625 	 702 
i 58	 341 	 367 
i 91	 512 	 610 
i 784	 764 	 788 
i 705	 675 	 735 
i 502	 289 	 196 
i 52	 640 	 698 
i 190	 649 	 685 
i 604	 529 	 551 
i 449	 977 	 1070 
i 28	 449 	 404 
i 287	 347 	 313 
i 739	 911 	 895 
i 474	 904 	 845 
i 110	 569 	 651 
i 310	 394 	 377 
i 905	 428 	 421 
i 511	 242 	 273 
i 982	 850 	 802 
i 956	 503 	 545 
i 337	 473 	 521 
i 603	 720 	 625 
i 504	 128 	 181 
i 397	 506 	 454 
i 912	 692 	 661 
i 232	 616 	 647 
i 589	 987 	 1000 
i 737	 514 	 429 
i 569	 211 	 122 
i 11	 445 	 347 
i 419	 189 	 159 
i 105	 847 	 937 
i 125	 871 	 862 
i 569	 663 	 734 
i 223	 877 	 930 
i 791	 299 	 199 
i 777	 885 	 902 
i 232	 498 	 463 
i 344	 566 	 645 
i 720	 617 	 698 
i 808	 630 	 595 
i 636	 943 	 928 
i 492	 903 	 913 
i 113	 422 	 346 
i 974	 293 	 262 
i 187	 976 	 903 
i 58	 976 	 1058 
i 494	 611 	 540 
i 7	 901 	 899 
i 576	 808 	 750 
i 161	 725 	 628 
i 98	 126 	 157 
i 988	 508 	 437 
i 339	 111 	 62 
i 544	 220 	 166 
i 518	 528 	 512 
i 492	 650 	 645 
i 55	 574 	 668 
i 944	 704 	 799 
i 729	 251 	 262 
i 421	 438 	 481 
i 438	 455 	 517 
i 885	 149 	 209 
i 886	 279 	 207 
i 10	 511 	 548 
i 479	 719 	 659 
i 86	 205 	 244 
i 607	 631 	 681 
i 275	 607 	 646 
i 433	 589 	 573 
i 802	 194 	 263 
i 190	 831 	 787 
i 233	 666 	 599 
i 423	 490 	 401 
i 873	 616 	 528 
i 558	 338 	 346 
i 664	 519 	 544 
i 250	 249 	 196 
i 809	 917 	 919 
i 347	 646 	 735 
i 441	 135 	 184 
i 251	 887 	 974 
i 875	 250 	 183 
i 303	 401 	 419 
i 872	 450 	 443 
i 128	 507 	 411 
i 587	 991 	 1028 
i 743	 661 	 748 
i 650	 872 	 921 
i 254	 438 	 356 
i 281	 389 	 395 
i 155	 164 	 221 
i 312	 997 	 1029 
i 638	 259 	 351 
i 20	 786 	 853 
i 466	 312 	 404 
i 456	 333 	 343 
i 76	 944 	 902 
i 932	 889 	 977 
i 300	 664 	 603 
i 613	 747 	 742 
i 673	 333 	 359 
i 671	 143 	 231 
i 838	 731 	 747 
i 598	 698 	 718 
i 824	 553 	 466 
i 75	 520 	 524 
i 13	 120 	 140 
i 888	 381 	 387 
i 511	 332 	 398 
i 228	 507 	 496 
i 478	 932 	 855 
i 515	 606 	 664 
i 212	 556 	 581 
i 873	 184 	 129 
i 371	 720 	 630 
i 831	 780 	 705 
i 842	 358 	 285 
i 147	 891 	 796 
i 395	 475 	 482 
i 841	 327 	 380 
i 766	 723 	 671 
i 323	 829 	 880 
i 823	 642 	 736 
i 906	 312 	 380 
i 592	 514 	 456 
i 346	 560 	 469 
i 623	 672 	 749 
i 502	 796 	 702 
i 912	 820 	 805 
i 156	 410 	 364 
i 844	 201 	 108 
i 652	 418 	 389 
i 251	 203 	 139 
i 477	 177 	 95 
i 931	 927 	 963 
i 436	 228 	 133 
i 68	 268 	 298 
i 838	 168 	 98 
i 636	 198 	 110 
i 972	 579 	 522 
i 75	 820 	 732 
i 421	 852 	 895 
i 525	 283 	 376 
i 599	 445 	 433 
i 518	 525 	 500 
i 650	 243 	 305 
i 827	 267 	 342 
i 891	 846 	 889 
i 990	 981 	 951 
i 517	 150 	 115 
i 315	 345 	 325 
i 149	 402 	 466 
i 343	 150 	 119 
i 719	 120 	 209 
i 186	 515 	 508 
i 335	 848 	 771 
i 511	 680 	 768 
i 338	 573 	 639 
i 318	 323 	 387 
i 362	 638 	 606 
i 626	 929 	 960 
i 953	 398 	 459 
i 997	 241 	 170 
i 9	 551 	 624 
i 463	 504 	 414 
i 293	 918 	 895 
i 933	 132 	 211 
i 454	 969 	 916 
i 693	 822 	 832 
i 286	 666 	 749 
i 208	 970 	 978 
i 531	 665 	 664 
i 678	 492 	 490 
i 174	 624 	 624 
i 616	 506 	 599 
i 525	 554 	 505 
i 548	 899 	 837 
i 515	 809 	 838 
i 315	 131 	 98 
i 940	 624 	 648 
i 906	 549 	 615 
i 530	 143 	 115 
i 959	 584 	 492 
i 537	 135 	 77 
i 982	 581 	 647 
i 481	 551 	 522 
i 368	 780 	 860 
i 154	 950 	 933 
i 176	 635 	 681 
i 753	 935 	 969 
i 247	 601 	 617 
i 284	 452 	 374 
i 816	 774 	 687 
i 843	 810 	 831 
i 373	 111 	 128 
i 868	 850 	 763 
i 621	 276 	 263 
i 565	 191 	 209 
i 155	 563 	 616 
i 83	 326 	 329 
i 634	 924 	 977 
i 18	 551 	 461 
i 764	 649 	 722 
i 551	 711 	 752 
i 552	 362 	 278 
i 384	 885 	 975 
i 570	 947 	 961 
i 660	 447 	 374 
i 169	 972 	 930 
i 411	 765 	 739 
i 326	 338 	 239 
i 821	 131 	 36 
i 428	 176 	 234 
i 104	 946 	 914 
i 386	 688 	 766 
i 258	 761 	 716 
i 199	 717 	 786 
i 578	 337 	 338 
i 547	 458 	 493 
i 284	 718 	 635 
i 540	 161 	 143 
i 563	 169 	 116 
i 636	 192 	 224 
i 576	 895 	 948 
i 226	 310 	 240 
i 957	 217 	 199 
i 640	 464 	 486 
i 894	 329 	 266 
i 286	 782 	 829 
i 968	 496 	 399 
i 26	 574 	 585 
i 91	 943 	 867 
i 183	 264 	 315 
i 66	 855 	 821 
i 291	 648 	 659 
i 410	 785 	 788 
i 807	 262 	 193 
i 54	 805 	 715 
i 809	 972 	 939 
i 243	 737 	 697 
i 764	 753 	 718 
i 700	 361 	 345 
i 873	 468 	 488 
i 710	 253 	 286 
i 316	 549 	 640 
i 75	 157 	 130 
i 245	 616 	 551 
i 27	 754 	 700 
i 995	 799 	 707 
i 700	 208 	 164 
i 424	 479 	 388 
i 705	 772 	 821 
i 108	 257 	 281 
i 268	 794 	 760 
i 760	 500 	 529 
i 812	 465 	 509 
i 381	 794 	 887 
i 105	 951 	 1049 
i 879	 268 	 365 
i 989	 305 	 342 
i 404	 556 	 478 
i 149	 599 	 662 
i 314	 374 	 459 
i 83	 926 	 864 
i 521	 332 	 422 
i 919	 908 	 961 
i 687	 660 	 589 
i 633	 630 	 580 
i 811	 624 	 550 
i 30	 615 	 539 
i 531	 338 	 342 
i 81	 439 	 473 
i 377	 277 	 374 
i 295	 211 	 124 
i 544	 383 	 400 
i 441	 342 	 343 
i 59	 135 	 74 
i 644	 266 	 332 
i 222	 490 	 518 
i 789	 606 	 640 
i 46	 713 	 653 
i 415	 290 	 246 
i 602	 888 	 919 
i 716	 876 	 966 
i 23	 937 	 936 
i 284	 572 	 659 
i 311	 136 	 235 
i 486	 311 	 339 
i 912	 160 	 232 
i 470	 730 	 760 
i 148	 437 	 476 
i 350	 616 	 538 
i 225	 867 	 909 
i 87	 563 	 548 
i 17	 522 	 512 
i 535	 964 	 1011 
i 564	 909 	 818 
i 789	 906 	 912 
i 844	 587 	 575 
i 540	 465 	 547 
i 907	 155 	 67 
i 476	 774 	 756 
i 327	 873 	 900 
i 836	 618 	 662 
i 299	 111 	 158 
i 259	 513 	 467 
i 158	 278 	 345 
i 53	 320 	 345 
i 589	 794 	 788 
i 986	 300 	 202 
i 37	 224 	 307 
i 783	 279 	 258 
i 640	 645 	 689 
i 211	 323 	 334 
i 212	 965 	 1036 
i 664	 734 	 657 
i 852	 978 	 932 
i 89	 834 	 799 
i 856	 503 	 586 
i 71	 922 	 1002 
i 198	 932 	 1019 
i 388	 860 	 904 
i 989	 323 	 295 
i 229	 965 	 979 
i 190	 573 	 629 
i 890	 446 	 435 
i 866	 550 	 510 
i 680	 794 	 771 
i 122	 195 	 144 
i 34	 120 	 83 
i 958	 923 	 925 
i 801	 868 	 948 
i 41	 621 	 699 
i 3	 943 	 867 
i 523	 563 	 525 
i 900	 372 	 312 
i 395	 771 	 684 
i 164	 150 	 199 
i 259	 497 	 570 
i 270	 716 	 796 
i 184	 997 	 1069 
i 37	 566 	 598 
i 610	 479 	 519 
i 546	 384 	 425 
i 57	 491 	 436 
i 351	 767 	 692 
i 94	 946 	 950 
i 139	 116 	 153 
i 573	 781 	 870 
i 254	 664 	 607 
i 252	 577 	 556 
i 764	 453 	 440 
i 179	 152 	 61 
i 486	 777 	 795 
i 914	 515 	 544 
i 652	 717 	 816 
i 591	 831 	 749 
i 598	 407 	 353 
i 352	 128 	 188 
i 974	 969 	 880 
i 499	 273 	 234 
i 884	 628 	 542 
i 931	 127 	 77 
i 680	 168 	 215 
i 135	 695 	 725 
i 817	 383 	 344 
i 627	 382 	 461 
i 960	 464 	 463 
i 980	 670 	 739 
i 946	 496 	 560 
i 129	 548 	 512 
i 711	 823 	 764 
i 729	 889 	 816 
i 793	 225 	 288 
i 451	 882 	 972 
i 756	 574 	 627 
i 62	 846 	 825 
i 460	 755 	 726 
i 90	 307 	 274 
i 523	 171 	 127 
i 15	 902 	 884 
i 816	 299 	 223 
i 691	 483 	 553 
i 819	 604 	 633 
i 687	 442 	 361 
i 209	 400 	 470 
i 36	 195 	 278 
i 761	 548 	 523 
i 981	 866 	 859 
i 50	 278 	 375 
i 940	 531 	 431 
i 154	 898 	 961 
i 572	 119 	 120 
i 128	 878 	 843 
i 501	 563 	 466 
i 826	 650 	 594 
i 921	 520 	 472 
i 415	 445 	 349 
i 265	 778 	 678 
i 453	 303 	 213 
i 926	 292 	 390 
i 812	 294 	 223 
i 822	 133 	 176 
i 685	 586 	 655 
i 195	 878 	 847 
i 801	 893 	 827 
i 262	 203 	 122 
i 637	 435 	 436 
i 389	 454 	 508 
i 605	 457 	 402 
i 809	 504 	 434 
i 16	 498 	 591 
i 42	 629 	 686 
i 576	 379 	 373 
i 440	 243 	 276 
i 319	 551 	 544 
i 424	 705 	 750 
i 788	 790 	 763 
i 175	 354 	 405 
i 564	 153 	 125 
i 7	 356 	 289 
i 443	 492 	 429 
i 26	 461 	 406 
i 328	 272 	 332 
i 477	 693 	 641 
i 972	 397 	 409 
i 642	 813 	 909 
i 406	 573 	 627 
i 680	 900 	 989 
i 728	 682 	 684 
i 5	 113 	 116 
i 433	 264 	 356 
i 828	 429 	 526 
i 11	 630 	 593 
i 665	 454 	 512 
i 987	 669 	 722 
i 778	 279 	 260 
i 299	 265 	 327 
i 186	 952 	 950 
i 829	 905 	 849 
i 832	 472 	 417 
i 6	 933 	 964 
i 363	 899 	 896 
i 947	 887 	 886 
i 334	 279 	 211 
i 962	 983 	 912 
i 152	 775 	 860 
i 325	 248 	 193 
i 272	 971 	 953 
i 166	 521 	 469 
i 572	 719 	 633 
i 497	 920 	 835 
i 384	 617 	 605 
i 258	 161 	 139 
i 447	 604 	 648 
i 429	 748 	 785 
i 177	 881 	 948 
i 331	 817 	 749 
i 299	 130 	 116 
i 761	 496 	 516 
i 445	 711 	 645 
i 355	 778 	 811 
i 925	 848 	 758 
i 982	 353 	 315 
i 537	 700 	 751 
i 254	 455 	 392 
i 122	 177 	 149 
i 916	 922 	 960 
i 937	 179 	 277 
i 372	 565 	 615 
i 48	 210 	 149 
i 798	 363 	 373 
i 628	 958 	 953 
i 900	 116 	 108 
i 563	 393 	 492 
i 951	 177 	 127 
i 26	 343 	 317 
i 938	 666 	 623 
i 16	 393 	 338 
i 527	 387 	 406 
i 638	 168 	 197 
i 922	 344 	 333 
i 876	 837 	 751 
i 882	 373 	 467 
i 200	 783 	 790 
i 275	 781 	 778 
i 536	 116 	 118 
i 161	 448 	 438 
i 478	 705 	 698 
i 789	 907 	 1005 
i 853	 551 	 577 
i 117	 238 	 249 
i 933	 634 	 620 
i 229	 699 	 661 
i 985	 676 	 678 
i 740	 265 	 322 
i 746	 699 	 663 
i 127	 268 	 265 
i 795	 670 	 762 
i 691	 197 	 247 
i 188	 192 	 213 
i 330	 755 	 799 
i 918	 360 	 391 
i 581	 744 	 820 
i 217	 134 	 208 
i 391	 591 	 613 
i 54	 403 	 374 
i 230	 692 	 688 
i 859	 234 	 189 
i 956	 202 	 296 
i 49	 871 	 802 
i 773	 521 	 518 
i 55	 275 	 256 
i 766	 858 	 955 
i 792	 755 	 695 
i 333	 640 	 658 
i 662	 294 	 323 
i 316	 611 	 686 
i 455	 152 	 199 
i 558	 400 	 438 
i 414	 373 	 421 
i 875	 513 	 516 
i 61	 947 	 961 
i 901	 420 	 387 
i 626	 408 	 333 
i 222	 590 	 582 
i 428	 230 	 154 
i 991	 806 	 793 
i 38	 698 	 776 
i 363	 464 	 454 
i 658	 192 	 264 
i 112	 852 	 900 
i 53	 421 	 481 
i 400	 928 	 968 
i 735	 338 	 303 
i 275	 453 	 462 
i 409	 863 	 958 
i 192	 973 	 1066 
i 851	 474 	 375 
i 250	 379 	 352 
i 341	 780 	 685 
i 175	 660 	 587 
i 524	 429 	 367 
i 444	 252 	 270 
i 700	 876 	 841 
i 86	 278 	 298 
i 933	 766 	 668 
i 903	 746 	 686 
i 313	 717 	 627 
i 615	 722 	 682 
i 369	 161 	 189 
i 986	 185 	 248 
i 345	 309 	 277 
i 504	 480 	 537 
i 364	 117 	 114 
i 552	 408 	 422 
i 290	 944 	 945 
i 5	 954 	 936 
i 687	 245 	 289 
i 375	 293 	 260 
i 432	 563 	 604 
i 516	 247 	 285 
i 739	 976 	 883 
i 155	 392 	 400 
i 162	 204 	 285 
i 497	 638 	 629 
