c Instance Type o
c
n 250
c w	 v1	 v2
i 739	 101 	 807 
i 1232	 516 	 577 
i 971	 378 	 685 
i 1160	 404 	 578 
i 1036	 1 	 956 
i 1200	 720 	 358 
i 1097	 711 	 263 
i 1031	 428 	 552 
i 1043	 660 	 280 
i 860	 496 	 563 
i 899	 504 	 575 
i 790	 583 	 399 
i 1193	 431 	 627 
i 840	 702 	 236 
i 1071	 649 	 289 
i 1173	 349 	 734 
i 865	 155 	 870 
i 970	 962 	 7 
i 1126	 592 	 450 
i 944	 352 	 589 
i 1004	 356 	 686 
i 1086	 406 	 552 
i 1090	 426 	 619 
i 1109	 265 	 720 
i 717	 521 	 394 
i 1154	 355 	 630 
i 1026	 83 	 923 
i 1050	 184 	 824 
i 854	 688 	 238 
i 1010	 398 	 599 
i 969	 906 	 164 
i 967	 314 	 635 
i 945	 135 	 900 
i 1171	 749 	 339 
i 1107	 559 	 433 
i 950	 566 	 497 
i 1201	 490 	 590 
i 850	 41 	 870 
i 1049	 647 	 407 
i 1182	 969 	 22 
i 1044	 503 	 411 
i 808	 752 	 225 
i 1106	 300 	 704 
i 1033	 576 	 378 
i 930	 285 	 781 
i 1161	 74 	 895 
i 1229	 293 	 784 
i 1267	 95 	 986 
i 1110	 445 	 570 
i 1188	 933 	 91 
i 1117	 913 	 9 
i 1011	 739 	 321 
i 1081	 816 	 103 
i 907	 573 	 462 
i 898	 272 	 820 
i 873	 433 	 473 
i 888	 414 	 551 
i 879	 296 	 688 
i 1199	 262 	 811 
i 926	 1 	 979 
i 1011	 910 	 135 
i 877	 898 	 92 
i 881	 279 	 674 
i 868	 186 	 882 
i 1107	 368 	 554 
i 809	 385 	 624 
i 1024	 802 	 290 
i 1052	 110 	 840 
i 1053	 349 	 654 
i 974	 167 	 836 
i 842	 531 	 454 
i 1036	 947 	 50 
i 1168	 168 	 853 
i 1143	 490 	 568 
i 1062	 491 	 440 
i 958	 456 	 552 
i 903	 458 	 510 
i 1028	 790 	 200 
i 907	 546 	 515 
i 1148	 172 	 922 
i 826	 600 	 400 
i 947	 743 	 246 
i 824	 342 	 681 
i 1039	 211 	 709 
i 1212	 923 	 106 
i 911	 751 	 159 
i 1142	 128 	 874 
i 883	 466 	 494 
i 884	 63 	 975 
